./input/MyInstancesSameToolSets/n=499,p=0.75,r=0.5,t=2690,v5.csv;./input/Processed/ToolSetInt.csv
4;720;1440
Machine: 0
208;0;0;96;1;15,16,17,18,19,21,24,25,34,35,36,37,38,39,42,44,45,46,50,52,54,61,247,321,322,364,395,422,476,502,622,632,757,778,814,977,1006,1007,1011,1118,1146,1293,1305,1390,1427,1466,1814,2073,2413,2868,3072,3074,3125,3553,3589,3590,3703,3908,4119,4619,4736,4917,4918,6092,6134,6136,7009,7796,7797,7798,8354,8469,8470,8536,8537,8538,8539,8540,8541,8542,
201;0;96;114;1;15,16,17,18,19,21,24,25,34,35,36,37,38,39,42,44,45,46,50,52,54,61,247,321,322,364,395,422,476,502,622,632,757,778,814,977,1006,1007,1011,1118,1146,1293,1305,1390,1427,1466,1814,2073,2413,2868,3072,3074,3125,3553,3589,3590,3703,3908,4119,4619,4736,4917,4918,6092,6134,6136,7009,7796,7797,7798,8354,8469,8470,8536,8537,8538,8539,8540,8541,8542,
201;1;114;211;1;15,16,17,18,19,21,24,25,34,35,36,37,38,39,42,44,45,46,50,52,54,61,247,321,322,364,395,422,476,502,622,632,757,778,814,977,1006,1007,1011,1118,1146,1293,1305,1390,1427,1466,1814,2073,2413,2868,3072,3074,3125,3553,3589,3590,3703,3908,4119,4619,4736,4917,4918,6092,6134,6136,7009,7796,7797,7798,8354,8469,8470,8536,8537,8538,8539,8540,8541,8542,
241;0;211;279;1;15,16,17,18,19,21,24,25,34,35,36,37,38,39,42,44,45,46,50,52,54,61,247,321,322,364,395,422,476,502,622,632,757,778,814,977,1006,1007,1011,1118,1146,1293,1305,1390,1427,1466,1814,2073,2413,2868,3072,3074,3125,3553,3589,3590,3703,3908,4119,4619,4736,4917,4918,6092,6134,6136,7009,7796,7797,7798,8354,8469,8470,8536,8537,8538,8539,8540,8541,8542,
114;0;279;287;1;15,16,17,18,19,21,24,25,34,35,36,37,38,39,42,44,45,46,50,52,54,61,247,321,322,364,395,422,476,502,622,632,757,778,814,977,1006,1007,1011,1118,1146,1293,1305,1390,1427,1466,1814,2073,2413,2868,3072,3074,3125,3553,3589,3590,3703,3908,4119,4619,4736,4917,4918,6092,6134,6136,7009,7796,7797,7798,8354,8469,8470,8536,8537,8538,8539,8540,8541,8542,
114;1;287;327;1;15,16,17,18,19,21,24,25,34,35,36,37,38,39,42,44,45,46,50,52,54,61,247,321,322,364,395,422,476,502,622,632,757,778,814,977,1006,1007,1011,1118,1146,1293,1305,1390,1427,1466,1814,2073,2413,2868,3072,3074,3125,3553,3589,3590,3703,3908,4119,4619,4736,4917,4918,6092,6134,6136,7009,7796,7797,7798,8354,8469,8470,8536,8537,8538,8539,8540,8541,8542,
178;0;327;341;1;15,16,17,18,19,21,24,25,34,35,36,37,38,39,42,44,45,46,50,52,54,61,247,321,322,364,395,422,476,502,622,632,757,778,814,977,1006,1007,1011,1118,1146,1293,1305,1390,1427,1466,1814,2073,2413,2868,3072,3074,3125,3553,3589,3590,3703,3908,4119,4619,4736,4917,4918,6092,6134,6136,7009,7796,7797,7798,8354,8469,8470,8536,8537,8538,8539,8540,8541,8542,
178;1;341;349;1;15,16,17,18,19,21,24,25,34,35,36,37,38,39,42,44,45,46,50,52,54,61,247,321,322,364,395,422,476,502,622,632,757,778,814,977,1006,1007,1011,1118,1146,1293,1305,1390,1427,1466,1814,2073,2413,2868,3072,3074,3125,3553,3589,3590,3703,3908,4119,4619,4736,4917,4918,6092,6134,6136,7009,7796,7797,7798,8354,8469,8470,8536,8537,8538,8539,8540,8541,8542,
267;0;349;404;0;15,16,17,18,19,21,24,25,34,35,36,37,38,39,42,44,45,46,50,52,54,61,247,321,322,364,395,422,476,502,622,632,757,778,814,977,1006,1007,1011,1118,1146,1293,1305,1390,1427,1466,1814,2073,2413,2868,3072,3074,3125,3553,3589,3590,3703,3908,4119,4619,4736,4917,4918,6092,6134,6136,7009,7796,7797,7798,8354,8469,8470,8536,8537,8538,8539,8540,8541,8542,
267;1;404;440;0;15,16,17,18,19,21,24,25,34,35,36,37,38,39,42,44,45,46,50,52,54,61,247,321,322,364,395,422,476,502,622,632,757,778,814,977,1006,1007,1011,1118,1146,1293,1305,1390,1427,1466,1814,2073,2413,2868,3072,3074,3125,3553,3589,3590,3703,3908,4119,4619,4736,4917,4918,6092,6134,6136,7009,7796,7797,7798,8354,8469,8470,8536,8537,8538,8539,8540,8541,8542,
50;0;440;516;1;15,16,17,18,19,21,24,25,34,35,36,37,38,39,42,44,45,46,50,52,54,61,247,321,322,364,395,422,476,502,622,632,757,778,814,977,1006,1007,1011,1118,1146,1293,1305,1390,1427,1466,1814,2073,2413,2868,3072,3074,3125,3553,3589,3590,3703,3908,4119,4619,4736,4917,4918,6092,6134,6136,7009,7796,7797,7798,8354,8469,8470,8536,8537,8538,8539,8540,8541,8542,
50;1;516;621;1;15,16,17,18,19,21,24,25,34,35,36,37,38,39,42,44,45,46,50,52,54,61,247,321,322,364,395,422,476,502,622,632,757,778,814,977,1006,1007,1011,1118,1146,1293,1305,1390,1427,1466,1814,2073,2413,2868,3072,3074,3125,3553,3589,3590,3703,3908,4119,4619,4736,4917,4918,6092,6134,6136,7009,7796,7797,7798,8354,8469,8470,8536,8537,8538,8539,8540,8541,8542,
180;0;621;769;1;4,24,28,34,39,44,54,61,74,95,100,117,149,198,204,243,291,293,321,322,390,393,395,396,397,427,429,503,632,724,778,838,875,948,979,1011,1051,1053,1118,1145,1146,1186,1273,1293,1362,1367,1390,1451,1478,1481,1570,1580,1814,2003,2068,2089,2105,2159,2163,2326,2510,2512,2649,2697,2738,2866,2941,3314,3604,3988,4263,4268,4597,5551,6517,6644,7834,7838,8391,8849,
186;0;769;930;1;4,24,28,34,39,44,54,61,74,95,100,117,149,198,204,243,291,293,321,322,390,393,395,396,397,427,429,503,632,724,778,838,875,948,979,1011,1051,1053,1118,1145,1146,1186,1273,1293,1362,1367,1390,1451,1478,1481,1570,1580,1814,2003,2068,2089,2105,2159,2163,2326,2510,2512,2649,2697,2738,2866,2941,3314,3604,3988,4263,4268,4597,5551,6517,6644,7834,7838,8391,8849,
159;0;930;1104;1;4,24,28,34,39,44,54,61,74,95,100,117,149,198,204,243,291,293,321,322,390,393,395,396,397,427,429,503,632,724,778,838,875,948,979,1011,1051,1053,1118,1145,1146,1186,1273,1293,1362,1367,1390,1451,1478,1481,1570,1580,1814,2003,2068,2089,2105,2159,2163,2326,2510,2512,2649,2697,2738,2866,2941,3314,3604,3988,4263,4268,4597,5551,6517,6644,7834,7838,8391,8849,
131;0;1104;1122;1;4,24,28,34,39,44,54,61,74,95,100,117,149,198,204,243,291,293,321,322,390,393,395,396,397,427,429,503,632,724,778,838,875,948,979,1011,1051,1053,1118,1145,1146,1186,1273,1293,1362,1367,1390,1451,1478,1481,1570,1580,1814,2003,2068,2089,2105,2159,2163,2326,2510,2512,2649,2697,2738,2866,2941,3314,3604,3988,4263,4268,4597,5551,6517,6644,7834,7838,8391,8849,
131;1;1122;1216;1;4,24,28,34,39,44,54,61,74,95,100,117,149,198,204,243,291,293,321,322,390,393,395,396,397,427,429,503,632,724,778,838,875,948,979,1011,1051,1053,1118,1145,1146,1186,1273,1293,1362,1367,1390,1451,1478,1481,1570,1580,1814,2003,2068,2089,2105,2159,2163,2326,2510,2512,2649,2697,2738,2866,2941,3314,3604,3988,4263,4268,4597,5551,6517,6644,7834,7838,8391,8849,
66;0;1216;1331;1;4,24,28,34,39,44,54,61,74,95,100,117,149,198,204,243,291,293,321,322,390,393,395,396,397,427,429,503,632,724,778,838,875,948,979,1011,1051,1053,1118,1145,1146,1186,1273,1293,1362,1367,1390,1451,1478,1481,1570,1580,1814,2003,2068,2089,2105,2159,2163,2326,2510,2512,2649,2697,2738,2866,2941,3314,3604,3988,4263,4268,4597,5551,6517,6644,7834,7838,8391,8849,
66;1;1331;1446;1;4,24,28,34,39,44,54,61,74,95,100,117,149,198,204,243,291,293,321,322,390,393,395,396,397,427,429,503,632,724,778,838,875,948,979,1011,1051,1053,1118,1145,1146,1186,1273,1293,1362,1367,1390,1451,1478,1481,1570,1580,1814,2003,2068,2089,2105,2159,2163,2326,2510,2512,2649,2697,2738,2866,2941,3314,3604,3988,4263,4268,4597,5551,6517,6644,7834,7838,8391,8849,
19;0;1446;1607;1;4,24,28,34,39,44,54,61,74,95,100,117,149,198,204,243,291,293,321,322,390,393,395,396,397,427,429,503,632,724,778,838,875,948,979,1011,1051,1053,1118,1145,1146,1186,1273,1293,1362,1367,1390,1451,1478,1481,1570,1580,1814,2003,2068,2089,2105,2159,2163,2326,2510,2512,2649,2697,2738,2866,2941,3314,3604,3988,4263,4268,4597,5551,6517,6644,7834,7838,8391,8849,
19;1;1607;1732;1;4,24,28,34,39,44,54,61,74,95,100,117,149,198,204,243,291,293,321,322,390,393,395,396,397,427,429,503,632,724,778,838,875,948,979,1011,1051,1053,1118,1145,1146,1186,1273,1293,1362,1367,1390,1451,1478,1481,1570,1580,1814,2003,2068,2089,2105,2159,2163,2326,2510,2512,2649,2697,2738,2866,2941,3314,3604,3988,4263,4268,4597,5551,6517,6644,7834,7838,8391,8849,
250;0;1732;1866;1;4,24,28,34,39,44,54,61,74,95,100,117,149,198,204,243,291,293,321,322,390,393,395,396,397,427,429,503,632,724,778,838,875,948,979,1011,1051,1053,1118,1145,1146,1186,1273,1293,1362,1367,1390,1451,1478,1481,1570,1580,1814,2003,2068,2089,2105,2159,2163,2326,2510,2512,2649,2697,2738,2866,2941,3314,3604,3988,4263,4268,4597,5551,6517,6644,7834,7838,8391,8849,
29;0;1866;1925;1;4,24,28,34,39,44,54,61,74,95,100,117,149,198,204,243,291,293,321,322,390,393,395,396,397,427,429,503,632,724,778,838,875,948,979,1011,1051,1053,1118,1145,1146,1186,1273,1293,1362,1367,1390,1451,1478,1481,1570,1580,1814,2003,2068,2089,2105,2159,2163,2326,2510,2512,2649,2697,2738,2866,2941,3314,3604,3988,4263,4268,4597,5551,6517,6644,7834,7838,8391,8849,
29;1;1925;2056;1;4,24,28,34,39,44,54,61,74,95,100,117,149,198,204,243,291,293,321,322,390,393,395,396,397,427,429,503,632,724,778,838,875,948,979,1011,1051,1053,1118,1145,1146,1186,1273,1293,1362,1367,1390,1451,1478,1481,1570,1580,1814,2003,2068,2089,2105,2159,2163,2326,2510,2512,2649,2697,2738,2866,2941,3314,3604,3988,4263,4268,4597,5551,6517,6644,7834,7838,8391,8849,
