./input/MyInstancesSameToolSets/n=20,p=0.5,r=0.5,t=0,v0.csv;./input/Processed/ToolSetInt.csv
2;720;1440
Machine: 0
9;0;0;158;0;15,34,60,74,159,198,320,485,581,588,871,1085,1287,1293,1587,1651,1764,1925,1940,2036,2058,2062,2220,2273,2502,2827,2846,2879,2901,2941,2958,2961,2962,2963,2964,2968,3022,3349,3384,3421,3606,3713,3734,3851,3852,3879,3906,4173,4174,4175,4176,4177,4178,4179,4180,4181,4313,4314,4315,4316,4317,5779,6445,6693,6861,6862,6863,6864,6865,6866,6867,6868,7591,8465,8466,8467,8480,8481,8482,8483,
9;1;158;316;0;15,34,60,74,159,198,320,485,581,588,871,1085,1287,1293,1587,1651,1764,1925,1940,2036,2058,2062,2220,2273,2502,2827,2846,2879,2901,2941,2958,2961,2962,2963,2964,2968,3022,3349,3384,3421,3606,3713,3734,3851,3852,3879,3906,4173,4174,4175,4176,4177,4178,4179,4180,4181,4313,4314,4315,4316,4317,5779,6445,6693,6861,6862,6863,6864,6865,6866,6867,6868,7591,8465,8466,8467,8480,8481,8482,8483,
0;0;316;320;1;15,34,60,74,159,198,320,485,581,588,871,1085,1287,1293,1587,1651,1764,1925,1940,2036,2058,2062,2220,2273,2502,2827,2846,2879,2901,2941,2958,2961,2962,2963,2964,2968,3022,3349,3384,3421,3606,3713,3734,3851,3852,3879,3906,4173,4174,4175,4176,4177,4178,4179,4180,4181,4313,4314,4315,4316,4317,5779,6445,6693,6861,6862,6863,6864,6865,6866,6867,6868,7591,8465,8466,8467,8480,8481,8482,8483,
5;0;320;415;1;15,34,60,74,159,198,320,485,581,588,871,1085,1287,1293,1587,1651,1764,1925,1940,2036,2058,2062,2220,2273,2502,2827,2846,2879,2901,2941,2958,2961,2962,2963,2964,2968,3022,3349,3384,3421,3606,3713,3734,3851,3852,3879,3906,4173,4174,4175,4176,4177,4178,4179,4180,4181,4313,4314,4315,4316,4317,5779,6445,6693,6861,6862,6863,6864,6865,6866,6867,6868,7591,8465,8466,8467,8480,8481,8482,8483,
2;0;415;493;1;15,34,60,74,159,198,320,485,581,588,871,1085,1287,1293,1587,1651,1764,1925,1940,2036,2058,2062,2220,2273,2502,2827,2846,2879,2901,2941,2958,2961,2962,2963,2964,2968,3022,3349,3384,3421,3606,3713,3734,3851,3852,3879,3906,4173,4174,4175,4176,4177,4178,4179,4180,4181,4313,4314,4315,4316,4317,5779,6445,6693,6861,6862,6863,6864,6865,6866,6867,6868,7591,8465,8466,8467,8480,8481,8482,8483,
4;0;493;627;1;15,24,34,39,54,60,74,159,198,218,320,485,499,533,547,581,588,871,979,1085,1287,1293,1509,1587,1596,1651,1764,1925,1940,2036,2058,2062,2063,2220,2273,2502,2827,2846,2879,2901,2941,2958,2961,2962,2963,2964,2968,3022,3345,3346,3349,3384,3421,3606,3713,3734,3851,3852,3879,3906,4173,4174,4175,4176,4177,4178,4179,4180,4181,4313,4314,4315,4316,4317,4318,4452,5779,6445,7381,7950,
4;1;627;761;1;15,24,34,39,54,60,74,159,198,218,320,485,499,533,547,581,588,871,979,1085,1287,1293,1509,1587,1596,1651,1764,1925,1940,2036,2058,2062,2063,2220,2273,2502,2827,2846,2879,2901,2941,2958,2961,2962,2963,2964,2968,3022,3345,3346,3349,3384,3421,3606,3713,3734,3851,3852,3879,3906,4173,4174,4175,4176,4177,4178,4179,4180,4181,4313,4314,4315,4316,4317,4318,4452,5779,6445,7381,7950,
13;0;761;891;0;15,24,34,39,54,60,74,159,198,218,320,485,499,533,547,581,588,871,979,1085,1287,1293,1509,1587,1596,1651,1764,1925,1940,2036,2058,2062,2063,2220,2273,2502,2827,2846,2879,2901,2941,2958,2961,2962,2963,2964,2968,3022,3345,3346,3349,3384,3421,3606,3713,3734,3851,3852,3879,3906,4173,4174,4175,4176,4177,4178,4179,4180,4181,4313,4314,4315,4316,4317,4318,4452,5779,6445,7381,7950,
13;1;891;1021;0;15,24,34,39,54,60,74,159,198,218,320,485,499,533,547,581,588,871,979,1085,1287,1293,1509,1587,1596,1651,1764,1925,1940,2036,2058,2062,2063,2220,2273,2502,2827,2846,2879,2901,2941,2958,2961,2962,2963,2964,2968,3022,3345,3346,3349,3384,3421,3606,3713,3734,3851,3852,3879,3906,4173,4174,4175,4176,4177,4178,4179,4180,4181,4313,4314,4315,4316,4317,4318,4452,5779,6445,7381,7950,
12;0;1021;1046;0;15,24,34,39,54,60,74,159,198,218,320,485,499,533,547,581,588,871,979,1085,1287,1293,1509,1587,1596,1651,1764,1925,1940,2036,2058,2062,2063,2220,2273,2502,2827,2846,2879,2901,2941,2958,2961,2962,2963,2964,2968,3022,3345,3346,3349,3384,3421,3606,3713,3734,3851,3852,3879,3906,4173,4174,4175,4176,4177,4178,4179,4180,4181,4313,4314,4315,4316,4317,4318,4452,5779,6445,7381,7950,
Machine: 1
