./input/MyInstancesSameToolSets/n=800,p=0.50,r=0.6,t=3527,v13.csv;./input/Processed/ToolSetInt.csv
7;720;1440
Machine: 0
311;0;0;49;0;60,198,206,208,314,502,569,677,729,784,813,1288,1293,1442,1481,1509,1521,1567,1895,1972,1984,1989,2198,2222,2223,2338,2512,2570,2602,2626,2628,2646,2649,2678,2679,2774,2775,2778,3263,3870,3891,3894,4192,4359,4455,4854,4855,5080,5370,5525,5538,5723,5984,5992,6377,6390,6391,6392,6418,6419,6584,6585,6766,7320,7653,7654,8136,8292,8559,8644,9032,9033,9041,9134,9159,9160,9161,9162,9163,9164,
314;1;49;218;0;60,198,206,208,314,502,569,677,729,784,813,1288,1293,1442,1481,1509,1521,1567,1895,1972,1984,1989,2198,2222,2223,2338,2512,2570,2602,2626,2628,2646,2649,2678,2679,2774,2775,2778,3263,3870,3891,3894,4192,4359,4455,4854,4855,5080,5370,5525,5538,5723,5984,5992,6377,6390,6391,6392,6418,6419,6584,6585,6766,7320,7653,7654,8136,8292,8559,8644,9032,9033,9041,9134,9159,9160,9161,9162,9163,9164,
0;0;218;271;1;60,198,206,208,314,502,569,677,729,784,813,1288,1293,1442,1481,1509,1521,1567,1895,1972,1984,1989,2198,2222,2223,2338,2512,2570,2602,2626,2628,2646,2649,2678,2679,2774,2775,2778,3263,3870,3891,3894,4192,4359,4455,4854,4855,5080,5370,5525,5538,5723,5984,5992,6377,6390,6391,6392,6418,6419,6584,6585,6766,7320,7653,7654,8136,8292,8559,8644,9032,9033,9041,9134,9159,9160,9161,9162,9163,9164,
123;1;271;371;1;60,198,206,208,314,502,569,677,729,784,813,1288,1293,1442,1481,1509,1521,1567,1895,1972,1984,1989,2198,2222,2223,2338,2512,2570,2602,2626,2628,2646,2649,2678,2679,2774,2775,2778,3263,3870,3891,3894,4192,4359,4455,4854,4855,5080,5370,5525,5538,5723,5984,5992,6377,6390,6391,6392,6418,6419,6584,6585,6766,7320,7653,7654,8136,8292,8559,8644,9032,9033,9041,9134,9159,9160,9161,9162,9163,9164,
266;0;371;523;0;60,198,206,208,314,502,569,677,729,784,813,1288,1293,1442,1481,1509,1521,1567,1895,1972,1984,1989,2198,2222,2223,2338,2512,2570,2602,2626,2628,2646,2649,2678,2679,2774,2775,2778,3263,3870,3891,3894,4192,4359,4455,4854,4855,5080,5370,5525,5538,5723,5984,5992,6377,6390,6391,6392,6418,6419,6584,6585,6766,7320,7653,7654,8136,8292,8559,8644,9032,9033,9041,9134,9159,9160,9161,9162,9163,9164,
261;1;523;652;0;60,198,206,208,314,502,569,677,729,784,813,1288,1293,1442,1481,1509,1521,1567,1895,1972,1984,1989,2198,2222,2223,2338,2512,2570,2602,2626,2628,2646,2649,2678,2679,2774,2775,2778,3263,3870,3891,3894,4192,4359,4455,4854,4855,5080,5370,5525,5538,5723,5984,5992,6377,6390,6391,6392,6418,6419,6584,6585,6766,7320,7653,7654,8136,8292,8559,8644,9032,9033,9041,9134,9159,9160,9161,9162,9163,9164,
454;1;652;803;0;60,198,206,208,314,502,569,677,729,784,813,1288,1293,1442,1481,1509,1521,1567,1895,1972,1984,1989,2198,2222,2223,2338,2512,2570,2602,2626,2628,2646,2649,2678,2679,2774,2775,2778,3263,3870,3891,3894,4192,4359,4455,4854,4855,5080,5370,5525,5538,5723,5984,5992,6377,6390,6391,6392,6418,6419,6584,6585,6766,7320,7653,7654,8136,8292,8559,8644,9032,9033,9041,9134,9159,9160,9161,9162,9163,9164,
222;0;803;912;1;60,198,206,208,314,502,569,677,729,784,813,1288,1293,1442,1481,1509,1521,1567,1895,1972,1984,1989,2198,2222,2223,2338,2512,2570,2602,2626,2628,2646,2649,2678,2679,2774,2775,2778,3263,3870,3891,3894,4192,4359,4455,4854,4855,5080,5370,5525,5538,5723,5984,5992,6377,6390,6391,6392,6418,6419,6584,6585,6766,7320,7653,7654,8136,8292,8559,8644,9032,9033,9041,9134,9159,9160,9161,9162,9163,9164,
264;1;912;1010;0;60,198,206,208,314,502,569,677,729,784,813,1288,1293,1442,1481,1509,1521,1567,1895,1972,1984,1989,2198,2222,2223,2338,2512,2570,2602,2626,2628,2646,2649,2678,2679,2774,2775,2778,3263,3870,3891,3894,4192,4359,4455,4854,4855,5080,5370,5525,5538,5723,5984,5992,6377,6390,6391,6392,6418,6419,6584,6585,6766,7320,7653,7654,8136,8292,8559,8644,9032,9033,9041,9134,9159,9160,9161,9162,9163,9164,
290;0;1440;1508;0;60,95,198,206,208,291,292,314,502,569,677,690,729,765,784,813,1288,1293,1442,1481,1509,1521,1567,1895,1972,1984,2198,2222,2223,2338,2512,2570,2602,2626,2628,2646,2649,2677,2678,2679,2774,2775,2778,3263,3447,3870,3891,3894,4455,4854,4855,5080,5370,5499,5500,5502,5525,5538,5723,5984,5992,6377,6390,6391,6392,6418,6419,6584,6585,7320,7653,8136,8292,8559,8644,9032,9033,9041,9134,9159,
