Job;Operation;ToolSet;Processing Time;Priority
0;0;1198;34;1
0;1;1198;34;1
1;0;16;52;1
1;1;16;52;1
2;0;1489;101;1
2;1;1489;101;1
3;0;6;151;1
3;1;6;151;1
4;0;2921;60;1
5;0;1413;44;1
6;0;422;157;1
6;1;422;157;1
7;0;1710;27;1
7;1;1710;27;1
8;0;197;88;1
8;1;197;88;1
9;0;1530;137;1
9;1;1530;137;1
10;0;552;114;1
11;0;1052;134;1
12;0;665;33;1
13;0;740;24;1
13;1;740;24;1
14;0;1946;49;1
15;0;2362;14;1
16;0;558;93;1
16;1;558;93;1
17;0;188;22;1
18;0;205;9;1
19;0;1864;87;1
19;1;1864;87;1
20;0;1999;98;1
21;0;1745;83;1
21;1;1745;83;1
22;0;2608;170;1
23;0;2323;164;1
24;0;1890;137;1
25;0;157;62;1
25;1;157;62;1
26;0;187;176;1
26;1;187;176;1
27;0;439;172;1
28;0;1912;23;1
29;0;2281;69;1
30;0;3137;136;1
30;1;3137;136;1
31;0;1612;98;1
31;1;1612;98;1
32;0;1562;15;1
32;1;1562;15;1
33;0;2403;105;1
33;1;2403;105;1
34;0;2487;63;1
35;0;586;62;1
36;0;2763;32;1
37;0;2552;53;1
37;1;2552;53;1
38;0;2994;87;1
38;1;2994;87;1
39;0;3462;60;1
39;1;3462;60;1
40;0;1738;27;1
40;1;1738;27;1
41;0;1343;156;1
41;1;1343;156;1
42;0;278;139;1
42;1;278;139;1
43;0;2534;174;1
43;1;2534;174;1
44;0;782;152;1
44;1;782;152;1
45;0;1192;120;1
46;0;1863;131;1
47;0;3150;68;1
48;0;1312;175;1
48;1;1312;175;1
49;0;1748;131;1
50;0;2850;136;1
50;1;2850;136;1
51;0;2349;78;1
51;1;2349;78;1
52;0;1899;21;1
52;1;1899;21;1
53;0;1658;172;1
53;1;1658;172;1
54;0;959;150;1
54;1;959;150;1
55;0;147;121;1
55;1;147;121;1
56;0;1517;94;1
57;0;1009;149;1
57;1;1009;149;1
58;0;1624;45;1
58;1;1624;45;1
59;0;336;34;1
59;1;336;34;1
60;0;434;164;1
61;0;1804;73;1
62;0;630;104;1
63;0;475;55;1
63;1;475;55;1
64;0;2517;180;1
65;0;846;52;1
66;0;377;76;1
66;1;377;76;1
67;0;125;81;1
67;1;125;81;1
68;0;1130;83;1
68;1;1130;83;1
69;0;2218;84;1
69;1;2218;84;1
70;0;124;88;1
70;1;124;88;1
71;0;2004;31;1
71;1;2004;31;1
72;0;2945;150;0
73;0;3140;143;0
74;0;1965;39;0
75;0;1115;109;0
76;0;136;99;0
76;1;136;99;0
77;0;1478;72;0
77;1;1478;72;0
78;0;2590;29;0
78;1;2590;29;0
79;0;2474;90;0
79;1;2474;90;0
80;0;1173;79;0
81;0;1260;155;0
81;1;1260;155;0
82;0;610;44;0
82;1;610;44;0
83;0;2516;144;0
84;0;2574;77;0
84;1;2574;77;0
85;0;1537;131;0
86;0;283;39;0
87;0;550;168;0
88;0;971;77;0
89;0;1904;77;0
90;0;1291;84;0
90;1;1291;84;0
91;0;1526;66;0
92;0;1083;139;0
92;1;1083;139;0
93;0;1250;169;0
93;1;1250;169;0
94;0;2339;7;0
95;0;2119;96;0
96;0;566;51;0
96;1;566;51;0
97;0;3337;21;0
97;1;3337;21;0
98;0;2364;152;0
99;0;2886;65;0
99;1;2886;65;0
100;0;1253;136;0
101;0;2529;62;0
101;1;2529;62;0
102;0;707;66;0
103;0;1873;172;0
103;1;1873;172;0
104;0;1030;89;0
104;1;1030;89;0
105;0;1886;148;0
105;1;1886;148;0
106;0;3024;91;0
106;1;3024;91;0
107;0;1433;50;0
107;1;1433;50;0
108;0;2303;166;0
109;0;2464;153;0
109;1;2464;153;0
110;0;2672;121;0
111;0;2360;36;0
111;1;2360;36;0
112;0;2062;12;0
112;1;2062;12;0
113;0;1008;81;0
113;1;1008;81;0
114;0;2409;148;0
114;1;2409;148;0
115;0;1872;180;0
115;1;1872;180;0
116;0;3286;162;0
116;1;3286;162;0
117;0;1744;123;0
118;0;2115;29;0
118;1;2115;29;0
119;0;389;44;0
120;0;2049;77;0
120;1;2049;77;0
121;0;528;12;0
121;1;528;12;0
122;0;1893;109;0
122;1;1893;109;0
123;0;2134;115;0
123;1;2134;115;0
124;0;1974;36;0
125;0;2954;4;0
126;0;1127;161;0
127;0;2459;57;0
128;0;524;115;0
128;1;524;115;0
129;0;3172;78;0
130;0;55;60;0
131;0;2315;4;0
131;1;2315;4;0
132;0;3186;61;0
132;1;3186;61;0
133;0;37;100;0
133;1;37;100;0
134;0;921;147;0
134;1;921;147;0
135;0;2418;42;0
135;1;2418;42;0
136;0;473;121;0
136;1;473;121;0
137;0;1952;39;0
138;0;132;165;0
138;1;132;165;0
139;0;1265;71;0
139;1;1265;71;0
140;0;1683;143;0
141;0;1111;73;0
141;1;1111;73;0
142;0;559;41;0
142;1;559;41;0
