Job;Operation;ToolSet;Processing Time;Priority
0;0;3258;77;1
0;1;3258;77;1
1;0;366;148;1
1;1;366;148;1
2;0;1177;12;1
3;0;664;137;1
4;0;2059;88;1
5;0;746;100;1
6;0;324;89;1
7;0;258;77;1
7;1;258;77;1
8;0;2857;112;1
8;1;2857;112;1
9;0;1398;81;1
9;1;1398;81;1
10;0;108;33;1
10;1;108;33;1
11;0;1283;95;1
12;0;2893;20;1
13;0;605;55;1
14;0;1503;81;1
15;0;2829;147;1
15;1;2829;147;1
16;0;2088;75;1
17;0;2961;6;1
17;1;2961;6;1
18;0;454;52;1
19;0;1788;152;1
20;0;2235;98;1
21;0;2145;163;1
22;0;2512;150;1
22;1;2512;150;1
23;0;1613;121;1
24;0;3284;34;1
24;1;3284;34;1
25;0;1560;121;1
25;1;1560;121;1
26;0;3044;96;1
26;1;3044;96;1
27;0;1627;142;1
28;0;2903;180;1
29;0;1231;34;1
29;1;1231;34;1
30;0;942;67;1
30;1;942;67;1
31;0;626;76;1
32;0;771;49;1
32;1;771;49;1
33;0;2807;44;1
34;0;2383;173;1
35;0;1711;94;1
35;1;1711;94;1
36;0;3463;151;1
37;0;535;84;1
37;1;535;84;1
38;0;2798;30;1
38;1;2798;30;1
39;0;1451;66;1
40;0;1500;150;1
41;0;288;99;1
41;1;288;99;1
42;0;690;92;1
42;1;690;92;1
43;0;2846;175;1
43;1;2846;175;1
44;0;1670;96;1
44;1;1670;96;1
45;0;1212;117;1
46;0;611;77;1
46;1;611;77;1
47;0;1282;179;1
48;0;1169;81;1
49;0;3343;160;1
49;1;3343;160;1
50;0;2930;51;1
50;1;2930;51;1
51;0;2006;152;1
51;1;2006;152;1
52;0;2729;9;1
52;1;2729;9;1
53;0;2310;45;1
53;1;2310;45;1
54;0;1002;20;1
54;1;1002;20;1
55;0;1318;76;1
55;1;1318;76;1
56;0;2091;73;1
57;0;3096;94;1
57;1;3096;94;1
58;0;2498;67;1
58;1;2498;67;1
59;0;2844;101;1
59;1;2844;101;1
60;0;3014;139;1
61;0;1729;101;1
62;0;2861;39;1
63;0;802;69;1
64;0;2097;109;1
65;0;1731;180;1
65;1;1731;180;1
66;0;2752;141;1
66;1;2752;141;1
67;0;821;56;1
68;0;3239;157;1
68;1;3239;157;1
69;0;3135;94;1
70;0;817;10;1
70;1;817;10;1
71;0;2293;55;1
71;1;2293;55;1
72;0;2732;106;1
72;1;2732;106;1
73;0;1884;68;1
73;1;1884;68;1
74;0;1381;73;1
75;0;139;34;1
75;1;139;34;1
76;0;3395;87;1
77;0;1484;33;1
78;0;3344;78;1
78;1;3344;78;1
79;0;1516;105;1
79;1;1516;105;1
80;0;3330;156;1
81;0;2984;89;1
82;0;1781;11;1
82;1;1781;11;1
83;0;2977;113;1
84;0;2833;55;1
84;1;2833;55;1
85;0;3323;29;1
86;0;3365;45;1
87;0;1007;94;1
88;0;3093;138;1
88;1;3093;138;1
89;0;3366;74;1
89;1;3366;74;1
90;0;2351;18;1
90;1;2351;18;1
91;0;3391;160;1
91;1;3391;160;1
92;0;2959;80;1
93;0;3020;49;1
94;0;1735;57;1
94;1;1735;57;1
95;0;585;156;1
95;1;585;156;1
96;0;2979;164;1
96;1;2979;164;1
97;0;1925;134;1
98;0;1225;154;1
98;1;1225;154;1
99;0;1756;138;1
99;1;1756;138;1
100;0;2805;109;1
100;1;2805;109;1
101;0;820;77;1
102;0;2005;30;1
102;1;2005;30;1
103;0;3210;4;1
104;0;1909;145;1
104;1;1909;145;1
105;0;2971;171;1
105;1;2971;171;1
106;0;2178;14;1
107;0;1689;144;1
107;1;1689;144;1
108;0;2747;90;1
108;1;2747;90;1
109;0;2306;124;1
110;0;1435;137;1
111;0;2067;84;1
111;1;2067;84;1
112;0;2428;179;1
113;0;895;160;0
114;0;2985;159;0
114;1;2985;159;0
115;0;977;152;0
115;1;977;152;0
116;0;435;37;0
116;1;435;37;0
117;0;250;34;0
118;0;856;89;0
119;0;648;4;0
119;1;648;4;0
120;0;3444;152;0
120;1;3444;152;0
121;0;2162;46;0
122;0;1632;137;0
122;1;1632;137;0
123;0;3031;4;0
124;0;1350;77;0
125;0;1419;62;0
126;0;660;170;0
127;0;1749;74;0
127;1;1749;74;0
128;0;1720;36;0
128;1;1720;36;0
129;0;1099;155;0
130;0;673;87;0
131;0;1367;55;0
132;0;588;67;0
132;1;588;67;0
133;0;2342;164;0
134;0;1311;30;0
134;1;1311;30;0
135;0;1544;39;0
135;1;1544;39;0
136;0;2148;122;0
137;0;542;151;0
137;1;542;151;0
138;0;2381;52;0
139;0;891;28;0
139;1;891;28;0
140;0;2255;41;0
141;0;670;36;0
142;0;1274;44;0
143;0;3416;103;0
144;0;2335;36;0
144;1;2335;36;0
145;0;830;110;0
146;0;1505;44;0
147;0;2562;168;0
148;0;293;11;0
149;0;2655;34;0
150;0;1486;30;0
150;1;1486;30;0
151;0;818;119;0
151;1;818;119;0
152;0;2694;100;0
153;0;2570;172;0
154;0;1379;80;0
154;1;1379;80;0
155;0;3292;88;0
155;1;3292;88;0
156;0;2949;148;0
156;1;2949;148;0
157;0;812;51;0
158;0;1603;156;0
159;0;1223;147;0
159;1;1223;147;0
160;0;3179;163;0
160;1;3179;163;0
161;0;2561;164;0
162;0;2696;124;0
163;0;2862;89;0
164;0;3421;121;0
165;0;2948;20;0
165;1;2948;20;0
166;0;415;120;0
167;0;2016;77;0
168;0;1875;125;0
168;1;1875;125;0
169;0;2318;174;0
170;0;3265;138;0
171;0;2054;74;0
171;1;2054;74;0
172;0;2615;113;0
173;0;1555;163;0
174;0;2189;160;0
175;0;3315;69;0
175;1;3315;69;0
176;0;1391;135;0
177;0;1444;39;0
177;1;1444;39;0
178;0;369;21;0
179;0;2917;60;0
180;0;1857;12;0
180;1;1857;12;0
181;0;1382;44;0
181;1;1382;44;0
182;0;3443;105;0
182;1;3443;105;0
183;0;1902;151;0
184;0;3008;179;0
