Job;Operation;ToolSet;Processing Time;Priority
0;0;665;33;1
1;0;2218;84;1
1;1;2218;84;1
2;0;187;176;1
2;1;187;176;1
3;0;2474;90;1
3;1;2474;90;1
4;0;1530;137;1
4;1;1530;137;1
5;0;2608;170;1
6;0;1562;15;1
6;1;1562;15;1
7;0;197;88;1
7;1;197;88;1
8;0;1433;50;1
8;1;1433;50;1
9;0;550;168;1
10;0;1526;66;1
11;0;2349;78;1
11;1;2349;78;1
12;0;2529;62;1
12;1;2529;62;1
13;0;2886;65;1
13;1;2886;65;1
14;0;2403;105;1
14;1;2403;105;1
15;0;132;165;1
15;1;132;165;1
16;0;707;66;1
17;0;552;114;1
18;0;2763;32;1
19;0;1683;143;1
20;0;1478;72;1
20;1;1478;72;1
21;0;1265;71;1
21;1;1265;71;1
22;0;2339;7;1
23;0;1111;73;1
23;1;1111;73;1
24;0;2315;4;1
24;1;2315;4;1
25;0;124;88;1
25;1;124;88;1
26;0;1115;109;1
27;0;1253;136;1
28;0;2516;144;1
29;0;2945;150;1
30;0;1710;27;1
30;1;1710;27;1
31;0;1899;21;1
31;1;1899;21;1
32;0;610;44;1
32;1;610;44;1
33;0;2134;115;1
33;1;2134;115;1
34;0;1343;156;1
34;1;1343;156;1
35;0;1952;39;0
36;0;1965;39;0
37;0;2303;166;0
38;0;473;121;0
38;1;473;121;0
39;0;559;41;0
39;1;559;41;0
40;0;3186;61;0
40;1;3186;61;0
41;0;3140;143;0
42;0;3286;162;0
42;1;3286;162;0
43;0;1946;49;0
44;0;1624;45;0
44;1;1624;45;0
45;0;846;52;0
46;0;2574;77;0
46;1;2574;77;0
47;0;1312;175;0
47;1;1312;175;0
48;0;2459;57;0
49;0;921;147;0
49;1;921;147;0
50;0;3337;21;0
50;1;3337;21;0
51;0;16;52;0
51;1;16;52;0
52;0;3137;136;0
52;1;3137;136;0
53;0;1083;139;0
53;1;1083;139;0
54;0;2119;96;0
55;0;528;12;0
55;1;528;12;0
56;0;278;139;0
56;1;278;139;0
57;0;1872;180;0
57;1;1872;180;0
58;0;389;44;0
59;0;1260;155;0
59;1;1260;155;0
60;0;188;22;0
61;0;136;99;0
61;1;136;99;0
62;0;1517;94;0
63;0;422;157;0
63;1;422;157;0
64;0;6;151;0
64;1;6;151;0
65;0;782;152;0
65;1;782;152;0
66;0;630;104;0
67;0;147;121;0
67;1;147;121;0
68;0;439;172;0
69;0;3150;68;0
70;0;2487;63;0
71;0;558;93;0
71;1;558;93;0
72;0;1886;148;0
72;1;1886;148;0
73;0;1008;81;0
73;1;1008;81;0
74;0;1612;98;0
74;1;1612;98;0
75;0;1890;137;0
76;0;1192;120;0
77;0;1873;172;0
77;1;1873;172;0
78;0;475;55;0
78;1;475;55;0
79;0;336;34;0
79;1;336;34;0
80;0;2590;29;0
80;1;2590;29;0
81;0;377;76;0
81;1;377;76;0
82;0;3024;91;0
82;1;3024;91;0
83;0;283;39;0
84;0;1030;89;0
84;1;1030;89;0
85;0;1250;169;0
85;1;1250;169;0
86;0;1198;34;0
86;1;1198;34;0
87;0;524;115;0
87;1;524;115;0
88;0;2115;29;0
88;1;2115;29;0
89;0;586;62;0
90;0;2004;31;0
90;1;2004;31;0
91;0;1974;36;0
92;0;205;9;0
93;0;55;60;0
94;0;2409;148;0
94;1;2409;148;0
95;0;740;24;0
95;1;740;24;0
96;0;3172;78;0
97;0;2921;60;0
98;0;1738;27;0
98;1;1738;27;0
99;0;434;164;0
100;0;2362;14;0
101;0;1413;44;0
102;0;1127;161;0
103;0;959;150;0
103;1;959;150;0
104;0;2418;42;0
104;1;2418;42;0
105;0;1999;98;0
106;0;2517;180;0
107;0;1748;131;0
108;0;1489;101;0
108;1;1489;101;0
109;0;2850;136;0
109;1;2850;136;0
110;0;2049;77;0
110;1;2049;77;0
111;0;2281;69;0
112;0;1173;79;0
113;0;1904;77;0
114;0;1291;84;0
114;1;1291;84;0
115;0;1537;131;0
116;0;1863;131;0
117;0;2954;4;0
118;0;2672;121;0
119;0;1658;172;0
119;1;1658;172;0
120;0;1052;134;0
121;0;566;51;0
121;1;566;51;0
122;0;125;81;0
122;1;125;81;0
123;0;1864;87;0
123;1;1864;87;0
124;0;2364;152;0
125;0;2552;53;0
125;1;2552;53;0
126;0;1009;149;0
126;1;1009;149;0
127;0;971;77;0
128;0;3462;60;0
128;1;3462;60;0
129;0;1804;73;0
130;0;1912;23;0
131;0;157;62;0
131;1;157;62;0
132;0;1893;109;0
132;1;1893;109;0
133;0;37;100;0
133;1;37;100;0
134;0;2994;87;0
134;1;2994;87;0
135;0;2534;174;0
135;1;2534;174;0
136;0;1744;123;0
137;0;2464;153;0
137;1;2464;153;0
138;0;2062;12;0
138;1;2062;12;0
139;0;1745;83;0
139;1;1745;83;0
140;0;2323;164;0
141;0;1130;83;0
141;1;1130;83;0
142;0;2360;36;0
142;1;2360;36;0
