Job;Operation;ToolSet;Processing Time;Priority
0;0;1909;163;1
0;1;1909;163;1
1;0;2768;73;1
1;1;2768;73;1
2;0;499;119;1
2;1;499;119;1
3;0;1771;48;1
4;0;3284;170;1
5;0;1831;64;1
5;1;1831;64;1
6;0;2148;7;1
7;0;2160;6;1
7;1;2160;6;1
8;0;856;4;1
9;0;3389;48;1
10;0;3053;15;1
11;0;2189;180;1
12;0;588;69;1
13;0;3035;145;1
13;1;3035;145;1
14;0;1353;115;1
15;0;248;44;1
16;0;1503;160;1
17;0;2971;160;1
18;0;520;74;1
18;1;520;74;1
19;0;3211;97;1
19;1;3211;97;1
20;0;2034;94;1
21;0;383;130;1
21;1;383;130;1
22;0;1379;4;1
22;1;1379;4;1
23;0;2959;25;1
23;1;2959;25;1
24;0;2525;149;1
25;0;356;88;1
26;0;1400;161;1
27;0;3460;156;1
28;0;59;131;1
29;0;1089;149;1
30;0;1538;158;1
31;0;668;137;1
31;1;668;137;1
32;0;3001;173;1
32;1;3001;173;1
33;0;1204;112;1
33;1;1204;112;1
34;0;1286;62;1
34;1;1286;62;1
35;0;3110;48;1
36;0;1391;39;1
36;1;1391;39;1
37;0;3125;5;1
37;1;3125;5;1
38;0;1484;92;1
39;0;3198;162;1
40;0;3265;171;1
40;1;3265;171;1
41;0;1996;37;1
41;1;1996;37;1
42;0;1177;98;1
43;0;3044;11;1
43;1;3044;11;1
44;0;1855;132;1
45;0;719;111;1
46;0;1505;48;1
46;1;1505;48;1
47;0;605;55;1
48;0;1398;31;1
49;0;3326;163;1
49;1;3326;163;1
50;0;746;149;1
51;0;1661;66;1
51;1;1661;66;1
52;0;250;101;1
53;0;2824;25;1
54;0;2161;150;1
55;0;2862;96;1
56;0;2615;95;1
57;0;802;66;1
58;0;1659;22;1
59;0;3179;41;1
59;1;3179;41;1
60;0;673;46;1
60;1;673;46;1
61;0;3259;161;1
62;0;2700;76;1
63;0;2805;148;1
63;1;2805;148;1
64;0;2812;73;1
65;0;1925;156;1
65;1;1925;156;1
66;0;834;8;1
67;0;3421;105;1
68;0;471;137;1
68;1;471;137;1
69;0;3153;150;1
70;0;2888;55;1
70;1;2888;55;1
71;0;3056;25;1
72;0;2715;53;1
72;1;2715;53;1
73;0;670;136;1
74;0;1035;33;1
74;1;1035;33;1
75;0;1931;68;1
75;1;1931;68;1
76;0;2903;97;1
76;1;2903;97;1
77;0;1994;53;1
78;0;1902;39;1
79;0;650;62;1
79;1;650;62;1
80;0;2548;157;1
80;1;2548;157;1
81;0;585;77;1
82;0;1002;94;1
83;0;2318;46;1
84;0;1689;84;1
84;1;1689;84;1
85;0;2794;179;1
86;0;666;4;1
86;1;666;4;1
87;0;1724;121;0
87;1;1724;121;0
88;0;2889;76;0
88;1;2889;76;0
89;0;3414;34;0
89;1;3414;34;0
90;0;1756;100;0
90;1;1756;100;0
91;0;467;66;0
91;1;467;66;0
92;0;3314;131;0
92;1;3314;131;0
93;0;987;46;0
93;1;987;46;0
94;0;2576;150;0
95;0;2844;131;0
96;0;1477;157;0
96;1;1477;157;0
97;0;3081;126;0
97;1;3081;126;0
98;0;2383;53;0
99;0;3135;44;0
100;0;1134;125;0
101;0;3395;39;0
101;1;3395;39;0
102;0;861;83;0
103;0;1442;137;0
103;1;1442;137;0
104;0;435;152;0
105;0;3165;148;0
106;0;611;157;0
106;1;611;157;0
107;0;2170;163;0
107;1;2170;163;0
108;0;2570;36;0
109;0;3116;169;0
109;1;3116;169;0
110;0;366;157;0
110;1;366;157;0
111;0;830;148;0
111;1;830;148;0
112;0;1007;126;0
112;1;1007;126;0
113;0;919;27;0
113;1;919;27;0
114;0;2747;19;0
114;1;2747;19;0
115;0;770;74;0
116;0;3148;34;0
117;0;2016;53;0
117;1;2016;53;0
118;0;771;179;0
119;0;1421;34;0
119;1;1421;34;0
120;0;1403;160;0
120;1;1403;160;0
121;0;1444;77;0
122;0;2966;138;0
122;1;2966;138;0
123;0;3416;30;0
124;0;3365;101;0
125;0;1622;78;0
126;0;3444;160;0
127;0;1679;119;0
128;0;1802;134;0
129;0;410;151;0
130;0;2077;148;0
130;1;2077;148;0
131;0;2235;101;0
132;0;2110;151;0
133;0;1541;36;0
133;1;1541;36;0
134;0;2893;83;0
134;1;2893;83;0
135;0;3223;53;0
135;1;3223;53;0
136;0;2880;69;0
137;0;324;106;0
137;1;324;106;0
138;0;3341;125;0
138;1;3341;125;0
139;0;113;115;0
140;0;2587;130;0
141;0;2898;41;0
142;0;933;48;0
143;0;1783;148;0
144;0;1086;150;0
145;0;779;179;0
146;0;139;71;0
147;0;1642;74;0
147;1;1642;74;0
148;0;1156;36;0
148;1;1156;36;0
149;0;1834;80;0
149;1;1834;80;0
150;0;2091;105;0
151;0;378;161;0
151;1;378;161;0
152;0;786;45;0
152;1;786;45;0
153;0;1461;104;0
153;1;1461;104;0
154;0;2961;129;0
154;1;2961;129;0
155;0;2592;98;0
156;0;2580;77;0
157;0;2007;149;0
157;1;2007;149;0
158;0;3463;41;0
159;0;2968;143;0
159;1;2968;143;0
160;0;293;137;0
161;0;1593;39;0
162;0;2466;174;0
162;1;2466;174;0
163;0;2957;88;0
164;0;353;30;0
164;1;353;30;0
165;0;857;89;0
166;0;1207;95;0
166;1;1207;95;0
167;0;804;36;0
168;0;3439;152;0
168;1;3439;152;0
169;0;3446;75;0
170;0;3292;87;0
170;1;3292;87;0
171;0;1988;39;0
172;0;2310;77;0
173;0;1094;87;0
174;0;2948;144;0
174;1;2948;144;0
175;0;923;128;0
176;0;895;22;0
176;1;895;22;0
177;0;3064;42;0
177;1;3064;42;0
178;0;535;9;0
179;0;1558;30;0
179;1;1558;30;0
180;0;2175;140;0
180;1;2175;140;0
181;0;3315;114;0
181;1;3315;114;0
182;0;355;98;0
182;1;355;98;0
183;0;753;152;0
183;1;753;152;0
184;0;2655;121;0
185;0;1319;172;0
186;0;2415;94;0
187;0;2930;51;0
187;1;2930;51;0
188;0;1603;131;0
188;1;1603;131;0
189;0;2838;159;0
189;1;2838;159;0
190;0;2897;51;0
190;1;2897;51;0
