Job;Operation;ToolSet;Processing Time;Priority
0;0;1427;62;1
0;1;1427;62;1
1;0;1274;176;1
1;1;1274;176;1
2;0;1855;48;1
2;1;1855;48;1
3;0;820;36;1
3;1;820;36;1
4;0;3035;123;1
5;0;2862;33;1
6;0;588;32;1
6;1;588;32;1
7;0;219;30;1
8;0;2807;67;1
9;0;1092;52;1
10;0;1889;141;1
10;1;1889;141;1
11;0;1243;97;1
12;0;2088;87;1
13;0;853;42;1
13;1;853;42;1
14;0;1073;137;1
15;0;670;105;1
16;0;802;46;1
16;1;802;46;1
17;0;3274;74;1
17;1;3274;74;1
18;0;2542;88;1
18;1;2542;88;1
19;0;3315;95;1
19;1;3315;95;1
20;0;3265;96;1
20;1;3265;96;1
21;0;2948;87;1
21;1;2948;87;1
22;0;1558;55;1
23;0;2091;4;1
24;0;2971;157;1
25;0;2170;154;1
26;0;2732;111;1
27;0;2512;109;1
27;1;2512;109;1
28;0;520;173;1
28;1;520;173;1
29;0;565;66;1
29;1;565;66;1
30;0;3259;170;1
30;1;3259;170;1
31;0;2077;103;1
32;0;987;4;1
32;1;987;4;1
33;0;3223;44;1
33;1;3223;44;1
34;0;3210;72;1
34;1;3210;72;1
35;0;1996;80;1
35;1;1996;80;1
36;0;626;80;1
36;1;626;80;1
37;0;3056;78;1
38;0;2922;36;1
39;0;383;34;1
39;1;383;34;1
40;0;1988;92;1
40;1;1988;92;1
41;0;1043;15;1
41;1;1043;15;1
42;0;895;56;1
42;1;895;56;1
43;0;891;87;1
43;1;891;87;1
44;0;1002;32;1
44;1;1002;32;1
45;0;1321;86;1
46;0;2888;4;1
46;1;2888;4;1
47;0;2007;90;1
48;0;1379;20;1
48;1;1379;20;1
49;0;2846;145;1
50;0;2576;122;1
51;0;3278;96;1
52;0;1338;83;1
53;0;1094;37;1
54;0;250;20;1
55;0;1319;77;1
55;1;1319;77;1
56;0;2747;22;1
56;1;2747;22;1
57;0;2824;77;1
57;1;2824;77;1
58;0;388;76;1
58;1;388;76;1
59;0;3460;105;1
60;0;1273;25;1
60;1;1273;25;1
61;0;2161;113;1
62;0;2625;114;1
63;0;2257;110;1
63;1;2257;110;1
64;0;3321;156;1
65;0;2555;32;1
66;0;2900;152;1
66;1;2900;152;1
67;0;1749;36;1
67;1;1749;36;1
68;0;2190;76;1
68;1;2190;76;1
69;0;1756;22;1
70;0;222;120;1
71;0;989;4;1
71;1;989;4;1
72;0;2966;97;1
72;1;2966;97;1
73;0;3389;42;1
74;0;369;56;1
75;0;2175;130;1
75;1;2175;130;1
76;0;1425;24;1
76;1;1425;24;1
77;0;539;174;1
78;0;868;131;1
78;1;868;131;1
79;0;1367;132;1
79;1;1367;132;1
80;0;1451;151;1
81;0;1815;22;1
82;0;1212;33;1
83;0;2700;25;1
83;1;2700;25;1
84;0;2729;97;1
85;0;2098;177;1
86;0;605;79;1
86;1;605;79;1
87;0;1503;14;1
88;0;1573;134;1
89;0;1391;45;1
89;1;1391;45;1
90;0;1084;152;1
91;0;666;66;1
91;1;666;66;1
92;0;3148;34;1
92;1;3148;34;1
93;0;3064;132;1
94;0;1442;129;1
95;0;366;57;1
95;1;366;57;1
96;0;2897;53;1
96;1;2897;53;1
97;0;1802;14;1
97;1;1802;14;1
98;0;1670;34;1
98;1;1670;34;1
99;0;668;119;1
99;1;668;119;1
100;0;1177;81;1
101;0;923;28;1
102;0;3418;89;1
103;0;753;150;1
104;0;2293;156;1
105;0;3380;136;1
106;0;2381;136;1
107;0;2655;78;1
108;0;535;103;1
109;0;3081;157;1
110;0;2162;80;1
110;1;2162;80;1
111;0;356;53;1
112;0;3314;42;1
112;1;3314;42;1
113;0;2696;150;1
114;0;2615;40;1
115;0;3399;84;1
116;0;1884;174;1
117;0;1079;134;1
118;0;1771;152;1
118;1;1771;152;1
119;0;2592;5;1
119;1;2592;5;1
120;0;3414;148;1
121;0;2752;34;1
121;1;2752;34;1
122;0;3386;150;1
122;1;3386;150;1
123;0;834;156;1
124;0;1104;147;1
125;0;1382;86;1
125;1;1382;86;1
126;0;664;96;1
127;0;2917;27;1
127;1;2917;27;1
128;0;2898;149;1
129;0;2310;28;1
130;0;821;41;1
131;0;2570;151;1
132;0;3446;124;1
132;1;3446;124;1
133;0;650;150;1
134;0;3053;75;1
135;0;2342;30;1
136;0;2110;163;1
137;0;2178;169;1
138;0;2716;33;1
139;0;378;31;1
140;0;2856;34;1
140;1;2856;34;1
141;0;1134;18;1
141;1;1134;18;1
142;0;3326;12;1
142;1;3326;12;1
143;0;2034;97;1
144;0;3392;96;1
144;1;3392;96;1
145;0;1862;160;1
145;1;1862;160;1
146;0;2168;150;1
147;0;779;78;1
148;0;2812;176;1
148;1;2812;176;1
149;0;2235;73;1
150;0;2202;146;1
150;1;2202;146;1
151;0;2318;20;1
151;1;2318;20;1
152;0;3416;88;1
153;0;2503;122;1
153;1;2503;122;1
154;0;454;149;1
154;1;454;149;1
155;0;1994;53;1
155;1;1994;53;1
156;0;1318;64;1
157;0;812;160;1
158;0;1688;68;1
159;0;432;131;1
159;1;432;131;1
160;0;1516;48;1
161;0;1461;148;1
162;0;2961;28;1
163;0;818;8;1
164;0;2338;150;1
164;1;2338;150;1
165;0;2903;165;1
165;1;2903;165;1
166;0;1659;60;1
167;0;447;126;1
168;0;1421;165;1
169;0;1729;149;1
169;1;1729;149;1
170;0;2783;90;1
170;1;2783;90;1
171;0;1834;120;1
172;0;1398;118;1
172;1;1398;118;1
173;0;1622;83;1
174;0;1022;156;1
175;0;804;109;1
176;0;1023;147;1
176;1;1023;147;1
177;0;516;98;1
177;1;516;98;1
178;0;648;17;1
179;0;2720;80;1
179;1;2720;80;1
180;0;1762;134;1
181;0;1035;129;1
181;1;1035;129;1
182;0;1435;98;1
182;1;1435;98;1
183;0;1007;30;1
183;1;1007;30;1
184;0;2160;98;1
184;1;2160;98;1
185;0;1711;115;1
186;0;856;160;1
186;1;856;160;1
187;0;861;29;1
188;0;2587;34;1
189;0;1381;151;1
189;1;1381;151;1
190;0;1544;22;1
190;1;1544;22;1
191;0;2335;96;1
191;1;2335;96;1
192;0;1541;4;1
192;1;1541;4;1
193;0;471;157;1
194;0;1419;105;1
195;0;1560;171;1
196;0;1931;147;1
197;0;2889;109;1
197;1;2889;109;1
198;0;106;12;1
198;1;106;12;1
199;0;3319;165;1
200;0;3090;46;1
201;0;1302;130;1
201;1;1302;130;1
202;0;435;41;1
203;0;1042;97;1
203;1;1042;97;1
204;0;2838;65;0
205;0;113;34;0
205;1;113;34;0
206;0;1679;42;0
206;1;1679;42;0
207;0;3014;74;0
208;0;3031;96;0
208;1;3031;96;0
209;0;3001;113;0
209;1;3001;113;0
210;0;3395;61;0
211;0;629;90;0
212;0;3135;71;0
212;1;3135;71;0
213;0;248;42;0
214;0;814;180;0
215;0;315;143;0
216;0;2560;77;0
217;0;1169;66;0
218;0;2968;36;0
218;1;2968;36;0
219;0;2880;175;0
220;0;108;20;0
221;0;585;179;0
222;0;2715;14;0
222;1;2715;14;0
223;0;698;30;0
223;1;698;30;0
224;0;3463;41;0
225;0;2925;103;0
226;0;3284;83;0
226;1;3284;83;0
227;0;1910;164;0
227;1;1910;164;0
228;0;658;88;0
229;0;3437;90;0
230;0;2959;172;0
230;1;2959;172;0
