Job;Operation;ToolSet;Processing Time;Priority
0;0;1223;77;1
1;0;2407;150;1
1;1;2407;150;1
2;0;3278;118;1
3;0;3395;103;1
3;1;3395;103;1
4;0;2862;47;1
4;1;2862;47;1
5;0;3259;134;1
5;1;3259;134;1
6;0;2016;173;1
6;1;2016;173;1
7;0;2175;28;1
7;1;2175;28;1
8;0;258;49;1
8;1;258;49;1
9;0;1834;76;1
9;1;1834;76;1
10;0;854;4;1
10;1;854;4;1
11;0;895;90;1
11;1;895;90;1
12;0;2984;4;1
12;1;2984;4;1
13;0;1569;60;1
14;0;1505;89;1
15;0;946;123;1
15;1;946;123;1
16;0;1791;130;1
17;0;3258;180;1
17;1;3258;180;1
18;0;248;81;1
18;1;248;81;1
19;0;3211;94;1
19;1;3211;94;1
20;0;3314;66;1
20;1;3314;66;1
21;0;779;18;1
21;1;779;18;1
22;0;3412;137;1
23;0;1376;121;1
24;0;489;138;1
25;0;2512;91;1
26;0;2383;48;1
26;1;2383;48;1
27;0;2466;147;1
28;0;2783;34;1
28;1;2783;34;1
29;0;1555;105;1
30;0;1627;145;1
30;1;1627;145;1
31;0;2592;44;1
32;0;3344;134;1
32;1;3344;134;1
33;0;3135;41;1
33;1;3135;41;1
34;0;2838;34;1
35;0;2006;53;1
36;0;1419;11;1
36;1;1419;11;1
37;0;520;81;1
37;1;520;81;1
38;0;2998;113;1
38;1;2998;113;1
39;0;2694;75;1
39;1;2694;75;1
40;0;1282;33;1
41;0;3399;18;1
41;1;3399;18;1
42;0;2306;137;1
42;1;2306;137;1
43;0;2959;90;1
43;1;2959;90;1
44;0;1902;179;1
45;0;1094;83;1
45;1;1094;83;1
46;0;1333;123;1
47;0;324;29;1
48;0;1871;30;1
49;0;817;135;1
49;1;817;135;1
50;0;856;147;1
50;1;856;147;1
51;0;59;40;1
51;1;59;40;1
52;0;447;68;1
53;0;3416;113;1
53;1;3416;113;1
54;0;3436;68;1
54;1;3436;68;1
55;0;650;25;1
55;1;650;25;1
56;0;1931;156;1
56;1;1931;156;1
57;0;2777;59;1
58;0;1477;138;1
58;1;1477;138;1
59;0;2318;18;1
59;1;2318;18;1
60;0;762;77;1
60;1;762;77;1
61;0;2691;175;1
61;1;2691;175;1
62;0;2293;68;1
63;0;2897;10;1
63;1;2897;10;1
64;0;719;162;1
64;1;719;162;1
65;0;2752;98;1
65;1;2752;98;1
66;0;1724;124;1
66;1;1724;124;1
67;0;2768;44;1
67;1;2768;44;1
68;0;2930;163;1
69;0;3020;31;1
69;1;3020;31;1
70;0;977;151;1
71;0;2560;60;1
72;0;3007;149;1
72;1;3007;149;1
73;0;674;14;1
73;1;674;14;1
74;0;2880;111;1
74;1;2880;111;1
75;0;539;75;1
75;1;539;75;1
76;0;2794;84;1
76;1;2794;84;1
77;0;1212;76;1
78;0;581;166;1
78;1;581;166;1
79;0;2576;177;1
79;1;2576;177;1
80;0;3116;53;1
80;1;3116;53;1
81;0;1749;78;1
81;1;1749;78;1
82;0;648;52;1
83;0;611;25;1
83;1;611;25;1
84;0;1351;126;1
84;1;1351;126;1
85;0;1909;53;1
86;0;410;171;1
86;1;410;171;1
87;0;1099;51;1
87;1;1099;51;1
88;0;2548;22;1
88;1;2548;22;1
89;0;1665;39;1
89;1;1665;39;1
90;0;1996;37;1
90;1;1996;37;1
91;0;253;62;1
91;1;253;62;1
92;0;3418;142;1
92;1;3418;142;1
93;0;2780;77;1
93;1;2780;77;1
94;0;2968;35;1
94;1;2968;35;1
95;0;1815;92;1
96;0;3156;169;1
96;1;3156;169;1
97;0;1123;36;1
97;1;1123;36;1
98;0;2335;5;1
98;1;2335;5;1
99;0;219;54;1
99;1;219;54;1
100;0;3365;34;1
100;1;3365;34;1
101;0;1283;174;1
102;0;3033;165;1
103;0;2178;175;1
103;1;2178;175;1
104;0;886;125;1
104;1;886;125;1
105;0;774;80;1
106;0;2039;137;1
106;1;2039;137;1
107;0;906;42;1
107;1;906;42;1
108;0;1910;67;1
108;1;1910;67;1
109;0;3055;151;1
110;0;1661;64;1
111;0;1353;90;1
111;1;1353;90;1
112;0;1925;161;1
112;1;1925;161;1
113;0;3326;68;1
113;1;3326;68;1
114;0;2893;41;1
114;1;2893;41;1
115;0;1783;180;1
115;1;1783;180;1
116;0;2110;160;1
117;0;1400;49;1
118;0;1862;156;1
119;0;1642;39;1
119;1;1642;39;1
120;0;1771;160;1
120;1;1771;160;1
121;0;813;53;1
122;0;2148;147;1
123;0;1855;84;1
124;0;1896;101;1
124;1;1896;101;1
125;0;3096;114;1
126;0;3093;87;1
127;0;1367;148;1
128;0;1321;105;1
128;1;1321;105;1
129;0;3366;96;1
129;1;3366;96;1
130;0;1997;111;1
131;0;1731;161;1
132;0;2477;48;1
132;1;2477;48;1
133;0;2715;170;1
134;0;3446;76;1
134;1;3446;76;1
135;0;2494;164;1
135;1;2494;164;1
136;0;2743;51;1
137;0;1718;114;1
137;1;1718;114;1
138;0;1994;34;1
138;1;1994;34;1
139;0;3274;152;1
139;1;3274;152;1
140;0;2190;97;1
141;0;2332;98;1
141;1;2332;98;1
142;0;2925;50;1
142;1;2925;50;1
143;0;366;75;1
144;0;412;33;1
144;1;412;33;1
145;0;2697;41;1
145;1;2697;41;1
146;0;2829;34;1
146;1;2829;34;1
147;0;2053;170;1
147;1;2053;170;1
