Job;Operation;ToolSet;Processing Time;Priority
0;0;3284;170;1
1;0;2917;64;1
2;0;3460;156;1
3;0;2175;140;1
3;1;2175;140;1
4;0;719;111;1
5;0;2900;131;1
5;1;2900;131;1
6;0;3014;51;1
6;1;3014;51;1
7;0;219;62;1
8;0;2338;153;1
8;1;2338;153;1
9;0;1319;172;1
10;0;1889;5;1
10;1;1889;5;1
11;0;3125;5;1
11;1;3125;5;1
12;0;1988;39;1
13;0;2077;148;1
13;1;2077;148;1
14;0;3274;69;1
14;1;3274;69;1
15;0;435;152;1
16;0;1398;31;1
17;0;1994;53;1
18;0;664;179;1
19;0;660;4;1
19;1;660;4;1
20;0;1318;55;1
20;1;1318;55;1
21;0;3265;171;1
21;1;3265;171;1
22;0;1079;32;1
22;1;1079;32;1
23;0;1659;22;1
24;0;2893;83;1
24;1;2893;83;1
25;0;605;55;1
26;0;3110;48;1
27;0;857;89;1
28;0;611;157;1
28;1;611;157;1
29;0;650;62;1
29;1;650;62;1
30;0;3239;134;1
30;1;3239;134;1
31;0;3380;165;1
32;0;2805;148;1
32;1;2805;148;1
33;0;2054;73;1
33;1;2054;73;1
34;0;1803;30;1
35;0;1642;74;1
35;1;1642;74;1
36;0;2576;150;1
37;0;3081;126;1
37;1;3081;126;1
38;0;415;177;1
38;1;415;177;1
39;0;3326;163;1
39;1;3326;163;1
40;0;1461;104;1
40;1;1461;104;1
41;0;2310;77;1
42;0;1053;119;1
43;0;770;74;1
44;0;3242;172;1
44;1;3242;172;1
45;0;1442;137;1
45;1;1442;137;1
46;0;814;81;1
47;0;2306;145;1
47;1;2306;145;1
48;0;3198;162;1
49;0;2615;95;1
50;0;1376;168;1
51;0;565;42;1
51;1;565;42;1
52;0;1855;132;1
53;0;804;36;1
54;0;3330;8;1
55;0;447;34;1
56;0;1771;48;1
57;0;3292;87;1
57;1;3292;87;1
58;0;2202;93;1
58;1;2202;93;1
59;0;2189;180;1
60;0;2592;98;1
61;0;3314;131;1
61;1;3314;131;1
62;0;3135;44;1
63;0;1286;62;1
63;1;1286;62;1
64;0;1302;87;1
64;1;1302;87;1
65;0;1159;77;1
65;1;1159;77;1
66;0;2016;53;1
66;1;2016;53;1
67;0;3211;97;1
67;1;3211;97;1
68;0;2856;42;1
69;0;1444;77;1
70;0;378;161;1
70;1;378;161;1
71;0;2783;69;1
72;0;2335;53;1
72;1;2335;53;1
73;0;1419;22;1
73;1;1419;22;1
74;0;106;164;1
75;0;2854;44;1
75;1;2854;44;1
76;0;539;25;1
76;1;539;25;1
77;0;626;73;1
77;1;626;73;1
78;0;2036;103;1
78;1;2036;103;1
79;0;113;115;1
80;0;2162;174;1
81;0;1379;4;1
81;1;1379;4;1
82;0;648;61;1
83;0;108;51;1
84;0;410;151;1
85;0;1902;39;1
86;0;3444;160;1
87;0;2897;51;1
87;1;2897;51;1
88;0;2720;138;1
89;0;1651;78;1
89;1;1651;78;1
90;0;2752;21;1
91;0;856;4;1
92;0;1401;136;1
93;0;3116;169;1
93;1;3116;169;1
94;0;324;106;1
94;1;324;106;1
95;0;2098;174;1
95;1;2098;174;1
96;0;2419;135;1
97;0;3053;15;1
98;0;812;149;1
99;0;2696;33;1
99;1;2696;33;1
100;0;680;33;1
101;0;3463;41;1
102;0;1333;139;1
103;0;499;119;1
103;1;499;119;1
104;0;2178;98;1
105;0;1381;114;1
106;0;2971;160;1
107;0;3064;42;1
107;1;3064;42;1
108;0;1503;160;1
109;0;3392;162;1
110;0;1391;39;1
110;1;1391;39;1
111;0;2555;66;1
112;0;2466;174;1
112;1;2466;174;1
113;0;933;48;1
114;0;2743;46;1
115;0;1749;36;1
115;1;1749;36;1
116;0;1729;49;1
117;0;1177;98;1
118;0;3409;161;1
119;0;471;137;1
119;1;471;137;1
120;0;2091;105;1
121;0;1516;39;1
121;1;1516;39;1
122;0;2160;6;1
122;1;2160;6;1
123;0;1688;98;1
123;1;1688;98;1
124;0;353;30;1
124;1;353;30;1
125;0;3223;53;1
125;1;3223;53;1
126;0;1403;160;1
126;1;1403;160;1
127;0;1541;36;1
127;1;1541;36;1
128;0;2587;130;1
129;0;3321;112;1
129;1;3321;112;1
130;0;3365;101;1
131;0;1089;149;1
132;0;3179;41;1
132;1;3179;41;1
133;0;3416;30;1
134;0;59;131;1
135;0;3386;4;1
135;1;3386;4;1
136;0;1875;101;1
137;0;771;179;1
138;0;3192;120;1
139;0;3153;150;1
140;0;1538;158;1
141;0;1451;77;1
142;0;1353;115;1
143;0;3389;48;1
144;0;2948;144;1
144;1;2948;144;1
145;0;1174;119;1
146;0;919;27;1
146;1;919;27;1
147;0;1002;94;1
148;0;2977;139;1
148;1;2977;139;1
149;0;1321;122;1
149;1;1321;122;1
150;0;886;73;1
150;1;886;73;1
151;0;3395;39;1
151;1;3395;39;1
152;0;1484;92;1
153;0;520;74;1
153;1;520;74;1
154;0;1783;148;1
155;0;666;4;1
155;1;666;4;1
156;0;2747;19;1
156;1;2747;19;1
157;0;2846;95;1
157;1;2846;95;1
158;0;1555;54;1
159;0;1862;54;1
159;1;1862;54;1
160;0;673;46;1
160;1;673;46;1
161;0;753;152;1
161;1;753;152;1
162;0;746;149;1
163;0;3035;145;1
163;1;3035;145;1
164;0;1207;95;1
164;1;1207;95;1
165;0;2251;115;1
165;1;2251;115;1
166;0;1274;5;1
166;1;1274;5;1
167;0;2007;149;1
167;1;2007;149;1
168;0;366;157;1
168;1;366;157;1
169;0;2861;10;1
169;1;2861;10;1
170;0;830;148;1
170;1;830;148;1
171;0;3260;128;1
172;0;1802;134;1
173;0;2383;53;1
174;0;2148;7;1
175;0;1831;64;1
175;1;1831;64;1
176;0;3341;125;1
176;1;3341;125;1
177;0;3165;148;1
178;0;2862;96;1
179;0;383;130;1
179;1;383;130;1
180;0;2880;69;1
181;0;355;98;1
181;1;355;98;1
182;0;1931;68;1
182;1;1931;68;1
183;0;2959;25;1
183;1;2959;25;1
184;0;2415;94;1
185;0;2318;46;1
186;0;802;66;1
187;0;1627;94;1
188;0;1884;113;1
188;1;1884;113;1
189;0;293;137;1
190;0;2097;162;1
190;1;2097;162;1
191;0;2161;150;1
192;0;1023;140;1
192;1;1023;140;1
193;0;1544;164;1
193;1;1544;164;1
194;0;2059;160;1
194;1;2059;160;1
195;0;670;136;1
196;0;1815;48;1
197;0;1400;161;1
198;0;2184;134;1
199;0;454;49;1
200;0;2829;172;1
200;1;2829;172;1
201;0;3414;34;1
201;1;3414;34;1
202;0;3210;20;1
203;0;3148;34;1
204;0;250;101;1
205;0;1022;55;1
206;0;2570;36;1
207;0;2898;41;1
208;0;2925;163;1
209;0;1204;112;1
209;1;1204;112;1
210;0;139;71;1
211;0;1731;144;1
211;1;1731;144;1
212;0;786;45;1
212;1;786;45;1
213;0;2257;36;1
214;0;885;60;1
214;1;885;60;1
215;0;2961;129;1
215;1;2961;129;1
216;0;946;94;1
216;1;946;94;1
217;0;1225;169;1
217;1;1225;169;1
218;0;2691;162;1
218;1;2691;162;1
219;0;3278;120;1
219;1;3278;120;1
220;0;2966;138;1
220;1;2966;138;1
221;0;658;77;1
222;0;2034;94;1
223;0;187;129;1
224;0;1603;131;1
224;1;1603;131;1
225;0;668;137;1
225;1;668;137;1
226;0;1427;41;1
226;1;1427;41;1
227;0;1679;119;1
228;0;3421;105;1
229;0;2453;87;1
230;0;2562;152;1
230;1;2562;152;1
231;0;908;117;1
232;0;1762;4;1
232;1;1762;4;1
233;0;2889;76;1
233;1;2889;76;1
234;0;1134;125;1
235;0;1720;175;1
235;1;1720;175;1
236;0;3424;41;1
236;1;3424;41;1
237;0;585;77;1
238;0;1996;37;1
238;1;1996;37;1
239;0;1560;96;1
240;0;2888;55;1
240;1;2888;55;1
241;0;923;128;1
242;0;2548;157;1
242;1;2548;157;1
243;0;3001;173;1
243;1;3001;173;1
244;0;2088;109;1
245;0;2503;51;1
246;0;2655;121;1
247;0;1156;36;1
247;1;1156;36;1
248;0;1573;179;1
249;0;1042;98;1
250;0;2293;150;1
250;1;2293;150;1
251;0;588;69;0
252;0;3008;28;0
252;1;3008;28;0
253;0;2838;159;0
253;1;2838;159;0
254;0;467;66;0
254;1;467;66;0
255;0;1558;30;0
255;1;1558;30;0
256;0;315;125;0
257;0;1007;126;0
257;1;1007;126;0
258;0;1486;175;0
258;1;1486;175;0
259;0;2957;88;0
260;0;779;179;0
261;0;1756;100;0
261;1;1756;100;0
262;0;861;83;0
263;0;1015;78;0
263;1;1015;78;0
264;0;2798;160;0
265;0;1243;101;0
265;1;1243;101;0
266;0;535;9;0
267;0;1169;157;0
267;1;1169;157;0
268;0;3044;11;0
268;1;3044;11;0
269;0;1435;98;0
269;1;1435;98;0
270;0;489;92;0
271;0;2930;51;0
271;1;2930;51;0
272;0;2768;73;0
272;1;2768;73;0
273;0;1834;80;0
273;1;1834;80;0
274;0;356;88;0
275;0;2525;149;0
276;0;1505;48;0
276;1;1505;48;0
277;0;1477;157;0
277;1;1477;157;0
278;0;2824;25;0
279;0;1697;155;0
280;0;248;44;0
281;0;1507;97;0
282;0;2807;50;0
282;1;2807;50;0
283;0;891;36;0
283;1;891;36;0
284;0;1104;154;0
