Job;Operation;ToolSet;Processing Time;Priority
0;0;535;30;1
1;0;3330;25;1
2;0;1931;153;1
3;0;2930;77;1
4;0;2794;80;1
4;1;2794;80;1
5;0;113;34;1
6;0;2580;30;1
7;0;1022;67;1
7;1;1022;67;1
8;0;1720;74;1
8;1;1720;74;1
9;0;2007;103;1
9;1;2007;103;1
10;0;1079;34;1
10;1;1079;34;1
11;0;746;156;1
12;0;857;44;1
12;1;857;44;1
13;0;861;176;1
13;1;861;176;1
14;0;2854;66;1
15;0;1174;90;1
16;0;3265;118;1
17;0;3446;113;1
17;1;3446;113;1
18;0;324;161;1
19;0;886;23;1
20;0;2807;157;1
20;1;2807;157;1
21;0;2306;37;1
22;0;3463;11;1
23;0;2900;98;1
24;0;3395;172;1
25;0;1403;164;1
26;0;471;101;1
27;0;1015;164;1
27;1;1015;164;1
28;0;1902;83;1
29;0;250;54;1
29;1;250;54;1
30;0;1679;148;1
31;0;605;83;1
31;1;605;83;1
32;0;1560;113;1
33;0;1689;125;1
33;1;1689;125;1
34;0;1333;154;1
34;1;1333;154;1
35;0;1053;158;1
36;0;2743;73;1
36;1;2743;73;1
37;0;1086;127;1
38;0;1372;73;1
38;1;1372;73;1
39;0;2555;76;1
40;0;2615;124;1
40;1;2615;124;1
41;0;946;60;1
42;0;1803;113;1
42;1;1803;113;1
43;0;1177;172;1
44;0;588;130;1
44;1;588;130;1
45;0;1477;97;1
45;1;1477;97;1
46;0;3392;147;1
46;1;3392;147;1
47;0;2805;147;1
47;1;2805;147;1
48;0;1593;139;1
49;0;2846;50;1
49;1;2846;50;1
50;0;3008;131;1
50;1;3008;131;1
51;0;315;164;1
52;0;2189;57;1
53;0;2147;60;1
54;0;814;34;1
54;1;814;34;1
55;0;1273;30;1
55;1;1273;30;1
56;0;2655;163;1
56;1;2655;163;1
57;0;3110;84;1
57;1;3110;84;1
58;0;2861;63;1
59;0;1762;174;1
60;0;2576;164;1
60;1;2576;164;1
61;0;378;109;1
61;1;378;109;1
62;0;1212;112;1
63;0;1321;138;1
63;1;1321;138;1
64;0;885;83;1
64;1;885;83;1
65;0;2966;154;1
66;0;219;62;1
67;0;834;131;0
67;1;834;131;0
68;0;1651;152;0
69;0;648;125;0
69;1;648;125;0
70;0;1688;157;0
70;1;1688;157;0
71;0;2161;151;0
72;0;2844;17;0
73;0;812;115;0
73;1;812;115;0
74;0;3165;69;0
75;0;1544;97;0
76;0;1988;172;0
77;0;3439;44;0
78;0;2110;4;0
78;1;2110;4;0
79;0;1451;97;0
80;0;3056;57;0
80;1;3056;57;0
81;0;3321;105;0
82;0;3116;121;0
82;1;3116;121;0
83;0;1697;30;0
83;1;1697;30;0
