Job;Operation;ToolSet;Processing Time;Priority
0;0;2351;144;1
1;0;3414;39;1
1;1;3414;39;1
2;0;3443;49;1
2;1;3443;49;1
3;0;1500;57;1
3;1;1500;57;1
4;0;3288;147;1
5;0;634;154;1
5;1;634;154;1
6;0;579;151;1
6;1;579;151;1
7;0;1318;103;1
7;1;1318;103;1
8;0;3268;105;1
8;1;3268;105;1
9;0;1338;150;1
10;0;1391;164;1
10;1;1391;164;1
11;0;3384;158;1
11;1;3384;158;1
12;0;2251;98;1
12;1;2251;98;1
13;0;1190;114;1
13;1;1190;114;1
14;0;626;30;1
15;0;3315;149;1
16;0;535;115;1
16;1;535;115;1
17;0;2016;157;1
17;1;2016;157;1
18;0;1367;131;1
19;0;1410;109;1
20;0;1603;165;1
20;1;1603;165;1
21;0;2638;52;1
22;0;1783;144;1
22;1;1783;144;1
23;0;1891;99;1
24;0;3453;103;1
24;1;3453;103;1
25;0;3211;77;1
25;1;3211;77;1
26;0;1223;41;1
26;1;1223;41;1
27;0;1458;118;1
27;1;1458;118;1
28;0;655;137;1
28;1;655;137;1
29;0;753;84;1
30;0;1731;148;1
31;0;748;131;1
31;1;748;131;1
32;0;2040;123;1
32;1;2040;123;1
33;0;1007;96;1
33;1;1007;96;1
34;0;3460;174;1
35;0;3001;98;1
36;0;668;80;1
36;1;668;80;1
37;0;1470;86;1
37;1;1470;86;1
38;0;3007;68;1
38;1;3007;68;1
39;0;710;22;1
39;1;710;22;1
40;0;2562;34;1
41;0;612;142;1
42;0;454;55;1
43;0;2428;148;1
44;0;1885;81;1
45;0;369;33;1
45;1;369;33;1
46;0;1496;103;1
46;1;1496;103;1
47;0;489;143;1
48;0;3181;41;1
49;0;908;76;1
49;1;908;76;1
50;0;187;98;1
50;1;187;98;1
51;0;1042;157;1
51;1;1042;157;1
52;0;1099;60;1
53;0;1661;156;1
53;1;1661;156;1
54;0;3304;106;1
54;1;3304;106;1
55;0;861;173;1
56;0;2110;51;1
57;0;304;96;1
58;0;3067;78;1
58;1;3067;78;1
59;0;2697;4;1
60;0;1544;178;1
61;0;1984;19;1
61;1;1984;19;1
62;0;595;92;1
63;0;301;36;1
64;0;3450;45;1
65;0;3321;94;1
66;0;108;158;1
67;0;957;60;1
68;0;251;35;1
68;1;251;35;1
69;0;2953;67;1
70;0;1788;169;1
70;1;1788;169;1
71;0;746;78;1
71;1;746;78;1
72;0;2959;36;1
73;0;1736;41;1
74;0;900;53;1
74;1;900;53;1
75;0;1889;130;1
75;1;1889;130;1
76;0;1086;99;1
77;0;2962;153;1
77;1;2962;153;1
78;0;1853;78;1
79;0;1025;129;1
79;1;1025;129;1
80;0;2654;152;1
80;1;2654;152;1
81;0;1535;78;1
82;0;2143;139;1
83;0;2768;69;1
84;0;2305;160;1
84;1;2305;160;1
85;0;1053;131;1
85;1;1053;131;1
86;0;3058;177;1
86;1;3058;177;1
87;0;2372;119;1
88;0;2831;73;1
88;1;2831;73;1
89;0;2175;120;1
90;0;1004;25;1
91;0;470;55;1
91;1;470;55;1
92;0;1986;53;1
93;0;2764;44;1
93;1;2764;44;1
94;0;361;97;1
95;0;1802;32;1
96;0;2936;96;1
96;1;2936;96;1
97;0;853;80;1
97;1;853;80;1
98;0;2747;68;1
98;1;2747;68;1
99;0;3420;160;1
99;1;3420;160;1
100;0;719;60;1
100;1;719;60;1
101;0;988;111;1
101;1;988;111;1
102;0;2863;81;1
103;0;1035;156;1
104;0;1439;32;1
104;1;1439;32;1
105;0;288;84;1
105;1;288;84;1
106;0;2178;44;1
106;1;2178;44;1
107;0;1219;66;1
108;0;3179;36;1
108;1;3179;36;1
109;0;2024;103;1
109;1;2024;103;1
110;0;3404;143;1
111;0;410;103;1
111;1;410;103;1
112;0;2289;68;1
112;1;2289;68;1
113;0;2946;34;1
113;1;2946;34;1
114;0;1095;32;1
114;1;1095;32;1
115;0;374;151;1
115;1;374;151;1
116;0;584;115;1
116;1;584;115;1
117;0;3148;142;1
117;1;3148;142;1
118;0;471;160;1
118;1;471;160;1
119;0;3146;77;1
119;1;3146;77;1
120;0;2818;121;1
120;1;2818;121;1
121;0;2979;83;1
121;1;2979;83;1
122;0;353;175;1
122;1;353;175;1
123;0;1813;161;1
124;0;2856;32;1
124;1;2856;32;1
125;0;1273;44;1
125;1;1273;44;1
126;0;565;49;1
127;0;3399;50;1
127;1;3399;50;1
128;0;1692;36;1
