./input/MyInstancesSameToolSets/n=20,p=0.5,r=0.5,t=0,v0.csv;./input/Processed/ToolSetInt.csv
2;720;1440
Machine: 0
0;0;0;4;1;588,2220,2502,2846,3606,7591,8165,8407,
13;0;4;134;0;588,2220,2502,2846,3606,7591,8165,8407,
13;1;134;264;0;588,2220,2502,2846,3606,7591,8165,8407,
7;0;264;332;0;7294,8165,8166,8170,8171,8174,8407,8989,
3;0;332;408;1;7294,8165,8166,8170,8555,8558,9032,9075,
1;0;408;469;1;95,149,390,394,1053,1121,1484,1816,
1;1;469;530;1;95,149,390,394,1053,1121,1484,1816,
5;0;530;625;1;60,74,485,1940,3022,3713,4173,4174,
2;0;625;703;1;60,8465,8466,8467,8480,8481,8482,8483,
12;0;703;728;0;15,871,2062,4313,4314,4315,4316,4317,
8;0;1440;1587;0;87,89,762,764,766,768,831,945,
6;0;1587;1698;1;87,89,90,762,763,764,831,944,
6;1;1698;1809;1;87,89,90,762,763,764,831,944,
4;0;1809;1943;1;87,320,1764,2901,2961,2962,2963,2964,
4;1;1943;2077;1;87,320,1764,2901,2961,2962,2963,2964,
10;0;2077;2130;0;144,145,225,288,1401,1474,1478,2355,
11;0;2130;2268;0;144,267,268,272,273,289,303,308,
11;1;2268;2406;0;144,267,268,272,273,289,303,308,
Machine: 1
9;0;0;158;0;1085,1587,1651,2968,3421,3852,5779,6445,
9;1;158;316;0;1085,1587,1651,2968,3421,3852,5779,6445,
END
fineshedJobsCount: 20
switchs: 74
switchsInstances: 11
unfineshedPriorityCount: 0
Final Solution: 416
Time: 4184
PTL: 0
MCMC: 127
Best Initial: 410
Mean Initial: 400.909
