Job;Operation;ToolSet;Processing Time;Priority
0;0;680;132;1
0;1;680;160;1
1;0;1569;160;1
1;1;1569;27;1
2;0;3161;39;1
2;1;3161;83;1
3;0;3198;91;1
4;0;1884;60;1
4;1;1884;77;1
5;0;220;162;1
5;1;220;118;1
6;0;254;48;1
7;0;1002;120;1
8;0;690;169;1
8;1;690;73;1
9;0;575;105;1
9;1;575;44;1
10;0;1771;69;1
11;0;447;165;1
11;1;447;34;1
12;0;2769;178;1
12;1;2769;179;1
13;0;3373;155;1
13;1;3373;90;1
14;0;2450;159;1
14;1;2450;103;1
15;0;2937;55;1
15;1;2937;45;1
16;0;3445;94;1
16;1;3445;96;1
17;0;2820;164;1
17;1;2820;148;1
18;0;2694;29;1
18;1;2694;30;1
19;0;1534;22;1
20;0;1859;66;1
21;0;2307;80;1
21;1;2307;18;1
22;0;2173;137;1
23;0;3117;114;1
24;0;1796;176;1
25;0;3179;17;1
25;1;3179;33;1
26;0;2555;89;1
27;0;2654;4;1
27;1;2654;76;1
28;0;1425;160;1
28;1;1425;47;1
29;0;3108;154;1
30;0;1604;18;1
30;1;1604;148;1
31;0;1404;157;1
31;1;1404;176;1
32;0;338;76;1
32;1;338;157;1
33;0;984;24;1
34;0;1684;115;1
34;1;1684;180;1
35;0;353;32;1
36;0;450;62;1
36;1;450;173;1
37;0;3375;53;1
37;1;3375;114;1
38;0;1593;138;1
38;1;1593;76;1
39;0;274;132;1
40;0;2998;174;1
40;1;2998;30;1
41;0;521;18;1
41;1;521;157;1
42;0;1423;143;1
43;0;1614;12;1
43;1;1614;11;1
44;0;334;98;1
45;0;1398;14;1
46;0;1041;60;1
47;0;842;98;1
47;1;842;130;1
48;0;1632;95;1
48;1;1632;35;1
49;0;2280;51;1
49;1;2280;60;1
50;0;1802;92;1
50;1;1802;130;1
51;0;2869;36;1
52;0;1471;68;1
53;0;2745;178;1
54;0;3047;60;1
55;0;543;39;1
56;0;1093;44;1
56;1;1093;48;1
57;0;2782;12;1
57;1;2782;180;1
58;0;548;120;1
58;1;548;150;1
59;0;719;53;1
59;1;719;27;1
60;0;1096;149;1
61;0;3025;147;1
62;0;3412;151;1
63;0;2909;131;1
63;1;2909;76;1
64;0;2527;53;1
65;0;1303;89;1
66;0;2186;60;1
66;1;2186;18;1
67;0;1477;137;1
68;0;356;136;1
68;1;356;117;1
69;0;1402;132;1
69;1;1402;14;1
70;0;2973;131;1
70;1;2973;180;1
71;0;989;91;1
72;0;949;131;1
73;0;3292;113;1
74;0;2604;117;1
75;0;3315;66;1
75;1;3315;120;1
76;0;2522;86;1
76;1;2522;150;1
77;0;2381;131;1
77;1;2381;50;1
78;0;3403;157;1
78;1;3403;161;1
79;0;455;14;1
79;1;455;36;1
80;0;2310;121;1
80;1;2310;23;1
81;0;408;90;1
81;1;408;60;1
82;0;3136;103;1
83;0;563;34;1
83;1;563;156;1
84;0;1318;157;1
85;0;1505;65;1
85;1;1505;147;1
86;0;720;73;1
86;1;720;131;1
87;0;3327;153;1
87;1;3327;136;1
88;0;2860;109;1
88;1;2860;81;1
89;0;288;24;1
90;0;922;69;1
91;0;1122;22;1
91;1;1122;91;1
92;0;1642;64;1
93;0;3284;111;1
94;0;315;29;1
95;0;1004;123;1
96;0;3394;152;1
97;0;1998;51;1
98;0;576;5;1
99;0;2332;20;1
99;1;2332;121;1
100;0;1396;101;1
100;1;1396;152;1
101;0;3135;97;1
102;0;1729;136;1
102;1;1729;36;1
103;0;1480;101;1
104;0;459;114;1
105;0;2889;101;1
105;1;2889;45;1
106;0;2017;50;1
106;1;2017;144;1
107;0;1678;77;1
108;0;3366;66;1
108;1;3366;98;1
109;0;907;14;1
109;1;907;98;1
110;0;1107;109;1
111;0;284;139;1
111;1;284;160;1
112;0;1079;4;1
112;1;1079;14;1
113;0;777;134;1
113;1;777;148;1
114;0;2861;148;1
115;0;372;139;1
115;1;372;33;1
116;0;2959;109;1
117;0;2976;66;1
117;1;2976;97;1
118;0;1159;171;1
119;0;462;148;1
119;1;462;73;1
120;0;2897;64;1
121;0;2625;130;1
121;1;2625;144;1
122;0;801;163;1
122;1;801;87;1
123;0;900;52;1
124;0;1988;72;1
125;0;645;151;1
125;1;645;34;1
126;0;1025;112;1
126;1;1025;60;1
127;0;2818;11;1
128;0;3056;148;1
129;0;2160;44;1
129;1;2160;112;1
130;0;1444;156;1
130;1;1444;39;1
131;0;3181;147;1
131;1;3181;109;1
132;0;2732;146;1
132;1;2732;138;1
133;0;366;69;1
134;0;3187;4;1
134;1;3187;164;1
135;0;2716;150;1
135;1;2716;180;1
136;0;861;142;1
136;1;861;92;1
137;0;715;139;1
137;1;715;172;1
138;0;2888;18;1
139;0;730;106;1
140;0;2765;123;1
140;1;2765;106;1
141;0;2704;148;1
142;0;629;94;1
143;0;2342;34;1
143;1;2342;122;1
144;0;875;173;1
144;1;875;50;1
145;0;560;174;1
145;1;560;120;1
146;0;3361;56;1
147;0;797;105;1
147;1;797;41;1
148;0;239;98;1
148;1;239;4;1
149;0;1676;20;1
150;0;2562;73;1
151;0;1166;138;1
152;0;2963;134;1
152;1;2963;39;1
153;0;2188;28;1
154;0;2957;30;1
154;1;2957;176;1
155;0;2857;44;1
155;1;2857;96;1
156;0;2691;137;1
156;1;2691;68;1
157;0;1599;76;1
158;0;2674;147;1
158;1;2674;36;1
159;0;1438;34;1
160;0;2793;65;1
160;1;2793;160;1
161;0;2264;14;1
162;0;3226;157;1
162;1;3226;109;1
163;0;520;60;1
163;1;520;5;1
164;0;3326;56;1
165;0;249;164;1
165;1;249;30;1
166;0;525;47;1
167;0;698;157;1
167;1;698;32;1
168;0;3146;60;1
169;0;3278;77;1
169;1;3278;84;1
170;0;3069;30;1
170;1;3069;42;1
171;0;2029;98;1
172;0;1475;12;1
172;1;1475;134;1
173;0;1603;89;1
173;1;1603;5;1
174;0;2175;55;1
175;0;453;44;1
175;1;453;22;1
176;0;1651;52;1
176;1;1651;50;1
177;0;1246;117;1
178;0;1329;73;1
179;0;1833;147;1
179;1;1833;115;1
180;0;452;115;1
180;1;452;101;1
181;0;3460;150;1
181;1;3460;19;1
182;0;2933;66;1
183;0;604;40;1
183;1;604;11;1
184;0;3267;137;1
185;0;2587;159;1
186;0;1082;98;1
186;1;1082;29;1
187;0;253;92;1
187;1;253;44;1
188;0;1527;103;1
188;1;1527;106;1
189;0;1273;146;1
189;1;1273;22;1
190;0;1217;24;1
191;0;1996;121;1
191;1;1996;4;1
192;0;1407;115;1
192;1;1407;45;1
193;0;2142;118;1
194;0;2548;51;1
195;0;2388;69;1
195;1;2388;163;1
196;0;268;83;1
196;1;268;53;1
197;0;3256;150;1
198;0;700;4;1
198;1;700;172;1
199;0;3347;168;1
199;1;3347;131;1
200;0;378;35;1
200;1;378;147;1
201;0;444;64;1
202;0;1730;39;1
203;0;1560;152;1
203;1;1560;106;1
204;0;1512;168;1
205;0;2501;49;1
206;0;833;34;1
206;1;833;5;1
207;0;2359;90;1
207;1;2359;149;1
208;0;2787;20;1
208;1;2787;136;1
209;0;1902;115;1
209;1;1902;101;1
210;0;584;134;1
210;1;584;53;1
211;0;1720;18;1
211;1;1720;4;1
212;0;3338;119;1
212;1;3338;131;1
213;0;1581;68;1
214;0;1197;44;1
214;1;1197;163;1
215;0;1909;67;1
215;1;1909;41;1
216;0;1559;148;1
216;1;1559;94;1
217;0;2961;164;1
217;1;2961;137;1
218;0;1621;83;1
219;0;1353;52;1
219;1;1353;131;1
220;0;3385;48;1
220;1;3385;137;1
221;0;2530;161;1
221;1;2530;44;1
222;0;3033;87;1
222;1;3033;8;1
223;0;1862;90;1
224;0;762;51;1
224;1;762;142;1
225;0;830;164;1
225;1;830;34;1
226;0;3000;88;1
227;0;1212;22;1
227;1;1212;36;1
228;0;2547;148;1
229;0;3254;55;1
230;0;1160;39;1
230;1;1160;92;1
231;0;432;65;1
232;0;2107;59;1
233;0;364;52;1
233;1;364;14;1
234;0;2862;160;1
234;1;2862;74;1
235;0;2796;36;1
235;1;2796;169;1
236;0;1333;161;1
236;1;1333;154;1
237;0;834;63;1
237;1;834;60;1
238;0;3422;164;1
238;1;3422;155;1
239;0;1422;94;1
239;1;1422;8;1
240;0;2634;155;1
240;1;2634;45;1
241;0;2797;151;1
241;1;2797;21;1
242;0;3075;87;1
242;1;3075;158;1
243;0;1268;8;1
243;1;1268;160;1
244;0;2764;148;1
245;0;2077;60;1
246;0;1270;137;1
246;1;1270;66;1
247;0;1029;98;1
248;0;1204;180;1
249;0;1889;15;1
249;1;1889;97;1
250;0;1069;136;1
251;0;2884;68;1
252;0;3368;174;1
253;0;2978;64;1
253;1;2978;74;1
254;0;1316;6;1
254;1;1316;168;1
255;0;1281;56;1
255;1;1281;179;1
256;0;3098;143;1
257;0;2458;52;1
258;0;2838;47;1
259;0;628;131;1
260;0;2235;98;1
260;1;2235;48;1
261;0;2442;27;1
262;0;2239;118;1
263;0;300;88;1
263;1;300;103;1
264;0;375;45;1
264;1;375;66;1
265;0;996;151;1
266;0;494;164;1
266;1;494;129;1
267;0;2475;55;1
267;1;2475;136;1
268;0;516;72;1
269;0;1779;166;1
269;1;1779;20;1
270;0;942;60;1
270;1;942;160;1
271;0;301;119;1
271;1;301;147;1
272;0;2383;131;1
272;1;2383;150;1
273;0;2184;25;1
274;0;1786;66;1
274;1;1786;15;1
275;0;3437;93;1
276;0;2550;62;1
276;1;2550;115;1
277;0;506;4;1
277;1;506;34;1
278;0;1238;160;1
278;1;1238;79;1
279;0;2777;55;1
279;1;2777;77;1
280;0;1764;49;1
280;1;1764;160;1
281;0;2324;61;1
282;0;2831;35;1
282;1;2831;68;1
283;0;2386;97;1
284;0;2840;87;1
285;0;790;149;1
285;1;790;42;1
286;0;1883;134;1
286;1;1883;34;1
287;0;2045;53;1
288;0;3125;175;1
288;1;3125;173;1
289;0;1350;151;1
289;1;1350;112;1
290;0;1498;106;1
290;1;1498;17;1
291;0;2799;76;1
291;1;2799;50;1
292;0;771;160;1
292;1;771;50;1
293;0;865;131;1
293;1;865;39;1
294;0;886;154;1
294;1;886;78;1
295;0;529;131;1
296;0;2177;73;1
296;1;2177;112;1
297;0;1254;174;1
297;1;1254;159;1
298;0;696;86;1
298;1;696;91;1
299;0;1627;96;1
300;0;1668;77;1
300;1;1668;51;1
301;0;1382;174;1
301;1;1382;161;1
302;0;1019;95;1
303;0;2010;142;1
303;1;2010;24;1
304;0;3371;62;1
304;1;3371;44;1
305;0;3211;45;1
306;0;2942;143;1
307;0;2396;4;1
307;1;2396;92;1
308;0;2835;131;1
308;1;2835;117;1
309;0;517;60;1
309;1;517;83;1
310;0;3418;4;1
310;1;3418;55;1
311;0;968;111;1
311;1;968;14;1
312;0;3341;36;1
313;0;1311;39;1
314;0;1626;52;1
314;1;1626;63;1
315;0;2570;170;1
315;1;2570;140;1
316;0;3346;137;1
317;0;2054;54;1
318;0;2532;174;1
319;0;1460;42;1
319;1;1460;145;1
320;0;1663;147;1
320;1;1663;86;1
321;0;3040;73;1
321;1;3040;81;1
322;0;1055;60;1
322;1;1055;180;1
323;0;3100;164;1
324;0;337;17;1
324;1;337;156;1
325;0;1200;60;1
325;1;1200;173;1
326;0;1876;16;1
327;0;651;168;1
328;0;1834;4;1
328;1;1834;74;1
329;0;2472;134;1
329;1;2472;47;1
330;0;2784;49;1
330;1;2784;93;1
331;0;1908;109;1
332;0;966;161;1
333;0;3358;66;1
333;1;3358;171;1
334;0;940;44;1
335;0;2477;21;1
336;0;2997;164;1
337;0;643;156;1
338;0;2146;33;1
338;1;2146;179;1
339;0;2183;175;1
340;0;1077;87;1
341;0;2603;109;1
341;1;2603;96;1
342;0;2939;54;1
343;0;2807;18;1
344;0;3093;179;1
345;0;3148;97;1
346;0;297;76;1
347;0;648;177;1
348;0;2821;157;1
348;1;2821;100;1
349;0;1459;88;1
349;1;1459;77;1
350;0;320;51;1
350;1;320;24;1
351;0;2036;168;1
351;1;2036;111;1
352;0;579;106;1
352;1;579;20;1
353;0;779;48;1
354;0;1393;42;1
354;1;1393;165;1
355;0;229;4;1
356;0;3395;21;1
356;1;3395;78;1
357;0;1855;87;1
357;1;1855;109;1
358;0;1657;131;1
358;1;1657;126;1
359;0;1963;41;1
360;0;2057;56;1
360;1;2057;64;1
361;0;1419;51;1
362;0;3192;160;1
363;0;302;115;1
364;0;1815;51;1
364;1;1815;171;1
365;0;3429;59;1
366;0;1655;157;1
366;1;1655;44;1
367;0;1613;151;1
367;1;1613;66;1
368;0;1522;169;1
369;0;2162;95;1
369;1;2162;76;1
370;0;384;131;1
370;1;384;49;1
371;0;1275;97;1
371;1;1275;172;1
372;0;2803;166;1
372;1;2803;115;1
373;0;891;160;1
373;1;891;99;1
374;0;1640;143;1
375;0;1357;129;1
375;1;1357;105;1
376;0;358;134;1
376;1;358;66;1
377;0;2696;77;1
377;1;2696;76;1
378;0;660;22;1
378;1;660;94;1
379;0;1288;12;1
379;1;1288;114;1
380;0;2083;66;1
380;1;2083;78;1
381;0;1661;62;1
382;0;2247;36;1
382;1;2247;171;1
383;0;1592;128;1
384;0;3446;55;1
384;1;3446;32;1
385;0;2697;157;1
385;1;2697;66;1
386;0;3236;44;1
387;0;916;86;1
387;1;916;21;1
388;0;838;14;1
388;1;838;109;1
389;0;3304;65;1
389;1;3304;144;1
390;0;2333;157;1
391;0;1035;41;1
392;0;1218;48;1
392;1;1218;117;1
393;0;1565;49;1
393;1;1565;163;1
394;0;2322;39;1
395;0;2503;68;1
395;1;2503;127;1
396;0;2715;80;1
396;1;2715;39;1
397;0;1129;114;1
398;0;2912;151;1
399;0;218;139;1
399;1;218;61;1
400;0;919;124;1
401;0;2923;135;1
402;0;961;121;1
403;0;1841;94;1
403;1;1841;49;1
404;0;250;103;1
404;1;250;160;1
405;0;2651;117;1
405;1;2651;66;1
406;0;2372;91;1
407;0;2689;156;1
407;1;2689;11;1
408;0;1800;109;1
409;0;3450;170;1
409;1;3450;136;1
410;0;1177;178;1
411;0;2612;147;1
411;1;2612;41;1
412;0;3400;152;1
413;0;686;101;1
413;1;686;36;1
414;0;2949;105;1
415;0;2742;109;1
416;0;2843;45;1
416;1;2843;72;1
417;0;809;168;1
417;1;809;109;1
418;0;1731;134;1
419;0;1180;59;1
420;0;2879;172;1
421;0;2955;8;1
421;1;2955;8;1
422;0;3169;148;1
422;1;3169;30;1
423;0;2565;172;1
424;0;893;166;1
425;0;3020;77;1
426;0;3430;14;1
427;0;2466;69;1
427;1;2466;76;1
428;0;2814;56;1
429;0;1339;112;1
430;0;1637;99;1
430;1;1637;162;1
431;0;1053;130;1
432;0;1239;159;1
432;1;1239;81;1
433;0;3268;98;1
433;1;3268;81;1
434;0;2426;36;1
435;0;3323;30;1
436;0;2363;44;1
436;1;2363;137;1
437;0;1379;34;1
437;1;1379;103;1
438;0;2924;90;1
438;1;2924;42;1
439;0;2637;69;1
439;1;2637;111;1
440;0;260;109;1
440;1;260;41;1
441;0;2199;164;1
441;1;2199;54;1
442;0;1446;60;1
442;1;1446;129;1
443;0;1092;151;1
444;0;625;121;1
445;0;2524;129;1
445;1;2524;157;1
446;0;2369;139;1
447;0;1541;101;1
447;1;1541;83;1
448;0;3081;12;1
449;0;1252;162;1
449;1;1252;73;1
450;0;1494;81;1
450;1;1494;33;1
451;0;460;60;1
451;1;460;109;1
452;0;2113;177;1
452;1;2113;146;1
453;0;2956;48;1
454;0;2578;62;1
454;1;2578;121;1
455;0;1022;45;1
455;1;1022;96;1
456;0;1367;44;1
456;1;1367;127;1
457;0;545;97;1
458;0;3378;148;1
459;0;1871;156;1
460;0;3234;156;1
461;0;2771;129;1
461;1;2771;115;1
462;0;1338;49;1
462;1;1338;4;1
463;0;1567;19;1
464;0;1711;60;1
464;1;1711;134;1
465;0;2091;31;1
465;1;2091;134;1
466;0;1319;114;1
466;1;1319;77;1
467;0;773;41;1
468;0;2932;56;1
468;1;2932;18;1
469;0;2321;73;1
469;1;2321;83;1
470;0;1481;157;1
471;0;897;60;1
472;0;1474;11;1
473;0;1715;164;1
474;0;2299;91;1
475;0;2885;41;1
476;0;2290;4;1
477;0;2097;136;1
478;0;2899;84;1
478;1;2899;27;1
479;0;811;53;1
479;1;811;110;1
480;0;2743;113;1
481;0;3314;67;1
481;1;3314;147;1
482;0;324;109;1
483;0;1957;105;1
484;0;1875;78;1
484;1;1875;81;1
485;0;1231;94;1
485;1;1231;51;1
486;0;2306;78;1
486;1;2306;125;1
487;0;523;163;1
488;0;500;168;1
489;0;2445;101;1
489;1;2445;99;1
490;0;1364;14;1
491;0;415;88;1
491;1;415;55;1
492;0;1950;49;1
493;0;1170;34;1
494;0;2714;34;1
494;1;2714;52;1
495;0;2824;26;1
495;1;2824;34;1
496;0;1084;26;1
496;1;1084;73;1
497;0;1031;179;1
497;1;1031;53;1
498;0;607;109;1
499;0;950;41;1
499;1;950;111;1
500;0;2805;41;1
500;1;2805;33;1
501;0;1271;76;1
501;1;1271;179;1
502;0;642;95;1
502;1;642;56;1
503;0;2098;129;1
504;0;3239;59;1
505;0;1121;176;1
506;0;1146;89;1
507;0;411;48;1
507;1;411;59;1
508;0;2512;174;1
508;1;2512;66;1
509;0;412;40;1
510;0;1013;46;1
510;1;1013;68;1
511;0;477;174;1
511;1;477;94;1
512;0;2780;105;1
512;1;2780;112;1
513;0;2733;22;1
513;1;2733;94;1
514;0;1141;4;1
514;1;1141;122;1
515;0;847;35;1
515;1;847;112;1
516;0;1600;148;1
516;1;1600;109;1
517;0;1551;45;1
517;1;1551;131;1
518;0;2855;28;1
518;1;2855;162;1
519;0;3250;76;1
519;1;3250;77;1
520;0;2452;179;1
521;0;2900;75;1
521;1;2900;152;1
522;0;368;150;1
522;1;368;81;1
523;0;1244;68;1
524;0;3014;41;1
525;0;1860;154;1
526;0;1539;127;1
526;1;1539;109;1
527;0;780;47;1
527;1;780;150;1
528;0;1007;64;1
528;1;1007;136;1
529;0;2193;164;1
529;1;2193;119;1
530;0;2161;51;1
530;1;2161;125;1
531;0;1523;81;1
531;1;1523;172;1
532;0;1123;109;1
533;0;3242;83;1
533;1;3242;114;1
534;0;2856;68;1
535;0;2798;180;1
536;0;2335;32;1
537;0;1525;73;1
538;0;2930;146;1
538;1;2930;56;1
539;0;2969;120;1
539;1;2969;156;1
540;0;3319;90;1
541;0;2201;34;1
541;1;2201;178;1
542;0;3443;10;1
543;0;1190;172;1
543;1;1190;134;1
544;0;965;77;1
544;1;965;67;1
545;0;2739;157;1
546;0;2034;21;1
547;0;2128;101;1
548;0;1143;12;1
548;1;1143;143;1
549;0;2190;137;1
549;1;2190;4;1
550;0;1914;160;1
550;1;1914;98;1
551;0;1391;125;1
552;0;2067;160;1
553;0;1580;29;1
553;1;1580;78;1
554;0;273;117;1
554;1;273;155;1
555;0;1608;78;1
556;0;3034;143;1
557;0;1985;174;1
557;1;1985;96;1
558;0;1502;41;1
558;1;1502;64;1
559;0;1631;15;1
559;1;1631;144;1
560;0;2385;164;1
561;0;2110;95;1
561;1;2110;44;1
562;0;1484;146;1
562;1;1484;157;1
563;0;1799;28;1
563;1;1799;119;1
564;0;496;160;1
565;0;3271;160;1
565;1;3271;62;1
566;0;1775;66;1
567;0;2990;68;1
568;0;352;73;1
569;0;223;118;1
569;1;223;75;1
570;0;1411;164;1
571;0;2566;175;1
571;1;2566;148;1
572;0;898;109;1
572;1;898;97;1
573;0;3464;138;1
573;1;3464;45;1
574;0;3391;110;1
575;0;3090;151;1
575;1;3090;24;1
576;0;1442;88;1
576;1;1442;137;1
577;0;1174;49;1
578;0;3265;34;1
578;1;3265;152;1
579;0;3336;74;1
580;0;3264;68;1
580;1;3264;151;1
581;0;742;66;1
582;0;3339;73;1
582;1;3339;39;1
583;0;1458;151;1
583;1;1458;150;1
584;0;1737;150;1
584;1;1737;179;1
585;0;3183;92;0
585;1;3183;147;0
586;0;871;129;0
586;1;871;49;0
587;0;998;101;0
587;1;998;14;0
588;0;3260;64;0
588;1;3260;51;0
589;0;1690;51;0
590;0;1047;89;0
590;1;1047;94;0
591;0;1038;8;0
591;1;1038;4;0
592;0;2348;136;0
592;1;2348;15;0
593;0;3044;148;0
594;0;987;173;0
595;0;1037;112;0
596;0;1150;77;0
596;1;1150;151;0
597;0;3262;89;0
597;1;3262;30;0
598;0;2093;101;0
599;0;626;29;0
600;0;1997;48;0
601;0;3065;34;0
602;0;1616;147;0
602;1;1616;60;0
603;0;1351;11;0
603;1;1351;80;0
604;0;1500;175;0
604;1;1500;50;0
605;0;2202;125;0
606;0;1401;40;0
606;1;1401;65;0
607;0;1065;142;0
607;1;1065;142;0
608;0;605;173;0
608;1;605;73;0
609;0;2510;34;0
609;1;2510;60;0
610;0;1072;48;0
611;0;666;101;0
612;0;1376;12;0
612;1;1376;48;0
613;0;1163;46;0
613;1;1163;144;0
614;0;426;81;0
614;1;426;148;0
615;0;821;148;0
616;0;2720;179;0
616;1;2720;12;0
617;0;2592;156;0
617;1;2592;34;0
618;0;1427;8;0
618;1;1427;66;0
619;0;1809;172;0
619;1;1809;98;0
620;0;2285;31;0
620;1;2285;124;0
621;0;1583;28;0
621;1;1583;136;0
622;0;258;160;0
622;1;258;32;0
623;0;946;18;0
624;0;2936;45;0
625;0;2863;150;0
626;0;2213;73;0
626;1;2213;162;0
627;0;944;164;0
627;1;944;98;0
628;0;1756;25;0
628;1;1756;157;0
629;0;2580;25;0
629;1;2580;131;0
630;0;2992;77;0
631;0;2304;36;0
632;0;2915;56;0
633;0;2099;55;0
634;0;3404;55;0
634;1;3404;136;0
635;0;3041;34;0
636;0;2880;147;0
636;1;2880;97;0
637;0;868;30;0
637;1;868;4;0
638;0;1892;64;0
638;1;1892;36;0
639;0;2243;28;0
639;1;2243;134;0
640;0;775;14;0
640;1;775;26;0
641;0;2180;137;0
641;1;2180;109;0
642;0;2746;179;0
642;1;2746;168;0
643;0;1225;60;0
644;0;1792;105;0
644;1;1792;66;0
645;0;1375;144;0
645;1;1375;115;0
646;0;2032;97;0
646;1;2032;178;0
647;0;1455;4;0
648;0;2237;169;0
649;0;2542;73;0
649;1;2542;74;0
650;0;1983;154;0
650;1;1983;105;0
651;0;3436;41;0
651;1;3436;57;0
652;0;1380;28;0
652;1;1380;84;0
653;0;465;51;0
654;0;863;41;0
654;1;863;139;0
655;0;2103;30;0
656;0;1297;55;0
656;1;1297;60;0
657;0;1039;20;0
658;0;2006;52;0
659;0;3019;78;0
660;0;1535;32;0
661;0;2711;141;0
661;1;2711;150;0
662;0;1182;131;0
662;1;1182;5;0
663;0;2026;83;0
663;1;2026;41;0
664;0;2468;34;0
664;1;2468;87;0
665;0;1961;64;0
666;0;1659;52;0
666;1;1659;95;0
667;0;3386;48;0
668;0;1853;174;0
