Job;Operation;ToolSet;Processing Time;Priority
0;0;1022;119;1
0;1;703;111;1
1;0;661;144;0
1;1;525;94;0
2;0;1097;12;0
2;1;2348;118;0
3;0;2983;168;0
3;1;2879;78;0
4;0;1834;97;0
4;1;383;97;0
5;0;940;178;0
5;1;2679;147;0
6;0;1269;28;0
6;1;1678;98;0
7;0;1391;11;0
7;1;3308;114;0
8;0;1203;84;1
8;1;2436;147;1
9;0;2899;52;0
9;1;2719;73;0
10;0;2604;51;0
10;1;2259;119;0
11;0;2450;88;0
11;1;772;147;0
12;0;1850;157;0
12;1;1593;96;0
13;0;996;180;0
13;1;957;46;0
14;0;1458;150;0
14;1;1892;34;0
15;0;3322;148;1
15;1;2655;155;1
16;0;2854;62;0
16;1;1884;97;0
17;0;2372;101;0
17;1;3315;154;0
18;0;754;37;0
18;1;3038;62;0
19;0;3420;60;0
19;1;302;52;0
20;0;997;137;0
20;1;3314;132;0
21;0;2814;91;0
21;1;3133;33;0
22;0;1661;54;1
22;1;2673;157;1
23;0;625;140;1
23;1;2805;125;1
24;0;412;101;1
24;1;2113;159;1
25;0;2843;14;0
25;1;1143;147;0
26;0;619;175;1
26;1;3033;14;1
27;0;820;8;0
27;1;587;172;0
28;0;568;88;0
28;1;384;12;0
29;0;1693;148;0
29;1;1516;12;0
30;0;3424;39;0
30;1;1025;6;0
31;0;1150;44;0
31;1;1500;143;0
32;0;752;31;0
32;1;897;41;0
33;0;3404;169;0
33;1;2321;172;0
34;0;1359;159;0
34;1;2342;67;0
35;0;2193;126;0
35;1;1791;49;0
36;0;3183;71;0
36;1;375;50;0
37;0;1831;64;0
37;1;1252;15;0
38;0;3418;48;1
38;1;1296;11;1
39;0;1480;39;0
39;1;934;100;0
40;0;660;144;0
40;1;777;131;0
41;0;3044;77;0
41;1;978;104;0
42;0;3165;157;0
42;1;1802;76;0
43;0;1471;8;0
43;1;220;20;0
44;0;1902;25;0
44;1;2570;115;0
45;0;280;111;1
45;1;1095;12;1
46;0;1148;22;0
46;1;1297;98;0
47;0;2374;109;0
47;1;1002;4;0
