Job;Operation;ToolSet;Processing Time;Priority
0;0;857;47;1
0;1;3333;147;1
1;0;722;22;1
1;1;3144;90;1
2;0;3421;34;0
2;1;302;91;0
3;0;898;105;0
3;1;2655;145;0
4;0;1150;130;0
4;1;2535;25;0
5;0;2031;149;0
5;1;1788;170;0
6;0;2501;155;0
6;1;1565;34;0
7;0;3226;8;0
7;1;764;128;0
8;0;325;106;0
8;1;897;151;0
9;0;2953;139;0
9;1;944;145;0
10;0;759;76;1
10;1;539;179;1
11;0;1789;176;0
11;1;2890;20;0
12;0;1146;44;1
12;1;1307;176;1
13;0;2645;42;0
13;1;1461;46;0
14;0;1475;20;0
14;1;3158;155;0
15;0;1495;114;0
15;1;1134;89;0
16;0;3304;51;0
16;1;3256;77;0
17;0;706;87;0
17;1;2046;27;0
18;0;1988;15;0
18;1;3274;44;0
19;0;1099;60;0
19;1;2678;69;0
20;0;3234;171;1
20;1;1480;104;1
21;0;3308;29;0
21;1;1661;75;0
22;0;772;113;0
22;1;2183;98;0
23;0;1525;80;0
23;1;2399;101;0
24;0;3254;45;0
24;1;1859;115;0
25;0;3380;148;0
25;1;384;22;0
26;0;2293;39;0
26;1;376;157;0
27;0;1860;171;0
27;1;2637;76;0
28;0;915;120;0
28;1;2045;14;0
29;0;542;77;0
29;1;2849;52;0
30;0;3378;65;0
30;1;1796;162;0
31;0;463;129;1
31;1;2522;159;1
32;0;2807;20;1
32;1;3437;39;1
33;0;3169;105;0
33;1;3362;80;0
34;0;1072;77;0
34;1;2010;137;0
35;0;1791;139;0
35;1;367;72;0
36;0;2823;29;0
36;1;1567;52;0
37;0;1705;14;0
37;1;2374;147;0
38;0;1642;169;0
38;1;2730;93;0
39;0;2746;60;1
39;1;1621;169;1
40;0;2784;36;0
40;1;625;12;0
41;0;2337;86;1
41;1;802;154;1
42;0;690;49;0
42;1;2285;131;0
43;0;1516;131;0
43;1;2147;125;0
44;0;3389;4;0
44;1;2184;98;0
45;0;822;156;1
45;1;2714;54;1
46;0;1353;109;0
46;1;3210;28;0
47;0;2960;101;0
47;1;900;5;0
48;0;2243;144;0
48;1;2704;35;0
49;0;471;122;1
49;1;2458;48;1
50;0;1144;92;0
50;1;1341;34;0
51;0;2949;160;0
51;1;1439;156;0
52;0;2016;127;1
52;1;1998;53;1
53;0;3409;47;0
53;1;1457;60;0
54;0;2057;143;1
54;1;877;10;1
55;0;820;86;0
55;1;893;157;0
56;0;3223;180;0
56;1;450;77;0
57;0;2217;57;0
57;1;3033;76;0
58;0;1600;52;0
58;1;910;44;0
59;0;2860;6;0
59;1;1321;29;0
60;0;1693;131;0
60;1;1458;165;0
61;0;1871;51;0
61;1;3414;111;0
62;0;2199;98;1
62;1;1067;65;1
63;0;2580;164;1
63;1;2961;45;1
64;0;2114;37;0
64;1;584;22;0
65;0;767;14;0
65;1;680;126;0
66;0;1559;98;1
66;1;2361;37;1
67;0;891;20;0
67;1;958;18;0
68;0;3149;101;0
68;1;1403;32;0
69;0;1324;48;0
69;1;3108;32;0
70;0;1634;47;0
70;1;619;150;0
71;0;2289;33;0
71;1;2436;109;0
72;0;2932;144;0
72;1;2762;98;0
73;0;2578;62;0
73;1;1069;65;0
74;0;3170;160;0
74;1;783;79;0
75;0;480;179;1
75;1;521;27;1
76;0;3385;53;0
76;1;904;45;0
77;0;3394;84;0
77;1;1065;39;0
78;0;1812;147;0
78;1;1218;180;0
79;0;412;161;0
79;1;2021;124;0
80;0;2818;160;0
80;1;1407;60;0
81;0;1038;53;0
81;1;1774;105;0
82;0;1484;103;1
82;1;575;151;1
83;0;3338;31;1
83;1;2326;30;1
84;0;3346;152;0
84;1;499;137;0
85;0;357;143;0
85;1;2937;145;0
86;0;2077;137;1
86;1;2396;73;1
87;0;2420;165;1
87;1;1631;125;1
88;0;2543;90;0
88;1;2959;111;0
89;0;1764;152;1
89;1;2978;131;1
90;0;2333;109;0
90;1;3261;130;0
91;0;273;98;1
91;1;2897;115;1
92;0;1994;75;0
92;1;3306;29;0
93;0;3443;22;0
93;1;3392;41;0
94;0;2478;69;0
94;1;2290;76;0
95;0;1329;53;0
95;1;361;157;0
96;0;324;81;1
96;1;3025;135;1
97;0;800;149;0
97;1;1655;48;0
98;0;842;134;0
98;1;667;136;0
99;0;3136;24;0
99;1;2924;68;0
100;0;2548;132;0
100;1;2441;150;0
101;0;1715;97;1
101;1;444;178;1
102;0;1442;29;1
102;1;2700;51;1
103;0;568;144;0
103;1;3386;137;0
104;0;1217;36;0
104;1;3020;158;0
105;0;1197;53;0
105;1;1720;53;0
106;0;1122;172;0
106;1;560;106;0
107;0;1388;44;0
107;1;2975;14;0
108;0;2191;168;0
108;1;827;52;0
109;0;2097;76;0
109;1;2576;69;0
110;0;847;52;1
110;1;1616;103;1
111;0;1544;50;1
111;1;634;179;1
112;0;686;153;0
112;1;1790;97;0
113;0;2971;120;0
113;1;1284;173;0
114;0;1668;115;1
114;1;1603;34;1
115;0;3395;11;0
115;1;1208;111;0
116;0;331;99;0
116;1;2571;134;0
117;0;1243;51;0
117;1;2318;39;0
118;0;1494;48;0
118;1;2824;80;0
119;0;2812;148;0
119;1;1366;27;0
120;0;2098;36;0
120;1;1062;160;0
121;0;2930;18;0
121;1;696;25;0
122;0;308;165;1
122;1;2180;24;1
123;0;1170;154;0
123;1;2920;130;0
124;0;1670;131;0
124;1;770;147;0
125;0;1361;83;0
125;1;2366;156;0
126;0;3211;109;1
126;1;518;33;1
127;0;2617;151;0
127;1;3187;105;0
128;0;2983;57;0
128;1;3371;178;0
129;0;3384;101;0
129;1;1486;59;0
130;0;1995;103;1
130;1;1749;148;1
131;0;516;131;0
131;1;1762;148;0
132;0;2305;4;0
132;1;1136;44;0
266;0;1141;160;0
267;0;3165;118;1
268;0;3098;64;0
269;0;2965;52;0
270;0;1613;77;0
271;0;2494;15;0
272;0;2933;172;1
273;0;1270;160;0
274;0;1884;147;1
275;0;2150;14;0
276;0;2335;50;0
