Job;Operation;ToolSet;Processing Time;Priority
0;0;2363;105;1
0;1;2363;105;1
1;0;2771;34;1
2;0;1898;4;1
3;0;1134;81;1
4;0;2152;161;1
5;0;645;162;1
6;0;1885;100;1
7;0;2535;125;1
7;1;2535;125;1
8;0;2399;90;1
9;0;3007;62;1
10;0;2029;98;1
11;0;543;62;1
11;1;543;62;1
12;0;1923;25;1
12;1;1923;25;1
13;0;696;105;1
13;1;696;105;1
14;0;2235;174;1
15;0;1730;110;1
16;0;895;121;1
16;1;895;121;1
17;0;2501;96;1
18;0;2645;77;1
18;1;2645;77;1
19;0;863;32;1
20;0;3450;111;1
20;1;3450;111;1
21;0;2953;60;1
21;1;2953;60;1
22;0;1565;48;1
22;1;1565;48;1
23;0;1458;175;1
24;0;1616;103;1
24;1;1616;103;1
25;0;1687;39;1
25;1;1687;39;1
26;0;516;121;1
26;1;516;121;1
27;0;2592;173;1
27;1;2592;173;1
28;0;535;137;1
28;1;535;137;1
29;0;3437;4;1
30;0;371;53;1
30;1;371;53;1
31;0;1859;77;1
32;0;1486;91;1
33;0;1002;68;1
34;0;648;36;1
35;0;3292;134;1
35;1;3292;134;1
36;0;3025;11;1
37;0;754;86;1
38;0;1926;81;1
39;0;747;55;1
39;1;747;55;1
40;0;2021;52;1
41;0;3041;161;1
42;0;2923;130;1
42;1;2923;130;1
43;0;2836;4;1
43;1;2836;4;1
44;0;2580;172;1
45;0;655;152;1
46;0;299;120;1
46;1;299;120;1
47;0;2201;157;1
48;0;1454;59;1
49;0;2416;21;1
50;0;698;68;1
50;1;698;68;1
51;0;1326;170;1
52;0;2696;31;1
52;1;2696;31;1
53;0;1739;96;1
54;0;3257;103;1
55;0;1151;159;1
55;1;1151;159;1
56;0;453;152;1
56;1;453;152;1
57;0;1855;36;1
58;0;521;162;1
59;0;1180;55;1
60;0;2863;137;1
61;0;2838;147;1
62;0;2031;42;1
63;0;326;153;1
63;1;326;153;1
64;0;946;136;1
65;0;1502;179;1
66;0;2889;138;1
66;1;2889;138;1
67;0;2390;96;1
68;0;1463;164;1
69;0;2305;25;1
69;1;2305;25;1
70;0;1996;66;1
71;0;3014;54;1
72;0;2233;32;1
73;0;1381;175;1
73;1;1381;175;1
74;0;1054;126;1
74;1;1054;126;1
75;0;842;78;1
75;1;842;78;1
76;0;2880;106;1
77;0;2673;109;1
78;0;806;90;1
78;1;806;90;1
79;0;106;166;1
80;0;1243;53;1
81;0;3135;142;1
81;1;3135;142;1
82;0;1252;29;1
82;1;1252;29;1
83;0;1774;69;1
