Job;Operation;ToolSet;Processing Time;Priority
0;0;2530;115;1
1;0;3260;142;1
2;0;2651;109;1
3;0;3463;170;1
3;1;3463;170;1
4;0;2696;126;1
5;0;3179;54;1
5;1;3179;54;1
6;0;2888;179;1
6;1;2888;179;1
7;0;875;150;1
7;1;875;150;1
8;0;806;174;1
9;0;2939;4;1
10;0;2930;46;1
10;1;2930;46;1
11;0;2924;94;1
12;0;2818;64;1
12;1;2818;64;1
13;0;1730;164;1
14;0;1134;130;1
14;1;1134;130;1
15;0;2029;144;1
16;0;2307;11;1
16;1;2307;11;1
17;0;1923;34;1
18;0;1902;32;1
19;0;1779;69;1
20;0;3373;147;1
21;0;1364;96;1
21;1;1364;96;1
22;0;2562;162;1
23;0;856;53;1
23;1;856;53;1
24;0;3035;35;1
25;0;2239;157;1
25;1;2239;157;1
26;0;463;39;1
26;1;463;39;1
27;0;1729;174;1
27;1;1729;174;1
28;0;1502;74;1
28;1;1502;74;1
29;0;577;80;1
30;0;3330;118;1
30;1;3330;118;1
31;0;1002;144;1
31;1;1002;144;1
32;0;2645;126;1
33;0;1435;44;1
33;1;1435;44;1
34;0;2152;12;1
35;0;897;141;1
36;0;2889;48;1
36;1;2889;48;1
37;0;3339;60;1
37;1;3339;60;1
38;0;593;52;1
39;0;1244;129;1
40;0;1270;152;1
41;0;2318;41;1
41;1;2318;41;1
42;0;804;68;1
42;1;804;68;1
43;0;3239;47;1
44;0;1654;175;1
44;1;1654;175;1
45;0;3446;98;1
45;1;3446;98;1
46;0;466;36;1
47;0;2613;4;1
47;1;2613;4;1
48;0;499;178;1
48;1;499;178;1
49;0;248;161;1
50;0;698;4;1
50;1;698;4;1
51;0;946;154;1
51;1;946;154;1
52;0;1669;14;1
53;0;715;178;1
53;1;715;178;1
54;0;2917;175;1
55;0;3257;80;1
56;0;1725;149;1
56;1;1725;149;1
57;0;979;41;1
57;1;979;41;1
58;0;2805;178;1
59;0;2305;160;1
60;0;2098;42;1
61;0;895;21;1
62;0;2477;55;1
62;1;2477;55;1
63;0;2990;172;1
64;0;848;137;1
65;0;2213;139;1
65;1;2213;139;1
66;0;1826;170;1
66;1;1826;170;1
67;0;885;172;1
68;0;2057;66;1
69;0;3429;54;1
69;1;3429;54;1
70;0;2031;14;1
71;0;1261;160;1
71;1;1261;160;1
72;0;1372;152;1
73;0;3018;89;1
73;1;3018;89;1
74;0;2189;72;1
74;1;2189;72;1
75;0;1197;159;1
76;0;1451;137;1
77;0;3409;129;1
78;0;2146;32;1
79;0;1580;49;1
80;0;1617;73;1
80;1;1617;73;1
81;0;1527;77;1
82;0;366;126;1
82;1;366;126;1
83;0;2798;160;1
84;0;535;152;1
85;0;3041;68;1
85;1;3041;68;1
86;0;320;64;1
86;1;320;64;1
87;0;2032;34;1
88;0;3268;67;1
88;1;3268;67;1
89;0;1538;149;1
89;1;1538;149;1
90;0;1848;111;1
90;1;1848;111;1
91;0;2838;4;1
92;0;1514;32;1
92;1;1514;32;1
93;0;2183;168;1
93;1;2183;168;1
94;0;2021;121;1
94;1;2021;121;1
95;0;1172;60;1
