Job,Operation,ToolSet,Processing Time,Priority
0,0,125,179,True
1,0,2356,53,True
2,0,3186,66,True
2,1,3186,66,True
3,0,1950,17,True
3,1,1950,17,True
4,0,1535,11,True
4,1,1535,11,True
5,0,1174,21,True
5,1,1174,21,True
6,0,2655,111,True
7,0,1704,60,True
8,0,2499,14,True
8,1,2499,14,True
9,0,1778,149,True
10,0,110,11,True
10,1,110,11,True
11,0,1823,137,True
11,1,1823,137,True
12,0,204,161,True
13,0,2496,78,True
13,1,2496,78,True
14,0,2559,131,True
14,1,2559,131,True
15,0,2115,19,True
15,1,2115,19,True
16,0,61,75,True
17,0,101,45,True
17,1,101,45,True
18,0,1273,83,True
18,1,1273,83,True
19,0,2054,103,True
20,0,2950,33,True
20,1,2950,33,True
21,0,2790,44,True
21,1,2790,44,True
22,0,3202,165,True
22,1,3202,165,True
23,0,2709,148,True
23,1,2709,148,True
24,0,1571,104,True
24,1,1571,104,True
25,0,312,96,True
25,1,312,96,True
26,0,76,76,True
27,0,2765,87,True
27,1,2765,87,True
28,0,1090,121,True
29,0,3123,137,True
29,1,3123,137,True
30,0,804,143,True
31,0,1351,29,True
31,1,1351,29,True
32,0,169,53,True
33,0,1036,69,True
33,1,1036,69,True
34,0,3338,32,True
35,0,380,50,True
35,1,380,50,True
36,0,1180,36,True
36,1,1180,36,True
37,0,707,119,True
37,1,707,119,True
38,0,1379,39,True
39,0,2892,144,True
40,0,2554,61,True
40,1,2554,61,True
41,0,58,34,True
41,1,58,34,True
42,0,1633,130,True
42,1,1633,130,True
43,0,3114,150,True
43,1,3114,150,True
44,0,1898,127,True
44,1,1898,127,True
45,0,2168,4,True
46,0,470,138,True
47,0,3448,168,True
47,1,3448,168,True
48,0,2647,94,True
49,0,536,98,True
50,0,888,171,True
51,0,1718,109,True
52,0,917,80,True
53,0,2592,148,True
54,0,2929,137,True
54,1,2929,137,True
55,0,2433,179,True
56,0,1541,48,True
57,0,3038,94,True
57,1,3038,94,True
58,0,1772,34,True
58,1,1772,34,True
59,0,203,36,True
59,1,203,36,True
60,0,1326,142,True
60,1,1326,142,True
61,0,1666,166,True
61,1,1666,166,True
62,0,1079,39,True
62,1,1079,39,True
63,0,2538,19,True
64,0,2598,66,True
65,0,920,134,True
66,0,3352,47,True
66,1,3352,47,True
67,0,1175,44,True
67,1,1175,44,True
68,0,14,97,True
69,0,1464,137,True
69,1,1464,137,True
70,0,1626,106,True
70,1,1626,106,True
71,0,1921,109,True
71,1,1921,109,True
72,0,1643,33,True
72,1,1643,33,True
73,0,3224,44,True
73,1,3224,44,True
74,0,3133,130,True
74,1,3133,130,True
75,0,3284,40,True
76,0,2847,132,True
77,0,3441,62,True
78,0,752,18,True
78,1,752,18,True
79,0,679,62,True
79,1,679,62,True
80,0,474,96,True
80,1,474,96,True
81,0,1249,166,True
81,1,1249,166,True
82,0,1615,53,True
82,1,1615,53,True
83,0,385,36,True
84,0,790,78,True
84,1,790,78,True
85,0,3434,144,True
86,0,266,142,True
86,1,266,142,True
87,0,2763,170,True
88,0,2445,77,True
88,1,2445,77,True
89,0,2566,147,True
90,0,795,4,False
91,0,3386,98,False
91,1,3386,98,False
92,0,1661,148,False
93,0,887,98,False
94,0,2946,40,False
95,0,1644,136,False
95,1,1644,136,False
96,0,1137,157,False
96,1,1137,157,False
97,0,1479,132,False
97,1,1479,132,False
98,0,1982,174,False
98,1,1982,174,False
99,0,2827,51,False
99,1,2827,51,False
100,0,2410,109,False
100,1,2410,109,False
101,0,1154,46,False
101,1,1154,46,False
102,0,3280,18,False
102,1,3280,18,False
103,0,375,148,False
103,1,375,148,False
104,0,523,120,False
104,1,523,120,False
105,0,2106,98,False
105,1,2106,98,False
106,0,907,60,False
106,1,907,60,False
107,0,1265,81,False
107,1,1265,81,False
108,0,631,7,False
108,1,631,7,False
109,0,2755,30,False
109,1,2755,30,False
110,0,2203,175,False
110,1,2203,175,False
111,0,3185,106,False
111,1,3185,106,False
112,0,3237,98,False
113,0,3214,66,False
113,1,3214,66,False
114,0,1820,144,False
114,1,1820,144,False
115,0,1850,33,False
116,0,2364,111,False
116,1,2364,111,False
117,0,2700,40,False
118,0,2925,148,False
118,1,2925,148,False
119,0,1144,150,False
119,1,1144,150,False
120,0,434,160,False
120,1,434,160,False
121,0,1957,164,False
122,0,2468,32,False
123,0,2725,54,False
124,0,1506,21,False
124,1,1506,21,False
125,0,633,52,False
126,0,1222,121,False
126,1,1222,121,False
127,0,1242,109,False
127,1,1242,109,False
128,0,2231,69,False
129,0,46,60,False
129,1,46,60,False
130,0,3075,125,False
130,1,3075,125,False
131,0,3117,44,False
132,0,1602,74,False
132,1,1602,74,False
133,0,2922,20,False
133,1,2922,20,False
134,0,2605,68,False
135,0,2232,113,False
136,0,2556,77,False
136,1,2556,77,False
137,0,1775,28,False
137,1,1775,28,False
138,0,1039,18,False
138,1,1039,18,False
139,0,2312,8,False
139,1,2312,8,False
140,0,1989,77,False
140,1,1989,77,False
141,0,159,77,False
141,1,159,77,False
142,0,1630,138,False
142,1,1630,138,False
143,0,3215,40,False
144,0,1554,142,False
144,1,1554,142,False
145,0,2411,14,False
146,0,2609,37,False
146,1,2609,37,False
147,0,514,170,False
148,0,1225,172,False
148,1,1225,172,False
149,0,1981,114,False
149,1,1981,114,False
150,0,1385,51,False
150,1,1385,51,False
151,0,381,160,False
152,0,2558,89,False
152,1,2558,89,False
153,0,2989,159,False
153,1,2989,159,False
154,0,2321,176,False
154,1,2321,176,False
155,0,3072,163,False
155,1,3072,163,False
156,0,3219,62,False
157,0,1904,168,False
157,1,1904,168,False
158,0,1660,151,False
158,1,1660,151,False
159,0,2413,52,False
159,1,2413,52,False
160,0,2509,14,False
160,1,2509,14,False
161,0,106,164,False
161,1,106,164,False
162,0,2261,121,False
163,0,2326,11,False
164,0,1922,98,False
165,0,1350,171,False
166,0,3121,63,False
167,0,2976,50,False
167,1,2976,50,False
168,0,2730,136,False
168,1,2730,136,False
169,0,1793,121,False
169,1,1793,121,False
170,0,304,34,False
170,1,304,34,False
171,0,1549,61,False
172,0,571,159,False
172,1,571,159,False
173,0,1306,138,False
174,0,1646,78,False
175,0,1157,170,False
176,0,1769,44,False
176,1,1769,44,False
177,0,2720,149,False
177,1,2720,149,False
178,0,3350,131,False
178,1,3350,131,False
179,0,1750,19,False
180,0,1868,172,False
181,0,2594,35,False
182,0,1311,64,False
182,1,1311,64,False
183,0,2202,44,False
184,0,2612,157,False
185,0,3119,170,False
185,1,3119,170,False
186,0,98,180,False
187,0,1740,44,False
188,0,2802,77,False
189,0,2378,171,False
189,1,2378,171,False
190,0,2882,36,False
191,0,409,34,False
191,1,409,34,False
192,0,1451,138,False
192,1,1451,138,False
193,0,2038,60,False
194,0,3282,44,False
194,1,3282,44,False
195,0,26,166,False
195,1,26,166,False
196,0,2305,34,False
197,0,1524,30,False
198,0,1583,115,False
199,0,2737,57,False
200,0,2173,124,False
200,1,2173,124,False
201,0,2163,40,False
202,0,2530,161,False
203,0,1504,37,False
204,0,1699,34,False
204,1,1699,34,False
205,0,170,12,False
205,1,170,12,False
206,0,2518,90,False
206,1,2518,90,False
207,0,1570,172,False
207,1,1570,172,False
208,0,2789,169,False
208,1,2789,169,False
209,0,1182,41,False
209,1,1182,41,False
210,0,2007,80,False
210,1,2007,80,False
211,0,2470,83,False
211,1,2470,83,False
212,0,2340,18,False
213,0,3377,54,False
214,0,1694,4,False
214,1,1694,4,False
215,0,1159,63,False
215,1,1159,63,False
216,0,2253,172,False
217,0,2679,24,False
218,0,3275,11,False
218,1,3275,11,False
219,0,465,119,False
220,0,33,159,False
221,0,1294,39,False
221,1,1294,39,False
222,0,1153,105,False
223,0,3158,115,False
223,1,3158,115,False
224,0,565,130,False
224,1,565,130,False
225,0,989,77,False
225,1,989,77,False
226,0,1025,27,False
227,0,1617,77,False
227,1,1617,77,False
228,0,2693,138,False
228,1,2693,138,False
229,0,2926,20,False
230,0,744,88,False
230,1,744,88,False
231,0,2386,44,False
231,1,2386,44,False
232,0,3111,137,False
233,0,656,114,False
233,1,656,114,False
234,0,2894,162,False
234,1,2894,162,False
235,0,13,27,False
235,1,13,27,False
236,0,3024,121,False
236,1,3024,121,False
237,0,171,83,False
238,0,993,111,False
239,0,156,87,False
239,1,156,87,False
240,0,490,37,False
240,1,490,37,False
241,0,854,36,False
242,0,3140,80,False
242,1,3140,80,False
243,0,3341,53,False
243,1,3341,53,False
244,0,3254,97,False
244,1,3254,97,False
245,0,441,165,False
246,0,1178,36,False
246,1,1178,36,False
247,0,1752,162,False
247,1,1752,162,False
248,0,754,173,False
248,1,754,173,False
249,0,2731,141,False
250,0,2716,81,False
250,1,2716,81,False
251,0,793,158,False
251,1,793,158,False
252,0,464,177,False
252,1,464,177,False
253,0,249,163,False
253,1,249,163,False
254,0,1260,151,False
255,0,1725,164,False
255,1,1725,164,False
256,0,2676,51,False
257,0,2568,30,False
257,1,2568,30,False
258,0,3384,154,False
258,1,3384,154,False
259,0,1314,78,False
260,0,1428,148,False
261,0,3096,159,False
262,0,1470,176,False
263,0,2481,40,False
263,1,2481,40,False
264,0,659,39,False
265,0,799,104,False
265,1,799,104,False
266,0,2151,34,False
266,1,2151,34,False
267,0,364,14,False
267,1,364,14,False
268,0,1562,174,False
268,1,1562,174,False
269,0,1551,112,False
269,1,1551,112,False
270,0,3413,99,False
270,1,3413,99,False
271,0,84,98,False
271,1,84,98,False
272,0,417,158,False
272,1,417,158,False
273,0,500,29,False
274,0,2225,18,False
275,0,2846,97,False
275,1,2846,97,False
276,0,2233,45,False
276,1,2233,45,False
277,0,2642,10,False
277,1,2642,10,False
278,0,495,31,False
279,0,1748,157,False
279,1,1748,157,False
280,0,2096,97,False
280,1,2096,97,False
281,0,183,20,False
281,1,183,20,False
282,0,1241,152,False
282,1,1241,152,False
283,0,2234,174,False
284,0,294,36,False
284,1,294,36,False
285,0,2050,78,False
286,0,1270,19,False
286,1,1270,19,False
287,0,2119,60,False
287,1,2119,60,False
288,0,2997,105,False
289,0,218,170,False
289,1,218,170,False
290,0,1500,73,False
291,0,1418,77,False
291,1,1418,77,False
292,0,104,34,False
293,0,1652,44,False
294,0,3364,74,False
294,1,3364,74,False
295,0,2850,121,False
295,1,2850,121,False
296,0,563,161,False
296,1,563,161,False
297,0,494,94,False
298,0,3041,160,False
298,1,3041,160,False
299,0,1936,73,False
299,1,1936,73,False
300,0,140,109,False
301,0,2313,163,False
302,0,611,34,False
302,1,611,34,False
303,0,2316,95,False
303,1,2316,95,False
304,0,1905,66,False
305,0,475,19,False
305,1,475,19,False
306,0,872,44,False
306,1,872,44,False
307,0,3244,29,False
307,1,3244,29,False
308,0,745,26,False
308,1,745,26,False
309,0,1601,97,False
310,0,592,27,False
311,0,936,136,False
311,1,936,136,False
312,0,3000,160,False
312,1,3000,160,False
313,0,1328,101,False
314,0,2046,151,False
315,0,3230,137,False
316,0,85,74,False
317,0,1435,20,False
317,1,1435,20,False
318,0,2016,60,False
319,0,68,5,False
319,1,68,5,False
320,0,3078,168,False
320,1,3078,168,False
321,0,1071,14,False
322,0,2318,94,False
322,1,2318,94,False
323,0,467,152,False
323,1,467,152,False
324,0,921,150,False
325,0,2453,66,False
325,1,2453,66,False
326,0,1424,80,False
327,0,3125,4,False
328,0,3056,66,False
328,1,3056,66,False
329,0,3312,95,False
329,1,3312,95,False
330,0,1702,96,False
331,0,2887,105,False
331,1,2887,105,False
332,0,72,174,False
333,0,3090,30,False
334,0,334,44,False
335,0,1715,115,False
335,1,1715,115,False
336,0,1808,49,False
336,1,1808,49,False
337,0,2806,129,False
338,0,1041,160,False
339,0,2613,179,False
340,0,2851,164,False
340,1,2851,164,False
341,0,1342,113,False
341,1,1342,113,False
342,0,934,46,False
343,0,1116,73,False
344,0,1279,151,False
344,1,1279,151,False
345,0,1968,137,False
345,1,1968,137,False
346,0,761,29,False
346,1,761,29,False
347,0,1559,78,False
347,1,1559,78,False
348,0,510,160,False
349,0,2947,97,False
350,0,1960,118,False
351,0,1654,98,False
352,0,1998,87,False
353,0,2807,97,False
354,0,829,110,False
354,1,829,110,False
355,0,1291,89,False
355,1,1291,89,False
356,0,2480,68,False
356,1,2480,68,False
357,0,3156,109,False
358,0,528,76,False
358,1,528,76,False
359,0,990,66,False
359,1,990,66,False
