Job;Operation;ToolSet;Processing Time;Priority
0;0;3420;20;1
0;1;3420;20;1
1;0;3123;96;1
1;1;3123;96;1
2;0;2036;175;1
3;0;2180;98;1
4;0;2187;57;1
4;1;2187;57;1
5;0;300;50;1
6;0;1654;149;1
7;0;2033;121;1
7;1;2033;121;1
8;0;2390;25;1
9;0;1252;149;1
9;1;1252;149;1
10;0;2189;33;1
11;0;3035;153;1
12;0;2082;32;1
13;0;1004;164;1
13;1;1004;164;1
14;0;63;98;1
15;0;1143;57;1
15;1;1143;57;1
16;0;797;160;1
17;0;1093;52;1
17;1;1093;52;1
18;0;596;178;1
18;1;596;178;1
19;0;3100;134;1
19;1;3100;134;1
20;0;655;12;1
21;0;3014;174;1
21;1;3014;174;1
22;0;1333;47;1
23;0;3460;29;1
23;1;3460;29;1
24;0;2416;66;1
24;1;2416;66;1
25;0;1832;57;1
25;1;1832;57;1
26;0;3001;4;1
26;1;3001;4;1
27;0;1505;95;1
27;1;1505;95;1
28;0;2862;32;1
29;0;2381;12;1
29;1;2381;12;1
30;0;3041;50;1
30;1;3041;50;1
31;0;2318;161;1
31;1;2318;161;1
32;0;320;49;1
33;0;648;176;1
34;0;3304;176;1
34;1;3304;176;1
35;0;2535;35;1
35;1;2535;35;1
36;0;326;154;1
36;1;326;154;1
37;0;2715;20;1
37;1;2715;20;1
38;0;1725;161;1
39;0;2942;77;1
39;1;2942;77;1
40;0;2746;49;1
40;1;2746;49;1
41;0;3322;22;1
41;1;3322;22;1
42;0;2587;156;1
42;1;2587;156;1
43;0;1279;109;1
43;1;1279;109;1
44;0;2016;179;1
45;0;2861;89;1
46;0;2651;103;1
47;0;2114;172;1
47;1;2114;172;1
48;0;2888;73;1
49;0;1665;18;1
49;1;1665;18;1
50;0;2359;168;1
50;1;2359;168;1
51;0;2335;150;1
52;0;2201;22;1
52;1;2201;22;1
53;0;2917;56;1
54;0;2199;5;1
54;1;2199;5;1
55;0;2426;10;1
55;1;2426;10;1
56;0;2794;174;1
56;1;2794;174;1
57;0;875;19;1
57;1;875;19;1
58;0;2923;152;1
59;0;1197;118;1
59;1;1197;118;1
60;0;2415;174;1
60;1;2415;174;1
61;0;3418;160;1
61;1;3418;160;1
62;0;3464;129;1
62;1;3464;129;1
63;0;3268;139;1
64;0;1007;34;1
64;1;1007;34;1
65;0;2714;35;1
65;1;2714;35;1
66;0;607;14;1
66;1;607;14;1
67;0;1492;88;1
68;0;1270;92;1
69;0;1950;137;1
69;1;1950;137;1
70;0;2696;150;1
70;1;2696;150;1
71;0;1295;61;1
72;0;1280;77;1
73;0;2580;49;1
73;1;2580;49;1
74;0;715;172;1
74;1;715;172;1
75;0;1418;114;1
75;1;1418;114;1
76;0;1261;62;1
76;1;1261;62;1
77;0;1380;106;1
78;0;3260;148;1
78;1;3260;148;1
79;0;1859;140;1
79;1;1859;140;1
80;0;1487;143;1
81;0;2958;96;1
81;1;2958;96;1
82;0;719;22;1
82;1;719;22;1
83;0;1565;78;1
84;0;2930;86;1
84;1;2930;86;1
85;0;2523;78;1
86;0;2372;34;1
86;1;2372;34;1
87;0;1134;64;1
87;1;1134;64;1
88;0;358;30;1
89;0;2613;69;1
90;0;891;53;1
91;0;3359;18;1
91;1;3359;18;1
92;0;1177;111;1
93;0;1160;96;1
93;1;1160;96;1
94;0;366;76;1
94;1;366;76;1
95;0;2824;152;1
96;0;2239;168;1
96;1;2239;168;1
97;0;3333;22;1
98;0;3156;77;1
99;0;2880;60;1
100;0;2612;127;1
101;0;1898;14;1
101;1;1898;14;1
102;0;536;120;1
102;1;536;120;1
103;0;1617;65;1
104;0;3117;53;1
105;0;2869;76;1
105;1;2869;76;1
106;0;1022;157;1
106;1;1022;157;1
107;0;1776;87;1
108;0;788;96;1
109;0;2976;129;1
110;0;2098;103;1
111;0;2937;9;1
112;0;978;33;1
112;1;978;33;1
113;0;645;177;1
113;1;645;177;1
114;0;2138;97;1
114;1;2138;97;1
115;0;1172;83;1
115;1;1172;83;1
116;0;3274;64;1
117;0;1995;53;1
117;1;1995;53;1
118;0;904;170;1
118;1;904;170;1
119;0;2590;34;1
119;1;2590;34;1
120;0;1902;51;1
120;1;1902;51;1
121;0;1077;25;1
122;0;1926;146;1
122;1;1926;146;1
123;0;299;53;1
124;0;3025;64;1
125;0;2778;111;1
125;1;2778;111;1
126;0;1680;49;1
126;1;1680;49;1
127;0;3390;48;1
127;1;3390;48;1
128;0;108;94;1
129;0;451;36;1
129;1;451;36;1
130;0;3373;105;1
131;0;595;112;1
131;1;595;112;1
132;0;371;110;1
132;1;371;110;1
133;0;3018;131;1
133;1;3018;131;1
134;0;1862;88;1
135;0;2979;63;1
135;1;2979;63;1
136;0;3284;142;1
137;0;1681;89;1
137;1;1681;89;1
138;0;106;29;1
138;1;106;29;1
139;0;1151;90;1
140;0;1631;66;1
141;0;2863;157;1
142;0;1461;75;1
142;1;1461;75;1
143;0;2562;141;1
143;1;2562;141;1
144;0;1190;161;1
144;1;1190;161;1
145;0;1400;27;1
145;1;1400;27;1
146;0;3008;81;1
146;1;3008;81;1
147;0;1848;156;1
147;1;1848;156;1
148;0;2247;174;1
148;1;2247;174;1
149;0;355;109;1
149;1;355;109;1
150;0;1054;150;1
150;1;1054;150;1
151;0;325;99;1
151;1;325;99;1
152;0;1243;120;1
153;0;3044;136;1
153;1;3044;136;1
154;0;3384;103;1
154;1;3384;103;1
155;0;1640;134;1
156;0;576;12;1
157;0;2953;151;1
157;1;2953;151;1
158;0;1875;80;1
158;1;1875;80;1
159;0;1551;73;1
160;0;490;76;1
160;1;490;76;1
161;0;521;157;1
161;1;521;157;1
162;0;2501;142;1
162;1;2501;142;1
163;0;1616;47;1
163;1;1616;47;1
164;0;1002;55;1
165;0;1774;151;1
166;0;2842;89;1
167;0;2767;125;1
168;0;1435;124;1
168;1;1435;124;1
169;0;2233;64;1
170;0;185;96;1
171;0;3257;5;1
172;0;886;150;1
172;1;886;150;1
173;0;3058;160;1
174;0;1326;90;1
175;0;1323;4;1
175;1;1323;4;1
176;0;3264;151;1
176;1;3264;151;1
177;0;2348;6;1
177;1;2348;6;1
178;0;3445;121;1
179;0;1495;39;1
179;1;1495;39;1
180;0;1779;132;1
180;1;1779;132;1
181;0;1739;131;1
181;1;1739;131;1
182;0;2031;48;1
182;1;2031;48;1
183;0;2799;106;1
183;1;2799;106;1
184;0;2006;73;1
184;1;2006;73;1
185;0;895;160;1
185;1;895;160;1
186;0;1931;111;1
186;1;1931;111;1
187;0;1865;64;1
187;1;1865;64;1
188;0;1041;98;1
189;0;2949;111;1
189;1;2949;111;1
190;0;2798;150;1
190;1;2798;150;1
191;0;2104;99;1
191;1;2104;99;1
192;0;2083;124;1
192;1;2083;124;1
193;0;754;57;1
194;0;489;25;1
194;1;489;25;1
195;0;2307;44;1
196;0;2410;148;1
196;1;2410;148;1
197;0;2146;69;1
197;1;2146;69;1
198;0;1669;98;1
199;0;2957;166;1
199;1;2957;166;1
200;0;1998;78;1
200;1;1998;78;1
201;0;3429;143;1
202;0;2178;21;1
203;0;767;109;1
203;1;767;109;1
204;0;2133;160;1
205;0;611;80;1
206;0;308;111;1
206;1;308;111;1
207;0;463;98;1
207;1;463;98;1
208;0;2820;156;1
208;1;2820;156;1
209;0;2645;111;1
210;0;1559;163;1
210;1;1559;163;1
211;0;1200;148;1
212;0;459;175;1
212;1;459;175;1
213;0;1269;14;1
213;1;1269;14;1
214;0;2132;105;1
214;1;2132;105;1
215;0;2922;11;1
215;1;2922;11;1
216;0;1994;144;1
216;1;1994;144;1
217;0;1372;122;1
217;1;1372;122;1
218;0;465;117;1
218;1;465;117;1
219;0;2322;22;1
219;1;2322;22;1
220;0;1073;22;1
221;0;2836;119;1
222;0;2399;151;1
222;1;2399;151;1
223;0;3409;101;1
223;1;3409;101;1
224;0;870;15;1
225;0;1042;160;1
225;1;1042;160;1
226;0;1439;96;1
227;0;3450;134;1
227;1;3450;134;1
228;0;2838;98;1
228;1;2838;98;1
229;0;1282;152;1
229;1;1282;152;1
230;0;2959;179;1
230;1;2959;179;1
231;0;353;172;1
231;1;353;172;1
232;0;1522;109;1
232;1;1522;109;1
233;0;2654;75;1
234;0;1512;132;1
235;0;1367;51;1
235;1;1367;51;1
236;0;830;30;1
236;1;830;30;1
237;0;2235;105;1
238;0;1889;41;1
239;0;1749;52;1
239;1;1749;52;1
240;0;2818;65;1
241;0;2452;105;1
242;0;334;144;1
243;0;3347;121;1
244;0;1687;51;1
244;1;1687;51;1
245;0;833;124;1
245;1;833;124;1
246;0;113;32;1
246;1;113;32;1
247;0;2363;119;1
248;0;1496;41;1
249;0;1711;139;1
249;1;1711;139;1
250;0;979;106;1
250;1;979;106;1
251;0;1256;126;1
251;1;1256;126;1
252;0;368;22;1
252;1;368;22;1
253;0;539;80;1
253;1;539;80;1
254;0;3380;5;1
254;1;3380;5;1
255;0;3446;39;1
255;1;3446;39;1
256;0;3153;137;1
256;1;3153;137;1
257;0;3055;30;1
257;1;3055;30;1
258;0;3326;64;1
259;0;2951;74;1
260;0;3358;101;1
260;1;3358;101;1
261;0;466;130;1
261;1;466;130;1
262;0;517;63;1
263;0;470;131;1
263;1;470;131;1
264;0;1451;143;1
265;0;248;154;1
265;1;248;154;1
266;0;1486;101;1
266;1;1486;101;1
267;0;535;97;1
268;0;2032;76;1
269;0;1502;117;1
269;1;1502;117;1
270;0;2152;81;1
271;0;1614;160;1
271;1;1614;160;1
272;0;2284;103;1
272;1;2284;103;1
273;0;2790;68;1
273;1;2790;68;1
274;0;2561;173;1
275;0;2743;29;1
275;1;2743;29;1
276;0;1569;156;1
277;0;3339;162;1
278;0;315;101;1
278;1;315;101;1
279;0;747;136;1
280;0;998;179;1
280;1;998;179;1
281;0;258;78;1
281;1;258;78;1
282;0;1364;41;1
283;0;1656;97;1
283;1;1656;97;1
284;0;2989;125;1
284;1;2989;125;1
285;0;1996;60;1
286;0;3261;168;1
287;0;1604;48;1
287;1;1604;48;1
288;0;1690;175;1
288;1;1690;175;1
289;0;2889;95;1
289;1;2889;95;1
290;0;2142;160;1
290;1;2142;160;1
291;0;3007;180;1
291;1;3007;180;1
292;0;1003;8;1
292;1;1003;8;1
293;0;1237;93;1
294;0;1803;157;1
294;1;1803;157;1
295;0;848;178;1
296;0;2183;96;1
296;1;2183;96;1
297;0;2269;77;1
298;0;1180;16;1
299;0;649;109;1
300;0;2477;5;1
301;0;527;89;1
301;1;527;89;1
302;0;1855;174;1
302;1;1855;174;1
303;0;218;41;1
304;0;1234;34;1
304;1;1234;34;1
305;0;362;20;1
306;0;2304;173;1
306;1;2304;173;1
307;0;1538;163;1
307;1;1538;163;1
308;0;433;131;1
309;0;2494;98;1
309;1;2494;98;1
310;0;3149;147;1
311;0;3362;39;1
311;1;3362;39;1
312;0;3135;156;1
313;0;584;5;1
313;1;584;5;1
314;0;2332;115;1
314;1;2332;115;1
315;0;331;95;1
316;0;2329;20;1
316;1;2329;20;1
317;0;1454;22;1
318;0;3399;62;1
318;1;3399;62;1
319;0;1783;27;1
319;1;1783;27;1
320;0;1684;44;1
320;1;1684;44;1
321;0;1463;52;1
322;0;770;121;1
323;0;1583;137;1
324;0;3330;66;1
324;1;3330;66;1
325;0;2453;84;1
326;0;447;95;1
327;0;934;44;1
327;1;934;44;1
328;0;1966;92;1
328;1;1966;92;1
329;0;1393;134;1
329;1;1393;134;1
330;0;2197;14;1
330;1;2197;14;1
331;0;230;163;1
331;1;230;163;1
332;0;2673;156;1
333;0;249;39;1
333;1;249;39;1
334;0;2067;22;1
335;0;2623;4;1
336;0;3444;14;1
336;1;3444;14;1
337;0;3441;124;1
338;0;877;86;1
338;1;877;86;1
339;0;593;42;1
339;1;593;42;1
340;0;605;125;1
340;1;605;125;1
341;0;1423;173;1
341;1;1423;173;1
342;0;3239;160;1
343;0;1281;106;1
343;1;1281;106;1
344;0;3120;34;1
345;0;280;151;1
345;1;280;151;1
346;0;2321;134;1
346;1;2321;134;1
347;0;696;148;1
348;0;984;121;1
349;0;3116;89;1
350;0;2784;162;1
350;1;2784;162;1
351;0;863;138;1
352;0;2046;32;1
352;1;2046;32;1
353;0;2010;34;1
353;1;2010;34;1
354;0;2846;109;1
355;0;1384;65;1
355;1;1384;65;1
356;0;1122;115;1
357;0;3436;19;1
358;0;1385;120;1
359;0;1244;153;1
359;1;1244;153;1
360;0;2160;44;1
361;0;1458;90;1
361;1;1458;90;1
362;0;806;96;1
362;1;806;96;1
363;0;2970;170;1
364;0;3371;44;1
364;1;3371;44;1
365;0;3040;22;1
365;1;3040;22;1
366;0;2637;49;1
367;0;1861;44;1
368;0;450;96;1
368;1;450;96;1
369;0;820;89;1
370;0;1421;160;1
371;0;2257;22;1
371;1;2257;22;1
372;0;1729;164;1
372;1;1729;164;1
373;0;2090;179;1
373;1;2090;179;1
374;0;2974;121;1
375;0;3400;81;0
376;0;3463;131;0
376;1;3463;131;0
377;0;577;164;0
377;1;577;164;0
378;0;2980;87;0
379;0;3179;18;0
379;1;3179;18;0
380;0;2885;110;0
381;0;1730;109;0
381;1;1730;109;0
382;0;2769;172;0
383;0;1444;148;0
383;1;1444;148;0
384;0;543;88;0
384;1;543;88;0
385;0;1169;14;0
386;0;2221;87;0
387;0;1082;109;0
388;0;2532;4;0
388;1;2532;4;0
389;0;2990;113;0
389;1;2990;113;0
390;0;962;147;0
390;1;962;147;0
391;0;2188;175;0
391;1;2188;175;0
392;0;2638;14;0
392;1;2638;14;0
393;0;3319;34;0
393;1;3319;34;0
394;0;2961;148;0
394;1;2961;148;0
395;0;2305;147;0
396;0;1841;14;0
397;0;1484;39;0
397;1;1484;39;0
398;0;1212;97;0
399;0;3288;164;0
399;1;3288;164;0
400;0;3292;98;0
401;0;3064;22;0
401;1;3064;22;0
402;0;2021;94;0
403;0;3278;55;0
403;1;3278;55;0
404;0;2259;77;0
404;1;2259;77;0
405;0;2733;49;0
405;1;2733;49;0
406;0;1826;50;0
407;0;2057;73;0
408;0;1514;152;0
408;1;1514;152;0
409;0;980;44;0
410;0;1136;41;0
410;1;1136;41;0
411;0;1410;32;0
411;1;1410;32;0
412;0;2999;4;0
413;0;814;175;0
413;1;814;175;0
414;0;698;52;0
415;0;1620;175;0
415;1;1620;175;0
416;0;2771;10;0
416;1;2771;10;0
417;0;3244;95;0
417;1;3244;95;0
418;0;1527;180;0
418;1;1527;180;0
419;0;3430;8;0
419;1;3430;8;0
420;0;2591;24;0
420;1;2591;24;0
421;0;1353;143;0
422;0;2811;36;0
422;1;2811;36;0
423;0;1923;151;0
424;0;977;118;0
424;1;977;118;0
425;0;2712;20;0
425;1;2712;20;0
426;0;1474;179;0
426;1;1474;179;0
427;0;3192;138;0
427;1;3192;138;0
428;0;453;90;0
429;0;494;16;0
429;1;494;16;0
430;0;3254;143;0
431;0;2912;39;0
432;0;779;111;0
433;0;2924;154;0
433;1;2924;154;0
434;0;1987;7;0
434;1;1987;7;0
435;0;893;30;0
435;1;893;30;0
436;0;3009;80;0
437;0;1836;151;0
437;1;1836;151;0
438;0;885;162;0
439;0;2422;114;0
439;1;2422;114;0
440;0;2110;126;0
440;1;2110;126;0
441;0;856;9;0
441;1;856;9;0
442;0;2213;95;0
442;1;2213;95;0
443;0;3437;164;0
444;0;214;114;0
444;1;214;114;0
445;0;272;89;0
445;1;272;89;0
446;0;2805;52;0
446;1;2805;52;0
447;0;1580;28;0
448;0;2324;73;0
448;1;2324;73;0
449;0;1081;4;0
450;0;1642;32;0
450;1;1642;32;0
451;0;2711;8;0
452;0;2338;35;0
453;0;1503;12;0
454;0;503;39;0
454;1;503;39;0
455;0;626;55;0
455;1;626;55;0
456;0;2849;60;0
456;1;2849;60;0
457;0;525;31;0
458;0;2005;16;0
458;1;2005;16;0
459;0;1163;153;0
460;0;1737;83;0
460;1;1737;83;0
461;0;1321;22;0
462;0;1263;45;0
463;0;2939;16;0
463;1;2939;16;0
464;0;1548;179;0
464;1;1548;179;0
465;0;3417;95;0
465;1;3417;95;0
466;0;2780;88;0
467;0;432;53;0
467;1;432;53;0
468;0;958;148;0
468;1;958;148;0
469;0;2530;151;0
470;0;1661;86;0
471;0;804;77;0
471;1;804;77;0
472;0;2029;163;0
472;1;2029;163;0
473;0;3352;81;0
474;0;499;25;0
474;1;499;25;0
475;0;1419;45;0
476;0;2592;119;0
476;1;2592;119;0
477;0;1853;103;0
477;1;1853;103;0
478;0;842;134;0
478;1;842;134;0
479;0;1447;125;0
480;0;1815;88;0
481;0;2697;80;0
481;1;2697;80;0
482;0;865;66;0
482;1;865;66;0
483;0;1791;31;0
483;1;1791;31;0
484;0;897;30;0
485;0;1099;12;0
485;1;1099;12;0
486;0;1963;26;0
487;0;2829;44;0
488;0;946;94;0
488;1;946;94;0
489;0;2177;12;0
489;1;2177;12;0
490;0;1885;60;0
491;0;923;18;0
491;1;923;18;0
492;0;1381;49;0
492;1;1381;49;0
493;0;1626;101;0
493;1;1626;101;0
494;0;3421;103;0
495;0;2787;8;0
496;0;1663;101;0
496;1;1663;101;0
497;0;2401;54;0
497;1;2401;54;0
498;0;516;159;0
499;0;1128;12;0
