Job;Operation;ToolSet;Processing Time;Priority
0;0;170;79;1
1;0;73;28;1
2;0;163;93;1
3;0;52;150;1
3;1;52;150;1
4;0;126;94;1
5;0;167;78;1
5;1;167;78;1
6;0;165;8;1
7;0;34;109;1
8;0;47;97;1
8;1;47;97;1
9;0;145;78;1
9;1;145;78;1
10;0;98;74;1
11;0;102;115;1
12;0;116;4;1
12;1;116;4;1
13;0;177;17;1
14;0;99;164;1
15;0;55;51;1
16;0;202;52;1
17;0;179;66;1
18;0;110;160;1
18;1;110;160;1
19;0;125;97;1
19;1;125;97;1
20;0;24;10;1
21;0;156;80;1
22;0;97;179;1
23;0;38;5;1
24;0;88;8;1
24;1;88;8;1
25;0;67;83;1
25;1;67;83;1
26;0;150;26;1
26;1;150;26;1
27;0;39;34;1
28;0;13;119;1
29;0;20;32;1
30;0;74;22;1
31;0;147;20;1
31;1;147;20;1
32;0;117;52;1
33;0;16;142;1
33;1;16;142;1
34;0;25;46;1
35;0;44;22;1
35;1;44;22;1
36;0;93;94;1
37;0;2;147;1
38;0;104;37;1
39;0;30;149;1
39;1;30;149;1
40;0;159;34;0
41;0;53;135;0
42;0;210;18;0
43;0;134;75;0
43;1;134;75;0
44;0;51;87;0
45;0;141;115;0
46;0;155;30;0
47;0;89;9;0
47;1;89;9;0
48;0;124;30;0
49;0;193;142;0
50;0;100;144;0
50;1;100;144;0
51;0;96;169;0
52;0;208;73;0
53;0;105;141;0
54;0;41;98;0
54;1;41;98;0
55;0;7;146;0
56;0;26;175;0
57;0;87;15;0
57;1;87;15;0
58;0;6;14;0
59;0;17;51;0
60;0;183;157;0
60;1;183;157;0
61;0;56;129;0
61;1;56;129;0
62;0;62;90;0
63;0;22;53;0
64;0;151;129;0
65;0;76;46;0
66;0;114;105;0
67;0;23;97;0
67;1;23;97;0
68;0;130;170;0
69;0;50;20;0
70;0;131;44;0
71;0;157;179;0
71;1;157;179;0
72;0;80;64;0
73;0;31;75;0
73;1;31;75;0
74;0;198;66;0
75;0;42;128;0
75;1;42;128;0
76;0;176;14;0
77;0;61;154;0
77;1;61;154;0
78;0;127;31;0
79;0;70;55;0
79;1;70;55;0
80;0;189;105;0
80;1;189;105;0
81;0;21;120;0
82;0;66;25;0
82;1;66;25;0
83;0;40;44;0
84;0;207;73;0
85;0;178;69;0
86;0;8;132;0
86;1;8;132;0
87;0;43;112;0
88;0;168;138;0
88;1;168;138;0
89;0;71;60;0
90;0;132;45;0
91;0;19;164;0
91;1;19;164;0
92;0;203;159;0
93;0;119;55;0
94;0;33;89;0
94;1;33;89;0
95;0;118;12;0
95;1;118;12;0
96;0;174;110;0
97;0;3;90;0
98;0;28;64;0
99;0;72;174;0
99;1;72;174;0
100;0;201;32;0
101;0;180;125;0
101;1;180;125;0
102;0;65;31;0
102;1;65;31;0
103;0;111;49;0
104;0;11;131;0
105;0;103;21;0
106;0;94;75;0
107;0;81;159;0
107;1;81;159;0
108;0;101;164;0
108;1;101;164;0
109;0;107;86;0
109;1;107;86;0
110;0;142;156;0
111;0;164;144;0
112;0;90;22;0
113;0;148;151;0
113;1;148;151;0
114;0;78;157;0
115;0;212;177;0
115;1;212;177;0
116;0;85;137;0
117;0;112;42;0
118;0;75;25;0
119;0;45;131;0
120;0;10;39;0
121;0;149;161;0
122;0;27;60;0
122;1;27;60;0
123;0;109;140;0
123;1;109;140;0
124;0;29;35;0
124;1;29;35;0
125;0;58;155;0
126;0;77;105;0
127;0;5;4;0
128;0;115;77;0
128;1;115;77;0
129;0;153;66;0
129;1;153;66;0
130;0;129;98;0
130;1;129;98;0
131;0;12;148;0
131;1;12;148;0
132;0;15;53;0
132;1;15;53;0
133;0;204;156;0
133;1;204;156;0
134;0;36;130;0
134;1;36;130;0
135;0;171;148;0
136;0;84;40;0
137;0;146;18;0
138;0;83;68;0
138;1;83;68;0
139;0;92;125;0
139;1;92;125;0
140;0;82;103;0
140;1;82;103;0
141;0;95;103;0
141;1;95;103;0
142;0;120;112;0
142;1;120;112;0
143;0;49;36;0
143;1;49;36;0
144;0;46;81;0
144;1;46;81;0
145;0;79;51;0
146;0;154;114;0
146;1;154;114;0
147;0;37;11;0
147;1;37;11;0
148;0;173;64;0
149;0;60;127;0
150;0;152;80;0
151;0;158;178;0
152;0;68;136;0
153;0;196;169;0
