Job;Operation;ToolSet;Processing Time;Priority
0;0;153;66;1
0;1;153;66;1
1;0;52;150;1
1;1;52;150;1
2;0;173;64;1
3;0;165;8;1
4;0;23;97;1
4;1;23;97;1
5;0;83;68;1
5;1;83;68;1
6;0;148;151;1
6;1;148;151;1
7;0;154;114;1
7;1;154;114;1
8;0;178;69;1
9;0;204;156;1
9;1;204;156;1
10;0;37;11;1
10;1;37;11;1
11;0;146;18;1
12;0;11;131;1
13;0;53;135;1
14;0;212;177;1
14;1;212;177;1
15;0;117;52;1
16;0;198;66;1
17;0;70;55;1
17;1;70;55;1
18;0;21;120;1
19;0;164;144;1
20;0;93;94;1
21;0;12;148;1
21;1;12;148;1
22;0;168;138;1
22;1;168;138;1
23;0;67;83;1
23;1;67;83;1
24;0;26;175;1
25;0;189;105;1
25;1;189;105;1
26;0;110;160;1
26;1;110;160;1
27;0;111;49;1
28;0;112;42;1
29;0;75;25;1
30;0;176;14;1
31;0;51;87;1
32;0;202;52;1
33;0;42;128;1
33;1;42;128;1
34;0;46;81;1
34;1;46;81;1
35;0;94;75;1
36;0;170;79;1
37;0;3;90;1
38;0;41;98;1
38;1;41;98;1
39;0;65;31;1
39;1;65;31;1
40;0;103;21;1
41;0;90;22;1
42;0;134;75;1
42;1;134;75;1
43;0;2;147;1
44;0;6;14;1
45;0;84;40;1
46;0;179;66;1
47;0;81;159;1
47;1;81;159;1
48;0;87;15;1
48;1;87;15;1
49;0;118;12;1
49;1;118;12;1
50;0;193;142;1
51;0;47;97;1
51;1;47;97;1
52;0;31;75;1
52;1;31;75;1
53;0;74;22;1
54;0;66;25;1
54;1;66;25;1
55;0;100;144;1
55;1;100;144;1
56;0;5;4;1
57;0;109;140;1
57;1;109;140;1
58;0;16;142;1
58;1;16;142;1
59;0;141;115;1
60;0;97;179;1
61;0;61;154;1
61;1;61;154;1
62;0;77;105;1
63;0;60;127;1
64;0;29;35;1
64;1;29;35;1
65;0;80;64;1
66;0;79;51;1
67;0;22;53;1
68;0;145;78;1
68;1;145;78;1
69;0;127;31;1
70;0;180;125;1
70;1;180;125;1
71;0;95;103;1
71;1;95;103;1
72;0;10;39;1
73;0;174;110;1
74;0;71;60;1
75;0;39;34;1
76;0;120;112;1
76;1;120;112;1
77;0;55;51;1
78;0;163;93;1
79;0;92;125;1
79;1;92;125;1
80;0;85;137;1
81;0;107;86;1
81;1;107;86;1
82;0;34;109;1
83;0;19;164;1
83;1;19;164;1
84;0;159;34;1
85;0;17;51;1
86;0;151;129;1
87;0;58;155;1
88;0;203;159;1
89;0;25;46;1
90;0;49;36;1
90;1;49;36;1
91;0;56;129;1
91;1;56;129;1
92;0;152;80;1
93;0;43;112;1
94;0;73;28;1
95;0;208;73;1
96;0;131;44;1
97;0;105;141;1
98;0;101;164;1
98;1;101;164;1
99;0;158;178;1
100;0;15;53;1
100;1;15;53;1
101;0;156;80;1
102;0;44;22;1
102;1;44;22;1
103;0;30;149;1
103;1;30;149;1
104;0;150;26;1
104;1;150;26;1
105;0;119;55;1
106;0;130;170;1
107;0;45;131;1
108;0;171;148;1
109;0;167;78;1
109;1;167;78;1
110;0;98;74;1
111;0;142;156;1
112;0;177;17;1
113;0;147;20;1
113;1;147;20;1
114;0;33;89;0
114;1;33;89;0
115;0;72;174;0
115;1;72;174;0
116;0;78;157;0
117;0;20;32;0
118;0;28;64;0
119;0;88;8;0
119;1;88;8;0
120;0;27;60;0
120;1;27;60;0
121;0;68;136;0
122;0;196;169;0
123;0;7;146;0
124;0;102;115;0
125;0;38;5;0
126;0;62;90;0
127;0;36;130;0
127;1;36;130;0
128;0;155;30;0
129;0;89;9;0
129;1;89;9;0
130;0;124;30;0
131;0;149;161;0
132;0;104;37;0
133;0;126;94;0
134;0;115;77;0
134;1;115;77;0
135;0;13;119;0
136;0;201;32;0
137;0;210;18;0
138;0;24;10;0
139;0;76;46;0
140;0;116;4;0
140;1;116;4;0
141;0;50;20;0
142;0;125;97;0
142;1;125;97;0
143;0;8;132;0
143;1;8;132;0
144;0;40;44;0
145;0;157;179;0
145;1;157;179;0
146;0;96;169;0
147;0;82;103;0
147;1;82;103;0
148;0;183;157;0
148;1;183;157;0
149;0;207;73;0
150;0;114;105;0
151;0;129;98;0
151;1;129;98;0
152;0;132;45;0
153;0;99;164;0
