Job,Operation,ToolSet,Processing Time,Priority
0,0,52,150,True
0,1,52,150,True
1,0,151,129,True
2,0,12,148,True
2,1,12,148,True
3,0,117,52,True
4,0,36,130,True
5,0,29,35,True
6,0,13,119,True
7,0,20,32,True
7,1,20,32,True
8,0,53,135,True
8,1,53,135,True
9,0,101,164,True
9,1,101,164,True
10,0,110,160,True
10,1,110,160,True
11,0,167,78,True
12,0,207,73,True
13,0,42,128,True
14,0,66,25,True
15,0,77,105,True
16,0,78,157,True
16,1,78,157,True
17,0,46,81,True
18,0,170,79,True
19,0,90,22,True
20,0,196,169,True
20,1,196,169,True
21,0,40,44,True
21,1,40,44,True
22,0,99,164,True
23,0,158,178,True
24,0,79,51,True
25,0,124,30,True
25,1,124,30,True
26,0,116,4,True
26,1,116,4,True
27,0,112,42,True
27,1,112,42,True
28,0,76,46,True
29,0,179,66,True
30,0,150,26,True
30,1,150,26,True
31,0,174,110,True
31,1,174,110,True
32,0,16,142,True
32,1,16,142,True
33,0,21,120,True
33,1,21,120,True
34,0,142,156,True
34,1,142,156,True
35,0,67,83,True
35,1,67,83,True
36,0,107,86,True
37,0,17,51,True
38,0,28,64,True
39,0,193,142,True
40,0,115,77,True
40,1,115,77,True
41,0,183,157,True
42,0,198,66,True
42,1,198,66,True
43,0,24,10,True
44,0,62,90,True
44,1,62,90,True
45,0,72,174,True
46,0,95,103,True
47,0,125,97,True
48,0,147,20,True
48,1,147,20,True
49,0,203,159,True
49,1,203,159,True
50,0,94,75,True
51,0,156,80,True
52,0,6,14,True
53,0,114,105,True
53,1,114,105,True
54,0,73,28,True
54,1,73,28,True
55,0,85,137,True
56,0,7,146,True
57,0,60,127,True
58,0,43,112,True
59,0,81,159,True
60,0,44,22,True
61,0,27,60,True
62,0,55,51,True
62,1,55,51,True
63,0,163,93,True
63,1,163,93,True
64,0,23,97,True
64,1,23,97,True
65,0,71,60,True
66,0,157,179,True
67,0,159,34,True
67,1,159,34,True
68,0,202,52,True
69,0,45,131,True
69,1,45,131,True
70,0,83,68,True
71,0,168,138,True
71,1,168,138,True
72,0,129,98,True
72,1,129,98,True
73,0,176,14,True
74,0,80,64,True
75,0,37,11,False
76,0,103,21,False
77,0,180,125,False
78,0,50,20,False
79,0,93,94,False
80,0,126,94,False
81,0,3,90,False
82,0,31,75,False
82,1,31,75,False
83,0,5,4,False
84,0,119,55,False
85,0,84,40,False
85,1,84,40,False
86,0,26,175,False
87,0,70,55,False
87,1,70,55,False
88,0,127,31,False
88,1,127,31,False
89,0,118,12,False
90,0,146,18,False
91,0,82,103,False
91,1,82,103,False
92,0,22,53,False
92,1,22,53,False
93,0,33,89,False
94,0,155,30,False
95,0,87,15,False
96,0,97,179,False
97,0,96,169,False
98,0,173,64,False
98,1,173,64,False
99,0,141,115,False
100,0,88,8,False
101,0,89,9,False
101,1,89,9,False
102,0,148,151,False
102,1,148,151,False
103,0,177,17,False
103,1,177,17,False
104,0,11,131,False
105,0,131,44,False
106,0,208,73,False
107,0,68,136,False
108,0,51,87,False
108,1,51,87,False
109,0,34,109,False
109,1,34,109,False
110,0,102,115,False
111,0,120,112,False
112,0,56,129,False
112,1,56,129,False
113,0,104,37,False
114,0,153,66,False
115,0,152,80,False
115,1,152,80,False
116,0,98,74,False
117,0,145,78,False
118,0,39,34,False
119,0,154,114,False
120,0,100,144,False
121,0,165,8,False
122,0,75,25,False
122,1,75,25,False
123,0,25,46,False
123,1,25,46,False
124,0,65,31,False
125,0,111,49,False
126,0,10,39,False
126,1,10,39,False
127,0,178,69,False
127,1,178,69,False
128,0,132,45,False
128,1,132,45,False
129,0,19,164,False
129,1,19,164,False
130,0,58,155,False
130,1,58,155,False
131,0,149,161,False
132,0,74,22,False
133,0,41,98,False
134,0,38,5,False
134,1,38,5,False
135,0,61,154,False
136,0,109,140,False
137,0,171,148,False
138,0,134,75,False
139,0,8,132,False
140,0,92,125,False
140,1,92,125,False
141,0,130,170,False
142,0,105,141,False
142,1,105,141,False
143,0,201,32,False
143,1,201,32,False
144,0,15,53,False
145,0,164,144,False
146,0,189,105,False
146,1,189,105,False
147,0,210,18,False
148,0,212,177,False
149,0,49,36,False
149,1,49,36,False
150,0,204,156,False
150,1,204,156,False
151,0,2,147,False
151,1,2,147,False
152,0,47,97,False
153,0,30,149,False
