Job,Operation,ToolSet,Processing Time,Priority
0,0,3272,147,True
0,1,3272,147,True
1,0,3263,168,True
1,1,3263,168,True
2,0,486,53,True
3,0,636,4,True
3,1,636,4,True
4,0,102,113,True
5,0,2226,106,True
6,0,1707,101,True
7,0,2413,4,True
7,1,2413,4,True
8,0,469,17,True
9,0,196,16,True
10,0,3245,59,True
11,0,1087,54,True
11,1,1087,54,True
12,0,1574,34,True
12,1,1574,34,True
13,0,2200,65,True
14,0,2076,28,True
15,0,3130,163,True
16,0,148,165,True
16,1,148,165,True
17,0,2870,114,True
18,0,2993,168,True
18,1,2993,168,True
19,0,111,174,True
19,1,111,174,True
20,0,93,24,True
21,0,566,45,True
22,0,62,158,True
23,0,2350,19,True
23,1,2350,19,True
24,0,16,152,True
24,1,16,152,True
25,0,2058,178,True
25,1,2058,178,True
26,0,2772,18,True
26,1,2772,18,True
27,0,3238,92,True
28,0,969,95,True
29,0,85,41,True
30,0,1647,11,True
30,1,1647,11,True
31,0,2012,117,True
31,1,2012,117,True
32,0,3320,11,True
32,1,3320,11,True
33,0,1354,138,True
34,0,511,61,True
34,1,511,61,True
35,0,3408,166,True
35,1,3408,166,True
36,0,3396,130,True
37,0,925,50,True
37,1,925,50,True
38,0,132,39,False
38,1,132,39,False
39,0,197,150,False
39,1,197,150,False
40,0,3266,89,False
41,0,532,68,False
42,0,2119,160,False
42,1,2119,160,False
43,0,461,168,False
43,1,461,168,False
44,0,3224,25,False
44,1,3224,25,False
45,0,89,74,False
46,0,1694,53,False
47,0,3173,122,False
48,0,2967,106,False
48,1,2967,106,False
49,0,564,134,False
