Job,Operation,ToolSet,Processing Time,Priority
0,0,1999,98,True
1,0,707,66,True
2,0,422,157,True
3,0,55,60,True
4,0,187,176,True
5,0,157,62,True
6,0,2418,42,True
7,0,1710,27,True
8,0,1624,45,True
9,0,1744,123,True
9,1,1744,123,True
10,0,1130,83,True
11,0,550,168,True
11,1,550,168,True
12,0,1886,148,True
12,1,1886,148,True
13,0,1009,149,True
13,1,1009,149,True
14,0,1952,39,True
15,0,1899,21,True
16,0,1562,15,True
17,0,1658,172,True
17,1,1658,172,True
18,0,3137,136,True
19,0,1612,98,True
19,1,1612,98,True
20,0,1912,23,True
20,1,1912,23,True
21,0,1872,180,True
22,0,2590,29,True
22,1,2590,29,True
23,0,1863,131,True
23,1,1863,131,True
24,0,2115,29,True
25,0,16,52,True
25,1,16,52,True
26,0,2134,115,True
27,0,1265,71,True
27,1,1265,71,True
28,0,439,172,True
28,1,439,172,True
29,0,524,115,True
29,1,524,115,True
30,0,971,77,True
30,1,971,77,True
31,0,2464,153,True
31,1,2464,153,True
32,0,188,22,True
32,1,188,22,True
33,0,2608,170,True
33,1,2608,170,True
34,0,1115,109,True
35,0,1904,77,True
35,1,1904,77,True
36,0,1526,66,True
36,1,1526,66,True
37,0,1198,34,True
37,1,1198,34,True
38,0,1489,101,True
38,1,1489,101,True
39,0,1890,137,True
40,0,2994,87,True
41,0,377,76,True
41,1,377,76,True
42,0,2552,53,True
43,0,1873,172,True
43,1,1873,172,True
44,0,1517,94,True
45,0,2403,105,True
45,1,2403,105,True
46,0,3462,60,True
47,0,336,34,True
47,1,336,34,True
48,0,1030,89,True
49,0,566,51,True
49,1,566,51,True
50,0,1478,72,True
51,0,2004,31,True
52,0,434,164,True
53,0,1965,39,True
53,1,1965,39,True
54,0,1260,155,True
54,1,1260,155,True
55,0,475,55,True
55,1,475,55,True
56,0,528,12,True
56,1,528,12,True
57,0,2360,36,True
57,1,2360,36,True
58,0,2339,7,True
58,1,2339,7,True
59,0,2349,78,True
59,1,2349,78,True
60,0,389,44,True
61,0,2516,144,True
62,0,586,62,True
62,1,586,62,True
63,0,552,114,True
64,0,2886,65,True
64,1,2886,65,True
65,0,2049,77,True
65,1,2049,77,True
66,0,136,99,True
67,0,2119,96,True
67,1,2119,96,True
68,0,1946,49,True
69,0,921,147,True
69,1,921,147,True
70,0,1804,73,True
71,0,1413,44,True
71,1,1413,44,True
72,0,2954,4,True
72,1,2954,4,True
73,0,6,151,True
73,1,6,151,True
74,0,37,100,False
74,1,37,100,False
75,0,1127,161,False
76,0,197,88,False
77,0,1312,175,False
77,1,1312,175,False
78,0,278,139,False
78,1,278,139,False
79,0,2574,77,False
79,1,2574,77,False
80,0,558,93,False
81,0,125,81,False
81,1,125,81,False
82,0,2672,121,False
83,0,3150,68,False
84,0,205,9,False
84,1,205,9,False
85,0,3286,162,False
86,0,1253,136,False
86,1,1253,136,False
87,0,2062,12,False
87,1,2062,12,False
88,0,2921,60,False
89,0,2763,32,False
89,1,2763,32,False
90,0,1111,73,False
90,1,1111,73,False
91,0,3172,78,False
91,1,3172,78,False
92,0,1433,50,False
92,1,1433,50,False
93,0,124,88,False
93,1,124,88,False
94,0,1974,36,False
94,1,1974,36,False
95,0,740,24,False
96,0,2850,136,False
96,1,2850,136,False
97,0,2362,14,False
97,1,2362,14,False
98,0,665,33,False
98,1,665,33,False
99,0,2218,84,False
99,1,2218,84,False
100,0,1083,139,False
101,0,1864,87,False
102,0,132,165,False
103,0,630,104,False
103,1,630,104,False
104,0,2409,148,False
105,0,2487,63,False
105,1,2487,63,False
106,0,2323,164,False
107,0,1893,109,False
107,1,1893,109,False
108,0,2315,4,False
108,1,2315,4,False
109,0,3140,143,False
109,1,3140,143,False
110,0,1008,81,False
111,0,2517,180,False
111,1,2517,180,False
112,0,2534,174,False
113,0,1530,137,False
113,1,1530,137,False
114,0,2281,69,False
114,1,2281,69,False
115,0,1343,156,False
115,1,1343,156,False
116,0,846,52,False
116,1,846,52,False
117,0,1052,134,False
118,0,1192,120,False
119,0,1748,131,False
119,1,1748,131,False
120,0,2474,90,False
120,1,2474,90,False
121,0,2529,62,False
122,0,2945,150,False
123,0,147,121,False
123,1,147,121,False
124,0,1173,79,False
124,1,1173,79,False
125,0,3186,61,False
125,1,3186,61,False
126,0,473,121,False
127,0,2364,152,False
127,1,2364,152,False
128,0,559,41,False
128,1,559,41,False
129,0,1683,143,False
129,1,1683,143,False
130,0,1291,84,False
131,0,2459,57,False
131,1,2459,57,False
132,0,1738,27,False
133,0,959,150,False
133,1,959,150,False
134,0,1537,131,False
135,0,3024,91,False
135,1,3024,91,False
136,0,283,39,False
137,0,610,44,False
138,0,3337,21,False
138,1,3337,21,False
139,0,782,152,False
139,1,782,152,False
140,0,1745,83,False
140,1,1745,83,False
141,0,2303,166,False
141,1,2303,166,False
142,0,1250,169,False
142,1,1250,169,False
