Job;Operation;ToolSet;Processing Time;Priority
0;0;2590;29;1
0;1;2590;29;1
1;0;665;33;1
1;1;665;33;1
2;0;1904;77;1
3;0;2115;29;1
4;0;1173;79;1
4;1;1173;79;1
5;0;2119;96;1
6;0;2945;150;1
6;1;2945;150;1
7;0;1873;172;1
7;1;1873;172;1
8;0;1312;175;1
8;1;1312;175;1
9;0;1489;101;1
9;1;1489;101;1
10;0;1253;136;1
10;1;1253;136;1
11;0;846;52;1
12;0;389;44;1
13;0;971;77;1
14;0;2004;31;1
15;0;782;152;1
15;1;782;152;1
16;0;552;114;1
16;1;552;114;1
17;0;3337;21;1
17;1;3337;21;1
18;0;1872;180;1
18;1;1872;180;1
19;0;37;100;1
19;1;37;100;1
20;0;1999;98;1
20;1;1999;98;1
21;0;2409;148;1
21;1;2409;148;1
22;0;558;93;1
23;0;3462;60;1
24;0;2529;62;1
25;0;6;151;1
26;0;550;168;1
26;1;550;168;1
27;0;1433;50;1
27;1;1433;50;1
28;0;2763;32;1
29;0;1912;23;1
30;0;2360;36;1
30;1;2360;36;1
31;0;3140;143;1
32;0;1624;45;1
32;1;1624;45;1
33;0;3137;136;1
34;0;1965;39;1
35;0;1198;34;1
36;0;124;88;1
36;1;124;88;1
37;0;1413;44;1
37;1;1413;44;1
38;0;1260;155;1
38;1;1260;155;1
39;0;524;115;1
39;1;524;115;1
40;0;1127;161;1
41;0;707;66;1
42;0;1612;98;1
43;0;2062;12;1
44;0;377;76;1
44;1;377;76;1
45;0;55;60;1
45;1;55;60;1
46;0;1530;137;1
47;0;2364;152;1
47;1;2364;152;1
48;0;1886;148;1
49;0;1804;73;1
49;1;1804;73;1
50;0;740;24;1
51;0;283;39;1
51;1;283;39;1
52;0;125;81;1
53;0;136;99;1
53;1;136;99;1
54;0;2921;60;1
54;1;2921;60;1
55;0;1192;120;1
55;1;1192;120;1
56;0;2218;84;1
56;1;2218;84;1
57;0;157;62;1
58;0;630;104;1
58;1;630;104;1
59;0;188;22;1
60;0;2349;78;1
60;1;2349;78;1
61;0;2487;63;1
61;1;2487;63;1
62;0;2281;69;1
63;0;1863;131;1
63;1;1863;131;1
64;0;586;62;1
65;0;2049;77;1
65;1;2049;77;1
66;0;2134;115;1
67;0;1115;109;1
68;0;1738;27;1
69;0;1009;149;1
69;1;1009;149;1
70;0;2339;7;1
70;1;2339;7;1
71;0;197;88;1
71;1;197;88;1
72;0;2552;53;1
73;0;1008;81;1
73;1;1008;81;1
74;0;475;55;0
75;0;1517;94;0
76;0;1864;87;0
76;1;1864;87;0
77;0;921;147;0
77;1;921;147;0
78;0;2534;174;0
79;0;1562;15;0
80;0;1952;39;0
81;0;1744;123;0
81;1;1744;123;0
82;0;1343;156;0
82;1;1343;156;0
83;0;205;9;0
83;1;205;9;0
84;0;2464;153;0
84;1;2464;153;0
85;0;434;164;0
86;0;1111;73;0
86;1;1111;73;0
87;0;3286;162;0
87;1;3286;162;0
88;0;278;139;0
89;0;3150;68;0
89;1;3150;68;0
90;0;1899;21;0
90;1;1899;21;0
91;0;1946;49;0
92;0;1291;84;0
92;1;1291;84;0
93;0;439;172;0
93;1;439;172;0
94;0;1745;83;0
94;1;1745;83;0
95;0;1265;71;0
95;1;1265;71;0
96;0;1478;72;0
96;1;1478;72;0
97;0;1974;36;0
98;0;3024;91;0
98;1;3024;91;0
99;0;2403;105;0
99;1;2403;105;0
100;0;2574;77;0
100;1;2574;77;0
101;0;1526;66;0
102;0;147;121;0
102;1;147;121;0
103;0;336;34;0
103;1;336;34;0
104;0;2474;90;0
104;1;2474;90;0
105;0;559;41;0
105;1;559;41;0
106;0;2362;14;0
107;0;3172;78;0
107;1;3172;78;0
108;0;2672;121;0
109;0;2850;136;0
109;1;2850;136;0
110;0;132;165;0
111;0;2459;57;0
111;1;2459;57;0
112;0;1130;83;0
113;0;2517;180;0
114;0;2323;164;0
114;1;2323;164;0
115;0;528;12;0
115;1;528;12;0
116;0;1710;27;0
117;0;2608;170;0
118;0;3186;61;0
118;1;3186;61;0
119;0;959;150;0
119;1;959;150;0
120;0;2516;144;0
121;0;1537;131;0
121;1;1537;131;0
122;0;1890;137;0
123;0;473;121;0
123;1;473;121;0
124;0;16;52;0
124;1;16;52;0
125;0;1030;89;0
126;0;422;157;0
126;1;422;157;0
127;0;187;176;0
128;0;1683;143;0
128;1;1683;143;0
129;0;2303;166;0
129;1;2303;166;0
130;0;1083;139;0
130;1;1083;139;0
131;0;2886;65;0
131;1;2886;65;0
132;0;2315;4;0
132;1;2315;4;0
133;0;1893;109;0
133;1;1893;109;0
134;0;2994;87;0
134;1;2994;87;0
135;0;610;44;0
135;1;610;44;0
136;0;1658;172;0
137;0;1250;169;0
137;1;1250;169;0
138;0;2954;4;0
138;1;2954;4;0
139;0;1052;134;0
140;0;2418;42;0
141;0;1748;131;0
142;0;566;51;0
142;1;566;51;0
