./input/MyInstancesSameToolSets/n=15,p=0.5,r=0.5,t=0,v0.csv;./input/Processed/ToolSetInt.csv
1;720;1440
Machine: 0
0;0;0;105;1;15,41,16,42,34,43,44,45,17,18,46,35,48,19,49,36,50,51,494,20,21,52,53,54,55,56,57,22,37,38,58,59,23,39,40,24,60,61,25,110,111,495,496,778,26,1423,3717,2091,1311,5825,6244,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,4452,7950,1596,533,979,218,1509,547,499,7381,741,6176,364,516,4135,29,632,175,
5;0;105;130;1;15,41,43,54,58,39,24,60,25,110,496,1423,3717,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,4452,7950,1596,533,979,218,1509,547,499,7381,741,6176,364,516,4135,29,632,175,
5;1;130;155;1;15,41,43,54,58,39,24,60,25,110,496,1423,3717,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,4452,7950,1596,533,979,218,1509,547,499,7381,741,6176,364,516,4135,29,632,175,
7;0;155;253;0;15,41,43,54,58,24,60,25,110,496,1423,3717,1587,1293,2941,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,3797,1322,2220,1268,1269,1270,3721,2407,4353,4112,3703,4217,27,1295,1294,2235,3469,3470,3471,3472,3473,3474,3475,3190,3476,3477,3478,3479,3480,3481,3482,3686,6009,5957,6175,2306,412,4339,741,6176,364,512,280,206,516,4135,29,632,175,
10;0;253;271;0;15,41,43,54,58,24,60,25,110,496,1423,3717,1587,1293,2941,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,3469,3470,3471,3472,3473,3474,3475,3190,3476,3477,3478,3479,3480,3481,3482,3686,6009,5957,6175,2306,412,4339,741,6176,364,512,280,206,516,4135,29,632,175,
11;0;271;326;0;15,54,24,60,496,1587,1293,2941,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,3469,3470,3471,3472,3473,3474,3475,3190,3476,3477,3478,3479,3480,3481,3482,6175,2306,412,4339,741,6176,364,512,280,206,516,4135,29,632,175,
8;0;1351;1440;0;871,3469,3470,3471,3472,3473,3474,3475,3190,3476,3477,3478,3479,3480,3481,3482,
Machine: 1
4;0;0;138;1;95,3711,1489,8558,8555,9032,9075,1587,3852,3421,2968,1085,5779,1651,6445,2827,1925,581,159,3734,6861,1293,2879,6862,6863,2941,6864,1287,6865,6866,6867,6868,3384,2273,3851,6693,308,303,267,268,272,273,289,144,1204,434,1205,902,904,921,922,1206,1207,1208,936,940,1209,1210,1211,1212,903,905,287,225,307,178,302,179,595,380,262,381,1416,1424,594,1295,1294,875,2263,2448,
6;0;138;288;0;95,3711,1489,8558,8555,9032,9075,1587,3852,3421,2968,1085,5779,1651,6445,2827,1925,581,159,3734,6861,1293,2879,6862,6863,2941,6864,1287,6865,6866,6867,6868,3384,2273,3851,6693,144,225,307,178,302,179,595,380,262,381,1416,1424,594,1295,1294,875,2263,2448,
2;0;288;364;1;95,3711,1489,8558,8555,9032,9075,1587,3852,3421,2968,1085,5779,1651,6445,2827,1925,581,159,3734,6861,1293,2879,6862,6863,2941,6864,1287,6865,6866,6867,6868,3384,2273,3851,6693,179,381,1295,1294,875,2263,2448,
3;0;364;522;1;95,3711,1489,9032,9075,1587,3852,3421,2968,1085,5779,1651,6445,2827,1925,581,159,3734,6861,1293,2879,6862,6863,2941,6864,1287,6865,6866,6867,6868,3384,2273,3851,6693,1295,1294,875,2263,2448,
12;0;522;605;0;135,295,404,1051,1118,647,4470,1920,2892,1816,3267,3250,7635,4497,2322,288,9199,4472,9200,2476,9201,1799,1231,95,8041,3711,3712,1489,3284,4033,292,2910,3268,854,2709,395,1,1587,1293,2941,1287,1295,1294,1274,1277,2443,875,1702,2444,2263,2445,2264,2446,2447,1512,2448,2449,
1;0;605;667;1;135,295,404,1051,1118,647,4470,1920,2892,1816,3267,3250,7635,4497,2322,288,9199,4472,9200,2476,9201,1799,1231,95,8041,3711,3712,1489,3284,4033,292,2910,3268,854,2709,395,1,1587,1293,2941,1287,1294,875,2263,
1;1;667;729;1;135,295,404,1051,1118,647,4470,1920,2892,1816,3267,3250,7635,4497,2322,288,9199,4472,9200,2476,9201,1799,1231,95,8041,3711,3712,1489,3284,4033,292,2910,3268,854,2709,395,1,1587,1293,2941,1287,1294,875,2263,
END
Best Bound: 450
Final Solution: 311
fineshedJobsCount: 14
switchs: 89
switchsInstances: 2
unfineshedPriorityCount: 0
Time: 7200.16
