./input/MyInstancesDiferentToolSets/n=399,p=0.75,r=0.5,t=598,v0.csv;./input/Processed/ToolSetInt.csv
11;720;1440
Machine: 0
397;0;0;48;1;2,15,26,139,152,175,189,197,397,415,515,529,551,729,871,875,948,952,1093,1116,1207,1266,1269,1270,1275,1277,1287,1288,1291,1293,1341,1478,1481,1545,1666,1668,1752,1777,2068,2148,2174,2217,2233,2258,2485,2856,2873,2904,3409,3630,3631,3632,3633,3634,3635,3636,3637,3638,3686,3802,3829,4060,4864,4866,4868,4869,4871,5077,5779,5780,5963,6013,6085,6203,7978,7989,8873,8874,8875,8876,
287;0;48;98;1;2,15,26,139,152,175,189,197,397,415,515,529,551,729,871,875,948,952,1093,1116,1207,1266,1269,1270,1275,1277,1287,1288,1291,1293,1341,1478,1481,1545,1666,1668,1752,1777,2068,2148,2174,2217,2233,2258,2485,2856,2873,2904,3409,3630,3631,3632,3633,3634,3635,3636,3637,3638,3686,3802,3829,4060,4864,4866,4868,4869,4871,5077,5779,5780,5963,6013,6085,6203,7978,7989,8873,8874,8875,8876,
353;0;98;235;1;2,15,26,139,152,175,189,197,397,415,515,529,551,729,871,875,948,952,1093,1116,1207,1266,1269,1270,1275,1277,1287,1288,1291,1293,1341,1478,1481,1545,1666,1668,1752,1777,2068,2148,2174,2217,2233,2258,2485,2856,2873,2904,3409,3630,3631,3632,3633,3634,3635,3636,3637,3638,3686,3802,3829,4060,4864,4866,4868,4869,4871,5077,5779,5780,5963,6013,6085,6203,7978,7989,8873,8874,8875,8876,
278;0;235;271;1;2,15,26,139,152,175,189,197,397,415,515,529,551,729,871,875,948,952,1093,1116,1207,1266,1269,1270,1275,1277,1287,1288,1291,1293,1341,1478,1481,1545,1666,1668,1752,1777,2068,2148,2174,2217,2233,2258,2485,2856,2873,2904,3409,3630,3631,3632,3633,3634,3635,3636,3637,3638,3686,3802,3829,4060,4864,4866,4868,4869,4871,5077,5779,5780,5963,6013,6085,6203,7978,7989,8873,8874,8875,8876,
363;0;271;361;1;2,15,26,139,152,175,189,197,397,415,515,529,551,729,871,875,948,952,1093,1116,1207,1266,1269,1270,1275,1277,1287,1288,1291,1293,1341,1478,1481,1545,1666,1668,1752,1777,2068,2148,2174,2217,2233,2258,2485,2856,2873,2904,3409,3630,3631,3632,3633,3634,3635,3636,3637,3638,3686,3802,3829,4060,4864,4866,4868,4869,4871,5077,5779,5780,5963,6013,6085,6203,7978,7989,8873,8874,8875,8876,
377;0;361;397;0;2,15,26,139,152,175,189,197,397,415,515,529,551,729,871,875,948,952,1093,1116,1207,1266,1269,1270,1275,1277,1287,1288,1291,1293,1341,1478,1481,1545,1666,1668,1752,1777,2068,2148,2174,2217,2233,2258,2485,2856,2873,2904,3409,3630,3631,3632,3633,3634,3635,3636,3637,3638,3686,3802,3829,4060,4864,4866,4868,4869,4871,5077,5779,5780,5963,6013,6085,6203,7978,7989,8873,8874,8875,8876,
331;0;397;549;1;2,15,24,26,38,139,152,175,189,197,397,415,515,529,551,729,871,872,873,874,875,948,952,1093,1116,1142,1207,1266,1269,1270,1275,1277,1287,1288,1291,1293,1341,1456,1460,1461,1478,1481,1545,1666,1668,1752,1777,2068,2148,2174,2217,2233,2258,2485,2856,2873,2904,3409,3630,3631,3632,3633,3634,3635,3636,3637,3638,3686,3802,3829,4060,4864,4866,4868,4869,4871,5077,5779,5963,6013,
17;0;549;625;1;15,24,26,38,137,139,144,189,225,262,271,277,304,396,397,400,415,434,438,444,515,529,551,591,647,838,871,872,873,874,875,927,948,1049,1052,1093,1117,1269,1270,1275,1277,1287,1288,1293,1354,1424,1431,1456,1474,1478,1481,1515,1516,1668,1669,1671,1752,1803,1921,2485,2613,2695,2904,3037,3616,3638,4060,4392,4393,4394,4395,4396,4397,4398,4399,4400,4401,4402,4403,6013,
17;1;625;692;1;15,24,26,38,137,139,144,189,225,262,271,277,304,396,397,400,415,434,438,444,515,529,551,591,647,838,871,872,873,874,875,927,948,1049,1052,1093,1117,1269,1270,1275,1277,1287,1288,1293,1354,1424,1431,1456,1474,1478,1481,1515,1516,1668,1669,1671,1752,1803,1921,2485,2613,2695,2904,3037,3616,3638,4060,4392,4393,4394,4395,4400,6013,8551,8552,8553,8554,8555,8556,8557,
375;0;692;703;0;15,24,26,38,137,139,144,180,189,225,262,271,277,304,305,307,312,313,380,381,384,385,396,397,400,415,434,438,442,444,515,529,551,591,592,593,594,595,596,647,838,871,872,873,874,875,927,948,1052,1093,1117,1269,1270,1275,1277,1287,1288,1293,1354,1424,1456,1474,1478,1481,1515,1516,1668,1669,1671,1752,1803,2485,2695,2904,3037,3638,4060,4400,6013,8551,
344;0;703;768;1;61,68,97,137,139,144,145,149,169,177,178,179,180,181,183,196,198,205,208,225,241,262,277,304,305,307,311,312,391,396,397,415,502,504,609,647,875,948,995,1039,1040,1063,1093,1118,1214,1261,1277,1281,1293,1423,1468,1560,1580,1582,1814,1868,2091,2109,2451,2709,2926,3070,3310,3311,3312,3403,3615,3694,4060,4364,4383,4647,4648,4649,5053,5243,5435,6125,6401,8158,
10;0;768;959;1;61,68,97,137,139,144,145,149,169,177,178,179,180,181,183,196,198,205,208,225,241,262,277,304,305,307,311,312,391,396,397,415,502,504,609,647,875,948,995,1039,1040,1063,1093,1118,1214,1261,1277,1281,1293,1423,1468,1560,1580,1582,1814,1868,2091,2109,2451,2709,2926,3070,3310,3311,3312,3403,3615,3694,4060,4364,4383,4647,4648,4649,5053,5243,5435,6125,6401,8158,
10;1;959;1118;1;61,68,97,137,139,144,145,149,169,177,178,179,180,181,183,196,198,205,208,225,241,262,277,304,305,307,311,312,391,396,397,415,502,504,609,647,875,948,995,1039,1040,1063,1093,1118,1214,1261,1277,1281,1293,1423,1468,1560,1580,1582,1814,1868,2091,2109,2451,2709,2926,3070,3310,3311,3312,3403,3615,3694,4060,4364,4383,4647,4648,4649,5053,5243,5435,6125,6401,8158,
52;0;1118;1199;1;61,68,97,137,139,144,145,149,169,177,178,179,180,181,183,196,198,205,208,225,241,262,277,304,305,307,311,312,391,396,397,415,502,504,609,647,875,948,995,1039,1040,1063,1093,1118,1214,1261,1277,1281,1293,1423,1468,1560,1580,1582,1814,1868,2091,2109,2451,2709,2926,3070,3310,3311,3312,3403,3615,3694,4060,4364,4383,4647,4648,4649,5053,5243,5435,6125,6401,8158,
52;1;1199;1275;1;61,68,97,137,139,144,145,149,169,177,178,179,180,181,183,196,198,205,208,225,241,262,277,304,305,307,311,312,391,396,397,415,502,504,609,647,875,948,995,1039,1040,1063,1093,1118,1214,1261,1277,1281,1293,1423,1468,1560,1580,1582,1814,1868,2091,2109,2451,2709,2926,3070,3310,3311,3312,3403,3615,3694,4060,4364,4383,4647,4648,4649,5053,5243,5435,6125,6401,8158,
270;0;1275;1424;1;61,68,97,137,139,144,145,149,169,177,178,179,180,181,183,196,198,205,208,225,241,262,277,304,305,307,311,312,391,396,397,415,502,504,609,647,875,948,995,1039,1040,1063,1093,1118,1214,1261,1277,1281,1293,1423,1468,1560,1580,1582,1814,1868,2091,2109,2451,2709,2926,3070,3310,3311,3312,3403,3615,3694,4060,4364,4383,4647,4648,4649,5053,5243,5435,6125,6401,8158,
382;0;1440;1563;1;3,61,68,97,137,139,144,145,149,169,177,178,179,180,181,183,198,205,208,225,241,262,275,277,301,304,305,307,311,312,321,391,396,397,415,502,504,609,647,833,855,863,875,948,995,1039,1060,1063,1093,1118,1134,1214,1261,1277,1281,1293,1423,1468,1502,1560,1580,1582,1670,1814,1868,2091,2109,2224,3070,3311,3694,4060,4535,4553,4647,4746,5053,5432,5627,6401,
340;0;1563;1680;0;3,60,61,97,137,139,144,145,149,169,177,178,179,180,181,183,198,205,208,225,241,262,275,277,301,304,305,307,311,312,321,391,396,397,415,502,504,609,647,833,855,863,875,948,995,1039,1093,1118,1134,1214,1261,1277,1281,1293,1423,1468,1502,1560,1580,1582,1814,1868,2050,2091,2109,2194,2407,2969,3597,3694,3703,4060,4119,4450,4535,4553,4620,4647,5476,5497,
