Job;Operation;ToolSet;Processing Time;Priority
0;0;566;45;1
1;0;532;68;1
1;1;532;68;1
2;0;3320;76;1
2;1;3320;76;1
3;0;93;111;1
4;0;2226;55;1
5;0;2012;93;1
6;0;2870;55;1
7;0;2772;18;1
7;1;2772;18;1
8;0;532;68;1
8;1;532;68;1
9;0;469;83;0
9;1;469;83;0
10;0;3173;105;0
11;0;469;83;1
11;1;469;83;1
12;0;2076;105;0
13;0;1087;54;0
13;1;1087;54;0
14;0;2772;18;0
14;1;2772;18;0
15;0;2119;160;0
16;0;925;50;0
16;1;925;50;0
17;0;2012;93;0
18;0;3224;25;0
19;0;3245;68;0
20;0;1707;101;0
20;1;1707;101;0
21;0;2226;55;0
22;0;925;50;0
22;1;925;50;0
23;0;2413;4;0
24;0;1087;54;0
24;1;1087;54;0
25;0;148;165;0
25;1;148;165;0
26;0;532;68;1
26;1;532;68;1
27;0;2058;158;0
28;0;2993;168;0
29;0;469;83;1
29;1;469;83;1
30;0;1087;54;1
30;1;1087;54;1
31;0;2119;160;1
32;0;1707;101;0
32;1;1707;101;0
33;0;3263;168;0
34;0;16;152;0
35;0;2870;55;1
36;0;1707;101;1
36;1;1707;101;1
37;0;925;50;0
37;1;925;50;0
38;0;2993;168;0
39;0;3173;105;0
40;0;2076;105;0
