Job;Operation;ToolSet;Processing Time;Priority
0;0;3146;60;1
1;0;3404;66;1
1;1;3404;166;1
2;0;830;60;1
2;1;830;96;1
3;0;1551;88;1
3;1;1551;4;1
4;0;1484;44;1
5;0;966;105;1
5;1;966;24;1
6;0;415;76;1
7;0;1065;27;1
7;1;1065;90;1
8;0;2691;169;1
8;1;2691;111;1
9;0;2091;175;1
10;0;626;160;1
10;1;626;73;1
11;0;1170;179;1
11;1;1170;106;1
12;0;3169;56;1
12;1;3169;168;1
13;0;386;164;1
13;1;386;32;1
14;0;368;64;1
14;1;368;33;1
15;0;2884;101;1
15;1;2884;41;1
16;0;3395;152;1
16;1;3395;98;1
17;0;2235;36;1
18;0;2936;20;1
18;1;2936;152;1
19;0;2021;34;1
20;0;2580;55;1
20;1;2580;179;1
21;0;2006;149;1
22;0;2689;172;1
23;0;1676;98;1
23;1;1676;66;1
24;0;1715;45;1
24;1;1715;86;1
25;0;698;151;1
25;1;698;76;1
26;0;1678;49;1
27;0;2963;96;1
28;0;301;23;1
29;0;1659;76;1
30;0;1690;14;1
31;0;2509;111;1
32;0;1834;174;1
33;0;1626;83;1
34;0;1458;17;1
34;1;1458;105;1
35;0;3373;63;1
35;1;3373;42;1
36;0;2885;157;1
36;1;2885;147;1
37;0;539;33;1
37;1;539;69;1
38;0;1565;47;1
39;0;334;161;1
39;1;334;96;1
40;0;3361;28;1
40;1;3361;89;1
41;0;719;11;1
42;0;2093;9;1
42;1;2093;33;1
43;0;1404;12;1
43;1;1404;78;1
44;0;2322;121;1
44;1;2322;42;1
45;0;2743;101;1
45;1;2743;162;1
46;0;1512;18;1
46;1;1512;105;1
47;0;1655;125;1
47;1;1655;60;1
48;0;1567;55;1
49;0;2077;156;1
50;0;375;175;1
50;1;375;86;1
51;0;2188;80;1
51;1;2188;180;1
52;0;651;152;1
52;1;651;80;1
53;0;3256;175;1
53;1;3256;54;1
54;0;2814;80;1
55;0;1055;131;1
56;0;2510;154;1
57;0;660;172;1
57;1;660;157;1
58;0;529;105;1
58;1;529;99;1
59;0;790;131;1
60;0;1013;11;1
61;0;2697;4;1
62;0;3271;60;1
63;0;2899;157;1
64;0;2512;97;1
64;1;2512;159;1
65;0;3284;160;1
66;0;268;19;1
67;0;2996;106;1
67;1;2996;89;1
68;0;3123;166;1
69;0;2150;7;1
70;0;2674;150;1
70;1;2674;60;1
71;0;2856;4;1
71;1;2856;15;1
72;0;366;77;1
73;0;3069;39;1
74;0;1988;9;1
75;0;2305;94;1
76;0;1593;15;1
76;1;1593;4;1
77;0;886;101;1
78;0;2793;46;1
79;0;2932;42;1
80;0;777;138;1
80;1;777;11;1
81;0;1419;177;1
81;1;1419;119;1
82;0;1393;52;1
83;0;411;73;1
84;0;770;114;1
84;1;770;18;1
85;0;2592;160;1
86;0;2843;101;1
87;0;1583;69;1
88;0;2838;6;1
88;1;2838;69;1
89;0;762;111;1
89;1;762;51;1
90;0;1446;57;1
91;0;3100;29;1
92;0;1411;134;1
93;0;250;157;1
93;1;250;111;1
94;0;1007;53;1
95;0;3242;34;1
96;0;2247;83;1
97;0;1631;80;1
97;1;1631;180;1
98;0;2445;72;1
99;0;2787;54;1
99;1;2787;44;1
100;0;2306;14;1
100;1;2306;139;1
101;0;1800;4;1
101;1;1800;32;1
102;0;3304;103;1
103;0;1498;145;1
104;0;3352;4;1
104;1;3352;19;1
105;0;2930;90;1
106;0;2550;40;1
106;1;2550;84;1
107;0;1244;139;1
108;0;2193;97;1
109;0;2765;131;1
109;1;2765;11;1
110;0;2811;150;1
110;1;2811;4;1
111;0;2264;105;1
111;1;2264;39;1
112;0;1522;146;1
113;0;2566;150;1
114;0;1082;53;1
114;1;1082;175;1
115;0;2381;65;1
115;1;2381;44;1
116;0;3445;180;1
117;0;1121;105;1
118;0;2458;175;1
119;0;1523;49;1
120;0;2040;29;1
120;1;2040;171;1
121;0;2985;74;1
121;1;2985;60;1
122;0;1627;52;1
122;1;1627;94;1
123;0;1143;150;1
124;0;833;177;1
124;1;833;71;1
125;0;1038;136;1
126;0;1001;50;1
126;1;1001;98;1
127;0;1581;86;1
128;0;1855;18;1
129;0;2527;16;1
129;1;2527;53;1
130;0;2578;139;1
130;1;2578;49;1
131;0;3437;98;1
131;1;3437;8;1
132;0;300;89;1
133;0;3105;14;1
133;1;3105;36;1
134;0;847;41;1
134;1;847;180;1
135;0;1661;174;1
136;0;3250;151;1
