Job;Operation;ToolSet;Processing Time;Priority
0;0;16;152;1
1;0;2012;93;1
1;1;2012;93;1
2;0;566;45;1
2;1;566;45;1
3;0;636;4;1
4;0;111;39;1
4;1;111;39;1
5;0;3130;163;1
6;0;85;41;1
7;0;3396;113;1
8;0;2226;55;1
8;1;2226;55;1
9;0;3224;25;1
10;0;566;45;1
10;1;566;45;1
11;0;2012;93;1
11;1;2012;93;1
12;0;564;134;0
13;0;1707;101;0
13;1;1707;101;0
14;0;93;111;1
15;0;196;16;1
16;0;1707;101;1
16;1;1707;101;1
17;0;3320;76;0
18;0;132;138;0
18;1;132;138;0
19;0;1647;169;1
20;0;132;138;0
20;1;132;138;0
21;0;93;111;0
22;0;3224;25;0
23;0;636;4;0
24;0;1087;54;0
25;0;566;45;0
25;1;566;45;0
26;0;89;147;1
26;1;89;147;1
27;0;2226;55;1
27;1;2226;55;1
28;0;2413;4;0
29;0;132;138;0
29;1;132;138;0
30;0;16;152;0
31;0;1354;119;0
32;0;1707;101;0
32;1;1707;101;0
33;0;197;150;0
33;1;197;150;0
34;0;89;147;0
34;1;89;147;0
35;0;1647;169;0
36;0;3396;113;0
37;0;1354;119;0
38;0;469;83;0
39;0;2226;55;0
39;1;2226;55;0
40;0;2012;93;0
40;1;2012;93;0
