Job;Operation;ToolSet;Processing Time;Priority
0;0;1574;34;1
1;0;1694;53;1
1;1;1694;53;1
2;0;3266;89;1
2;1;3266;89;1
3;0;111;39;0
3;1;111;39;0
4;0;3245;68;0
4;1;3245;68;0
5;0;2350;98;0
6;0;3173;105;0
7;0;3238;98;0
8;0;2058;158;0
8;1;2058;158;0
9;0;1574;34;0
10;0;564;134;1
11;0;3245;68;1
11;1;3245;68;1
12;0;1647;169;0
13;0;1354;119;0
14;0;1087;54;0
15;0;148;165;0
15;1;148;165;0
16;0;564;134;0
17;0;1647;169;1
18;0;2058;158;0
18;1;2058;158;0
19;0;925;50;0
20;0;1694;53;0
20;1;1694;53;0
21;0;111;39;0
21;1;111;39;0
22;0;3266;89;0
22;1;3266;89;0
23;0;89;147;0
