Job;Operation;ToolSet;Processing Time;Priority
0;0;1022;73;1
0;1;1022;143;1
1;0;1522;146;1
2;0;2524;163;1
3;0;2257;97;1
4;0;3385;7;1
5;0;2175;175;1
6;0;523;64;1
6;1;523;80;1
7;0;3244;73;1
8;0;626;171;1
8;1;626;165;1
9;0;2306;22;1
9;1;2306;94;1
10;0;1498;145;1
11;0;1053;105;1
11;1;1053;152;1
12;0;2299;77;1
13;0;2764;100;1
13;1;2764;118;1
14;0;1444;98;1
15;0;3417;121;1
15;1;3417;51;1
16;0;1218;98;1
16;1;1218;117;1
17;0;1239;134;1
18;0;907;105;1
19;0;2689;172;1
20;0;2985;10;1
20;1;2985;52;1
21;0;315;152;1
21;1;315;139;1
22;0;698;12;1
22;1;698;16;1
23;0;3403;66;1
24;0;3136;129;1
25;0;1715;159;1
25;1;1715;83;1
26;0;274;120;1
26;1;274;32;1
27;0;770;179;1
27;1;770;123;1
28;0;3392;30;1
29;0;1013;11;1
30;0;3254;119;1
31;0;1146;68;1
31;1;1146;96;1
32;0;863;173;1
32;1;863;36;1
33;0;2034;4;1
34;0;2501;29;1
34;1;2501;106;1
35;0;762;66;1
35;1;762;105;1
36;0;923;8;1
37;0;2814;80;1
38;0;875;130;1
39;0;2933;52;1
40;0;666;160;1
41;0;426;44;1
41;1;426;151;1
42;0;1690;14;1
43;0;2422;42;1
44;0;412;4;1
45;0;2782;159;1
45;1;2782;142;1
46;0;3198;24;1
46;1;3198;172;1
47;0;2936;52;1
47;1;2936;150;1
48;0;2177;73;1
48;1;2177;98;1
49;0;2732;121;1
49;1;2732;51;1
50;0;834;156;1
50;1;834;163;1
51;0;1512;23;1
51;1;1512;154;1
52;0;2512;23;1
52;1;2512;8;1
53;0;3373;24;1
53;1;3373;95;1
54;0;1038;136;1
55;0;1627;169;1
55;1;1627;50;1
56;0;3117;119;1
56;1;3117;163;1
57;0;2720;76;1
58;0;2091;175;1
59;0;3386;160;1
59;1;3386;32;1
60;0;3421;92;1
61;0;320;77;1
62;0;1988;9;1
63;0;1455;179;1
64;0;1676;29;1
64;1;1676;66;1
65;0;2743;41;1
65;1;2743;84;1
66;0;1270;56;1
67;0;833;73;1
67;1;833;173;1
68;0;1613;160;1
68;1;1613;96;1
69;0;2332;63;1
69;1;2332;165;1
70;0;2093;151;1
70;1;2093;144;1
71;0;308;111;1
71;1;308;64;1
72;0;229;177;1
73;0;1661;174;1
74;0;1391;89;1
74;1;1391;138;1
75;0;2900;76;1
