Job;Operation;ToolSet;Processing Time;Priority
0;0;2413;4;1
1;0;148;165;1
2;0;2226;63;1
2;1;2226;132;1
3;0;3245;29;1
3;1;3245;96;1
4;0;3238;94;1
4;1;3238;145;1
5;0;2967;152;1
5;1;2967;159;1
6;0;2012;179;1
6;1;2012;157;1
7;0;132;17;1
7;1;132;135;1
8;0;3173;152;1
8;1;3173;149;1
9;0;89;55;1
9;1;89;129;1
10;0;1707;101;1
11;0;1574;34;1
12;0;3266;89;1
13;0;1647;126;1
13;1;1647;149;1
14;0;2119;160;1
15;0;925;50;1
16;0;1354;78;1
16;1;1354;141;1
17;0;532;68;1
18;0;2200;65;1
19;0;2350;8;1
19;1;2350;138;1
20;0;197;150;1
21;0;511;61;1
22;0;486;163;1
22;1;486;50;1
23;0;2772;18;1
24;0;62;168;1
24;1;62;39;1
25;0;3272;45;0
25;1;3272;42;0
26;0;1694;53;0
27;0;85;41;0
28;0;1087;54;0
29;0;969;95;0
30;0;469;68;0
30;1;469;62;0
31;0;566;45;0
32;0;2993;168;0
33;0;461;130;0
33;1;461;94;0
34;0;2058;44;0
34;1;2058;147;0
35;0;3396;157;0
35;1;3396;39;0
36;0;3320;179;0
36;1;3320;59;0
37;0;102;10;0
37;1;102;169;0
38;0;16;152;0
39;0;196;16;0
40;0;3263;168;0
41;0;111;147;0
41;1;111;30;0
42;0;2076;172;0
42;1;2076;27;0
43;0;636;4;0
44;0;3224;25;0
45;0;2870;97;0
45;1;2870;179;0
46;0;3408;171;0
46;1;3408;148;0
47;0;564;134;0
48;0;3130;163;0
49;0;93;93;0
49;1;93;30;0
