Job;Operation;ToolSet;Processing Time;Priority
0;0;3090;46;1
1;0;2509;111;1
2;0;1720;104;1
3;0;3009;109;1
3;1;3009;129;1
4;0;1458;49;1
4;1;1458;66;1
5;0;1446;57;1
6;0;2321;164;1
6;1;2321;95;1
7;0;3239;132;1
8;0;523;170;1
8;1;523;60;1
9;0;2787;34;1
9;1;2787;94;1
10;0;2348;161;1
11;0;2396;74;1
11;1;2396;25;1
12;0;1019;20;1
12;1;1019;96;1
13;0;3284;160;1
14;0;2782;81;1
14;1;2782;30;1
15;0;250;25;1
15;1;250;30;1
16;0;2524;163;1
17;0;1393;52;1
18;0;3117;152;1
18;1;3117;111;1
19;0;1271;125;1
19;1;1271;161;1
20;0;2257;97;1
21;0;2985;34;1
21;1;2985;105;1
22;0;2846;53;1
23;0;698;161;1
23;1;698;117;1
24;0;1455;179;1
25;0;1244;139;1
26;0;1170;153;1
26;1;1170;171;1
27;0;2067;98;1
28;0;1655;28;1
28;1;1655;151;1
29;0;1419;131;1
29;1;1419;59;1
30;0;3075;48;1
30;1;3075;95;1
31;0;3069;39;1
32;0;1512;141;1
32;1;1512;69;1
33;0;2093;141;1
33;1;2093;62;1
34;0;529;41;1
34;1;529;150;1
35;0;3271;60;1
36;0;1150;36;1
37;0;3412;75;1
38;0;320;77;1
39;0;308;89;1
39;1;308;170;1
40;0;268;19;1
41;0;2021;34;1
42;0;517;104;1
43;0;1809;178;1
44;0;1316;126;1
45;0;1996;79;1
46;0;1425;160;1
46;1;1425;67;1
47;0;2634;164;1
48;0;3100;29;1
49;0;762;73;1
49;1;762;115;1
50;0;2530;105;1
50;1;2530;76;1
51;0;3400;150;1
51;1;3400;90;1
52;0;2960;53;1
53;0;2843;101;1
54;0;2879;48;1
55;0;3161;168;1
55;1;3161;129;1
56;0;886;101;1
57;0;1022;15;1
57;1;1022;144;1
58;0;1661;174;1
59;0;1676;11;1
59;1;1676;118;1
60;0;1884;109;1
60;1;1884;66;1
61;0;2501;176;1
61;1;2501;19;1
62;0;3385;7;1
63;0;254;11;1
63;1;254;84;1
64;0;1859;130;1
65;0;2299;77;1
66;0;3169;115;1
66;1;3169;115;1
67;0;1379;68;1
68;0;2186;101;1
68;1;2186;111;1
69;0;2578;132;1
69;1;2578;150;1
70;0;3336;165;1
71;0;2689;172;1
72;0;2322;30;1
72;1;2322;109;1
73;0;2512;31;1
73;1;2512;119;1
74;0;3187;164;1
74;1;3187;168;1
75;0;2942;55;1
76;0;2180;89;1
76;1;2180;12;1
77;0;2510;154;1
78;0;3136;129;1
79;0;2264;154;1
79;1;2264;11;1
80;0;3144;173;1
81;0;3192;162;1
82;0;897;42;1
82;1;897;173;1
83;0;358;44;1
84;0;1855;18;1
85;0;2651;129;1
85;1;2651;42;1
86;0;2550;11;1
86;1;2550;74;1
87;0;779;74;1
87;1;779;147;1
88;0;966;69;1
88;1;966;12;1
89;0;1642;176;1
90;0;1862;39;1
90;1;1862;109;1
91;0;719;11;1
92;0;2992;152;1
93;0;3260;121;1
94;0;1631;150;1
94;1;1631;21;1
95;0;2110;131;1
96;0;626;139;1
96;1;626;137;1
97;0;1522;146;1
98;0;3167;50;1
99;0;1065;157;1
99;1;1065;177;1
100;0;3065;121;1
100;1;3065;68;1
101;0;334;103;1
101;1;334;161;1
102;0;2835;4;1
102;1;2835;148;1
103;0;916;55;1
104;0;1599;144;1
105;0;834;60;1
105;1;834;130;1
106;0;2188;150;1
106;1;2188;18;1
107;0;3373;129;1
107;1;3373;125;1
108;0;2838;101;1
108;1;2838;172;1
109;0;220;172;1
109;1;220;69;1
110;0;356;8;1
110;1;356;144;1
111;0;2235;36;1
112;0;2381;20;1
112;1;2381;137;1
113;0;666;160;1
114;0;1146;40;1
114;1;1146;8;1
115;0;2305;94;1
116;0;3183;55;1
116;1;3183;118;1
117;0;2885;151;1
117;1;2885;147;1
118;0;1583;69;1
119;0;651;28;1
119;1;651;147;1
120;0;3242;34;1
121;0;1659;76;1
122;0;2202;115;1
123;0;3417;98;1
123;1;3417;164;1
124;0;898;55;1
124;1;898;99;1
125;0;2818;156;1
125;1;2818;161;1
126;0;1444;98;1
127;0;1931;11;1
128;0;2743;115;1
128;1;2743;4;1
129;0;2862;109;1
130;0;1329;78;1
130;1;1329;80;1
131;0;1001;94;1
131;1;1001;18;1
132;0;2422;42;1
133;0;1567;55;1
134;0;2522;94;1
134;1;2522;60;1
135;0;1871;164;1
136;0;3034;44;1
136;1;3034;39;1
137;0;2704;49;1
138;0;2306;154;1
138;1;2306;135;1
139;0;1121;105;1
140;0;229;177;1
141;0;868;74;1
142;0;2128;101;1
142;1;2128;93;1
143;0;2711;161;1
144;0;2932;42;1
145;0;1484;44;1
146;0;539;95;1
146;1;539;64;1
147;0;1391;32;1
147;1;1391;76;1
148;0;3403;66;1
149;0;411;73;1
150;0;1038;136;1
151;0;426;164;1
151;1;426;90;1
152;0;833;22;1
152;1;833;30;1
153;0;1382;44;1
154;0;2930;90;1
155;0;3014;89;1
156;0;2673;68;1
156;1;2673;97;1
157;0;946;30;1
158;0;2732;64;1
158;1;2732;80;1
159;0;1834;174;1
160;0;412;4;1
161;0;1082;178;1
161;1;1082;93;1
162;0;1404;83;1
162;1;1404;28;1
163;0;1505;134;1
163;1;1505;97;1
164;0;2445;72;1
165;0;2034;4;1
166;0;3445;180;1
167;0;2580;157;1
167;1;2580;60;1
168;0;2764;122;1
168;1;2764;67;1
169;0;3098;37;1
170;0;2793;46;1
171;0;577;114;1
172;0;2017;159;1
172;1;2017;62;1
173;0;2104;8;1
173;1;2104;100;1
174;0;2332;4;1
174;1;2332;94;1
175;0;584;106;1
176;0;1218;52;1
176;1;1218;60;1
177;0;1668;34;1
178;0;2998;8;1
178;1;2998;14;1
179;0;2458;175;1
180;0;1095;148;1
181;0;2861;115;1
182;0;1939;86;1
182;1;1939;73;1
183;0;3395;147;1
183;1;3395;41;1
184;0;2604;160;1
184;1;2604;90;1
185;0;3361;51;1
185;1;3361;94;1
186;0;2742;161;1
187;0;2450;53;1
188;0;2150;7;1
189;0;297;125;1
189;1;297;79;1
190;0;2769;4;1
190;1;2769;147;1
191;0;2697;4;1
192;0;1715;39;1
192;1;1715;139;1
193;0;3437;92;1
193;1;3437;80;1
194;0;375;77;1
194;1;375;152;1
195;0;900;49;1
195;1;900;146;1
196;0;3404;156;1
196;1;3404;36;1
197;0;1411;134;1
198;0;2814;80;1
199;0;2897;79;1
200;0;838;26;1
