Job;Operation;ToolSet;Processing Time;Priority
0;0;1194;77;1
0;1;2422;44;1
1;0;2592;76;1
1;1;2452;81;1
2;0;3315;103;1
3;0;2861;20;1
3;1;2183;165;1
4;0;767;39;1
5;0;1730;14;1
6;0;3008;39;1
7;0;2561;109;1
8;0;643;132;1
9;0;1095;114;1
10;0;1629;44;1
11;0;2767;124;1
12;0;1862;173;1
13;0;2410;160;1
14;0;797;137;1
14;1;1381;80;1
15;0;2694;109;1
15;1;1123;170;1
16;0;1316;164;1
17;0;2156;166;1
17;1;2769;52;1
18;0;875;148;1
19;0;1053;97;1
19;1;3005;62;1
20;0;2812;76;1
20;1;1088;114;1
21;0;2844;100;1
22;0;628;86;1
22;1;2796;81;1
23;0;1217;45;1
23;1;2161;103;1
24;0;3371;152;1
25;0;2359;131;1
25;1;3390;149;1
26;0;2305;157;1
27;0;2977;158;1
28;0;2824;68;1
28;1;1892;144;1
29;0;2752;73;1
29;1;1720;144;1
30;0;3416;83;1
31;0;1374;4;1
32;0;374;160;1
33;0;1688;47;1
34;0;3067;60;1
34;1;2729;39;1
35;0;2114;51;1
35;1;3081;157;1
36;0;2884;80;1
37;0;2466;73;1
37;1;2221;170;1
38;0;1039;136;1
38;1;1809;63;1
39;0;2333;164;1
39;1;383;119;1
40;0;2419;52;1
40;1;3090;160;1
41;0;3400;136;1
41;1;280;28;1
42;0;3336;146;1
43;0;1655;148;1
43;1;1756;172;1
44;0;2187;33;1
44;1;3250;170;1
45;0;516;170;1
46;0;3412;4;1
46;1;3339;144;1
47;0;1471;44;1
48;0;230;151;1
48;1;834;164;1
49;0;1985;30;1
49;1;3181;68;1
50;0;2036;131;1
50;1;1268;26;1
51;0;548;5;1
52;0;2700;77;1
53;0;584;66;1
54;0;2029;77;1
55;0;1687;83;1
55;1;1186;60;1
56;0;3292;61;1
57;0;1477;105;1
57;1;1062;177;1
58;0;2869;118;1
59;0;892;151;1
60;0;1663;122;1
61;0;305;160;1
61;1;2985;156;1
62;0;907;74;1
62;1;722;117;1
63;0;1297;86;1
63;1;3093;5;1
64;0;1779;24;1
65;0;2176;93;1
65;1;2306;151;1
66;0;1512;110;1
67;0;3025;32;1
67;1;1451;80;1
68;0;2415;20;1
68;1;833;154;1
69;0;2016;155;1
69;1;1223;32;1
70;0;1380;157;1
70;1;2721;53;1
71;0;1029;90;1
72;0;1318;109;1
72;1;3366;66;1
73;0;1359;101;1
74;0;2856;83;1
74;1;3346;132;1
75;0;1502;98;1
75;1;1697;51;1
76;0;415;95;1
77;0;341;17;1
77;1;250;161;1
78;0;1651;159;1
78;1;2762;64;1
79;0;1245;50;1
80;0;1559;124;1
80;1;459;131;1
81;0;3095;174;1
81;1;560;25;1
82;0;2828;142;1
82;1;2026;112;1
83;0;1148;68;1
84;0;1376;168;1
85;0;1823;144;1
85;1;279;15;1
86;0;338;44;1
86;1;3198;125;1
87;0;1692;174;1
88;0;1788;4;1
89;0;536;164;1
90;0;460;97;1
91;0;1909;83;1
92;0;1593;34;1
92;1;3306;50;1
93;0;388;22;1
93;1;568;44;1
94;0;1620;73;1
95;0;2530;142;1
96;0;695;144;1
97;0;1699;80;1
97;1;2846;150;1
98;0;1931;148;1
99;0;3042;78;1
100;0;1204;127;1
101;0;1279;98;1
101;1;463;84;1
102;0;2879;25;1
103;0;649;164;1
103;1;1739;76;1
104;0;1388;134;1
104;1;1795;150;1
105;0;1254;172;1
106;0;3230;162;1
106;1;2765;110;1
107;0;998;178;1
108;0;1084;51;1
109;0;821;47;1
110;0;3347;141;1
111;0;780;42;1
112;0;1237;170;1
112;1;462;170;1
113;0;284;176;1
114;0;2821;7;1
114;1;3439;75;1
115;0;2199;141;1
116;0;2150;141;1
116;1;1498;148;1
117;0;2978;78;1
118;0;1025;131;1
118;1;2645;148;1
119;0;2385;96;1
120;0;1718;53;1
120;1;2562;101;1
121;0;1854;77;1
122;0;1200;103;1
123;0;2254;87;1
123;1;3254;133;1
124;0;826;119;1
124;1;1427;87;1
125;0;1375;19;1
125;1;1182;48;1
126;0;1047;89;1
126;1;3223;101;1
127;0;2734;98;1
127;1;1460;74;1
128;0;626;131;1
128;1;3148;112;1
129;0;1099;160;1
129;1;1684;117;1
130;0;2132;154;1
130;1;2831;170;1
131;0;2895;120;1
132;0;604;60;1
132;1;2527;72;1
133;0;2351;139;1
133;1;577;60;1
134;0;3430;66;1
135;0;585;22;1
135;1;1603;24;1
136;0;1442;112;1
136;1;1888;54;1
