Job;Operation;ToolSet;Processing Time;Priority
0;0;423;29;1
0;1;868;98;1
1;0;629;160;0
1;1;2961;44;0
2;0;3443;78;1
2;1;3033;37;1
3;0;1381;139;1
3;1;2187;151;1
4;0;1375;28;1
4;1;2617;148;1
5;0;1223;156;0
5;1;1642;155;0
6;0;239;44;1
6;1;1357;64;1
7;0;977;98;0
7;1;1156;151;0
8;0;2503;83;1
8;1;2105;22;1
9;0;361;96;1
9;1;830;78;1
10;0;2477;149;0
10;1;2840;29;0
11;0;1711;53;1
11;1;1484;77;1
12;0;3366;95;1
12;1;3236;62;1
13;0;2956;37;1
13;1;700;137;1
14;0;898;39;1
14;1;745;105;1
15;0;1592;49;1
15;1;2160;160;1
16;0;3450;174;1
16;1;355;15;1
17;0;1828;32;0
17;1;1218;49;0
18;0;611;94;1
18;1;1043;4;1
19;0;2441;53;0
19;1;2010;81;0
20;0;302;164;1
20;1;2024;86;1
21;0;746;15;1
21;1;651;170;1
22;0;1853;39;1
22;1;1125;4;1
23;0;2293;54;0
23;1;1836;9;0
24;0;3439;160;1
24;1;1148;161;1
25;0;1718;49;1
25;1;780;109;1
26;0;806;129;1
26;1;1986;73;1
27;0;885;51;1
27;1;2969;97;1
28;0;997;125;0
28;1;1268;30;0
29;0;1896;44;1
29;1;1274;159;1
30;0;499;71;1
30;1;3394;136;1
31;0;1888;148;0
31;1;699;168;0
32;0;1129;78;1
32;1;1638;14;1
33;0;2128;51;1
33;1;2001;90;1
34;0;2026;20;1
34;1;3065;115;1
35;0;1475;24;1
35;1;1731;4;1
36;0;3403;97;0
36;1;1077;125;0
37;0;279;53;1
37;1;1507;41;1
38;0;3038;57;1
38;1;1603;44;1
39;0;548;39;0
39;1;1264;103;0
40;0;2031;40;1
40;1;3306;10;1
41;0;410;97;0
41;1;1601;89;0
42;0;374;113;1
42;1;2257;179;1
43;0;2654;174;1
43;1;906;130;1
44;0;3265;132;0
44;1;223;123;0
45;0;1813;22;0
45;1;3078;84;0
46;0;1854;49;1
46;1;2284;55;1
47;0;1865;175;1
47;1;1626;137;1
48;0;260;81;0
48;1;1724;92;0
49;0;3350;170;1
49;1;3020;168;1
50;0;3464;150;0
50;1;1627;76;0
51;0;690;84;1
51;1;2879;41;1
52;0;3292;179;1
52;1;3380;164;1
53;0;3418;48;1
53;1;1284;180;1
54;0;3025;101;1
54;1;2103;151;1
55;0;2290;5;1
55;1;3007;78;1
56;0;3120;148;1
56;1;1419;157;1
57;0;1795;36;1
57;1;797;77;1
58;0;2948;106;0
58;1;1487;76;0
59;0;274;97;1
59;1;1399;166;1
60;0;619;32;1
60;1;822;29;1
61;0;3371;30;1
61;1;1721;64;1
62;0;2716;33;1
62;1;987;44;1
63;0;1217;28;0
63;1;762;149;0
64;0;1735;23;1
64;1;916;5;1
65;0;3183;69;1
65;1;722;33;1
66;0;2005;57;1
66;1;1319;30;1
67;0;1082;30;1
67;1;2235;164;1
68;0;2937;104;1
68;1;2388;158;1
69;0;2264;33;1
69;1;1143;164;1
70;0;1654;119;1
70;1;655;30;1
71;0;1608;33;1
71;1;2846;96;1
72;0;2963;49;1
72;1;720;161;1
73;0;2767;83;0
73;1;3268;101;0
74;0;1144;57;1
74;1;3234;10;1
75;0;2812;171;1
75;1;2383;176;1
76;0;2318;20;0
76;1;2732;41;0
77;0;3386;46;1
77;1;1055;89;1
78;0;1421;60;1
78;1;1803;60;1
79;0;1774;10;1
79;1;1609;115;1
80;0;771;173;1
80;1;968;151;1
81;0;1064;114;0
81;1;2057;105;0
82;0;3032;135;1
82;1;253;14;1
83;0;2183;131;1
83;1;1620;78;1
84;0;1196;135;0
84;1;754;109;0
85;0;1821;93;1
85;1;892;79;1
86;0;2927;96;1
86;1;1396;77;1
87;0;2691;175;1
87;1;3239;53;1
88;0;2091;97;1
88;1;3436;22;1
89;0;3064;8;1
89;1;1802;12;1
90;0;1013;86;1
90;1;2326;34;1
91;0;821;138;1
91;1;2998;139;1
92;0;316;88;1
92;1;577;168;1
93;0;273;98;0
93;1;2059;152;0
94;0;2201;124;1
94;1;1720;94;1
95;0;1708;121;1
95;1;1275;152;1
96;0;2570;111;1
96;1;362;51;1
97;0;3056;150;0
97;1;2769;55;0
98;0;450;9;1
98;1;467;121;1
99;0;1146;170;1
99;1;1286;140;1
100;0;1814;37;1
100;1;1015;91;1
101;0;219;77;1
101;1;2304;32;1
102;0;280;98;1
102;1;3198;22;1
103;0;3333;32;1
103;1;886;80;1
104;0;864;165;1
104;1;334;29;1
105;0;2561;39;0
105;1;856;175;0
106;0;1495;4;1
106;1;2017;77;1
107;0;919;72;1
107;1;2996;42;1
108;0;3136;131;0
108;1;3179;176;0
109;0;1776;66;0
109;1;1881;95;0
110;0;1539;83;1
110;1;3308;115;1
111;0;2711;77;1
111;1;2416;22;1
112;0;1231;36;1
112;1;1791;36;1
113;0;2889;150;1
113;1;1120;125;1
114;0;1427;128;1
114;1;3244;55;1
115;0;2458;14;0
115;1;1364;83;0
116;0;3297;147;0
116;1;893;37;0
117;0;1841;45;0
117;1;1444;123;0
118;0;2530;179;1
118;1;470;75;1
119;0;853;34;1
119;1;3223;41;1
120;0;2366;21;1
120;1;2898;131;1
121;0;1950;32;1
121;1;2147;166;1
122;0;3322;172;0
122;1;2333;4;0
123;0;2805;79;1
123;1;1182;86;1
124;0;1541;162;1
124;1;813;18;1
125;0;2369;144;1
125;1;1384;160;1
126;0;604;39;1
126;1;2453;40;1
127;0;3117;173;0
127;1;2184;119;0
128;0;460;69;1
128;1;408;12;1
129;0;1170;21;1
129;1;251;31;1
130;0;516;34;1
130;1;2083;109;1
131;0;1382;92;1
131;1;2733;55;1
132;0;288;78;1
132;1;809;32;1
133;0;2396;96;1
133;1;1503;172;1
134;0;783;90;1
134;1;3041;60;1
135;0;667;106;1
