Job;Operation;ToolSet;Processing Time;Priority
0;0;2623;54;1
0;1;2452;152;1
1;0;2604;150;0
1;1;1609;131;0
2;0;1525;6;0
2;1;545;89;0
3;0;1725;42;1
3;1;1163;90;1
4;0;308;22;0
4;1;440;77;0
5;0;3223;127;0
5;1;2647;97;0
6;0;1823;44;1
6;1;3297;105;1
7;0;1382;146;0
7;1;1442;145;0
8;0;629;45;0
8;1;3187;4;0
9;0;1862;75;0
9;1;3422;101;0
10;0;2040;165;0
10;1;279;131;0
11;0;661;97;0
11;1;977;36;0
12;0;1261;11;1
12;1;2969;21;1
13;0;2975;24;0
13;1;2996;23;0
14;0;667;103;1
14;1;2978;164;1
15;0;3271;52;0
15;1;3198;41;0
16;0;1569;14;1
16;1;2961;95;1
17;0;2777;172;1
17;1;2843;30;1
18;0;2176;31;1
18;1;3429;109;1
19;0;2361;5;0
19;1;1079;73;0
20;0;2010;29;1
20;1;1506;98;1
21;0;2915;179;1
21;1;3220;98;1
22;0;1855;168;1
22;1;2767;161;1
23;0;444;111;1
23;1;2745;71;1
24;0;1275;164;0
24;1;1321;179;0
50;0;2202;158;1
51;0;2527;14;1
52;0;3384;61;0
53;0;1094;163;0
54;0;1789;97;1
55;0;3371;157;1
56;0;2989;164;1
57;0;2434;79;1
58;0;218;55;0
59;0;957;44;1
60;0;1220;4;0
61;0;1834;41;0
62;0;320;18;1
63;0;326;80;1
64;0;1212;4;0
65;0;3350;177;0
66;0;660;41;1
67;0;2976;105;0
68;0;593;164;1
69;0;1159;25;1
70;0;1364;159;0
71;0;2835;44;0
72;0;2177;9;0
73;0;2951;72;1
74;0;1086;118;1
