Job;Operation;ToolSet;Processing Time;Priority
0;0;1156;112;0
0;1;601;29;0
1;0;2054;110;0
1;1;2754;66;0
2;0;1381;131;0
2;1;2840;29;0
3;0;1834;169;0
3;1;2034;32;0
4;0;1634;87;1
4;1;2861;64;1
5;0;1084;86;1
5;1;813;150;1
6;0;1374;68;1
6;1;412;41;1
7;0;1319;98;1
7;1;2299;73;1
8;0;1269;53;0
8;1;1444;96;0
9;0;1860;52;1
9;1;2186;135;1
10;0;910;33;0
10;1;1850;60;0
11;0;996;17;1
11;1;1676;18;1
12;0;1720;141;0
12;1;1601;62;0
13;0;2922;131;0
13;1;1774;164;0
14;0;2494;143;0
14;1;923;44;0
15;0;2678;30;0
15;1;316;14;0
16;0;1366;124;1
16;1;2550;138;1
17;0;699;103;0
17;1;1685;129;0
18;0;731;90;0
18;1;2540;78;0
19;0;2752;80;1
19;1;1055;44;1
20;0;2179;92;0
20;1;2849;90;0
21;0;680;60;0
21;1;2805;180;0
22;0;767;89;0
22;1;2123;63;0
23;0;3403;110;0
23;1;587;131;0
24;0;2213;96;0
24;1;3333;18;0
25;0;2694;22;1
25;1;324;89;1
26;0;2342;72;0
26;1;3399;27;0
27;0;2855;41;1
27;1;3391;91;1
28;0;853;32;1
28;1;1043;15;1
29;0;2290;80;0
29;1;3414;31;0
30;0;249;175;1
30;1;3400;53;1
31;0;2998;152;0
31;1;1814;160;0
32;0;1218;150;0
32;1;3404;90;0
33;0;2819;33;1
33;1;2983;123;1
34;0;3343;69;1
34;1;2128;109;1
35;0;2890;169;0
35;1;1809;62;0
36;0;1194;35;1
36;1;2811;175;1
37;0;2247;155;1
37;1;1134;130;1
38;0;1931;78;0
38;1;3234;42;0
39;0;2946;33;1
39;1;1065;101;1
40;0;944;78;1
40;1;788;176;1
41;0;2090;105;0
41;1;1792;96;0
42;0;612;111;1
42;1;3274;30;1
43;0;288;134;1
43;1;2958;158;1
44;0;2201;4;0
44;1;2390;77;0
45;0;2824;55;0
45;1;3322;109;0
46;0;1681;4;0
