Job;Operation;ToolSet;Processing Time;Priority
0;0;566;139;1
0;1;3245;136;1
1;0;3173;59;1
2;0;636;122;1
3;0;3266;4;1
4;0;925;89;1
5;0;197;50;1
6;0;3408;149;1
6;1;532;145;1
7;0;1647;166;1
8;0;2200;105;1
8;1;89;148;1
9;0;132;51;1
9;1;1087;164;1
10;0;2058;103;1
10;1;85;129;1
11;0;2413;74;1
12;0;2993;39;1
13;0;2772;168;0
13;1;3272;50;0
14;0;2119;178;0
15;0;1354;169;0
15;1;93;89;0
16;0;1707;14;0
16;1;1694;137;0
17;0;16;143;0
17;1;2967;74;0
18;0;3238;124;0
18;1;111;121;0
19;0;3396;147;0
20;0;564;99;0
20;1;2076;172;0
21;0;2350;131;0
21;1;469;115;0
22;0;511;24;0
23;0;2012;101;0
24;0;3263;53;0
25;0;196;152;0
26;0;2870;106;0
27;0;461;93;0
27;1;3224;150;0
28;0;102;175;0
28;1;62;141;0
29;0;486;159;0
29;1;3130;37;0
30;0;148;75;0
30;1;2226;170;0
31;0;1574;28;0
32;0;3320;19;0
33;0;969;17;0
