Job;Operation;ToolSet;Processing Time;Priority
0;0;1274;139;0
0;1;3156;36;0
1;0;3223;125;0
1;1;1197;159;0
2;0;2351;20;0
2;1;516;31;0
3;0;1217;97;0
3;1;268;52;0
4;0;1764;5;1
4;1;2962;35;1
5;0;2040;160;0
5;1;1791;66;0
6;0;2570;144;0
6;1;1638;130;0
7;0;3032;42;1
7;1;2326;115;1
8;0;1995;156;0
8;1;3416;45;0
9;0;1559;52;1
9;1;3090;142;1
10;0;2985;147;0
10;1;2399;86;0
11;0;1357;69;0
11;1;3386;6;0
12;0;1534;144;0
12;1;1783;74;0
13;0;480;52;0
13;1;1786;174;0
14;0;2678;89;0
14;1;1792;160;0
15;0;2794;152;0
15;1;1043;97;0
16;0;1180;150;0
16;1;916;49;0
17;0;2789;180;0
17;1;1640;179;0
18;0;779;153;0
18;1;3267;33;0
19;0;2998;111;0
19;1;1353;59;0
20;0;908;51;1
20;1;800;53;1
21;0;357;30;0
21;1;1687;91;0
22;0;1957;100;0
22;1;944;69;0
23;0;1231;73;0
23;1;2176;151;0
24;0;2580;46;0
24;1;1616;39;0
25;0;2318;57;0
25;1;1925;60;0
26;0;1039;176;0
26;1;1129;21;0
27;0;369;98;0
27;1;1160;150;0
28;0;1609;29;0
28;1;745;48;0
29;0;1603;57;1
29;1;3380;90;1
30;0;2983;16;1
30;1;3047;137;1
31;0;1407;176;0
31;1;1485;34;0
32;0;2547;156;0
32;1;2543;61;0
33;0;1775;4;0
33;1;2108;173;0
34;0;2963;47;0
34;1;2915;76;0
35;0;2010;162;0
35;1;2475;54;0
36;0;1519;165;0
36;1;3403;156;0
37;0;2132;33;0
37;1;2957;161;0
38;0;1733;144;1
38;1;1714;48;1
39;0;2332;119;0
39;1;565;119;0
40;0;1800;157;0
40;1;2138;49;0
41;0;1701;86;0
41;1;604;180;0
42;0;3384;18;0
42;1;1699;93;0
43;0;655;65;0
43;1;3183;46;0
44;0;362;172;0
44;1;2005;125;0
45;0;1254;119;0
45;1;2968;159;0
46;0;649;7;0
46;1;2147;42;0
47;0;1367;77;0
47;1;1013;36;0
48;0;1284;21;0
48;1;2716;132;0
49;0;581;158;0
49;1;1496;111;0
50;0;2651;5;0
50;1;433;5;0
51;0;1097;164;1
51;1;1684;157;1
52;0;3371;23;0
52;1;2148;40;0
53;0;3315;109;0
53;1;968;136;0
54;0;2453;90;1
54;1;3261;163;1
55;0;1841;55;0
55;1;1204;4;0
56;0;235;31;0
56;1;2477;143;0
57;0;3330;84;0
57;1;3100;61;0
58;0;1144;101;0
58;1;542;66;0
59;0;2032;64;0
59;1;2721;20;0
60;0;548;90;0
60;1;1512;26;0
61;0;331;73;0
61;1;2625;168;0
62;0;2700;89;0
62;1;2799;101;0
63;0;384;93;1
63;1;2524;144;1
64;0;1621;60;0
64;1;744;147;0
65;0;1067;10;1
65;1;626;33;1
66;0;1665;77;0
66;1;823;48;0
67;0;2282;51;0
67;1;720;111;0
68;0;1459;8;0
68;1;949;53;0
69;0;2565;105;0
69;1;1984;44;0
70;0;922;131;1
70;1;2170;10;1
71;0;911;98;1
71;1;1163;60;1
72;0;1697;168;1
72;1;2719;150;1
73;0;2778;125;0
73;1;3323;112;0
74;0;1125;62;1
74;1;2969;179;1
75;0;730;148;0
75;1;1678;180;0
76;0;1985;168;0
76;1;3361;98;0
77;0;940;111;1
77;1;2527;164;1
78;0;1705;140;1
78;1;2628;94;1
79;0;1796;148;0
79;1;467;21;0
80;0;444;51;1
80;1;455;89;1
81;0;2478;129;0
81;1;827;137;0
82;0;1876;49;1
82;1;1527;66;1
83;0;629;71;1
83;1;2745;11;1
84;0;1983;55;1
84;1;2644;71;1
85;0;2391;152;0
85;1;1454;78;0
86;0;3009;114;0
86;1;3359;138;0
87;0;2812;144;0
87;1;1802;62;0
88;0;3244;87;0
88;1;1931;30;0
89;0;3179;112;0
89;1;2984;41;0
90;0;2142;34;1
90;1;1219;17;1
91;0;1688;162;0
91;1;3081;142;0
92;0;2184;30;0
92;1;1474;150;0
93;0;1297;4;0
93;1;1914;48;0
94;0;305;25;0
94;1;2067;51;0
95;0;1296;105;0
95;1;2255;145;0
96;0;2415;65;0
96;1;2217;157;0
97;0;832;14;1
97;1;980;8;1
98;0;2305;60;0
98;1;3025;175;0
99;0;3404;106;0
99;1;1881;28;0
100;0;957;46;1
100;1;2428;66;1
101;0;3391;175;0
101;1;3365;97;0
102;0;834;125;1
102;1;2452;150;1
103;0;2697;145;1
103;1;1321;37;1
104;0;1002;151;0
104;1;1361;52;0
105;0;2730;164;1
105;1;1418;12;1
106;0;3424;172;0
106;1;605;103;0
107;0;2634;45;1
107;1;447;132;1
108;0;1923;101;0
108;1;2099;52;0
109;0;627;45;0
109;1;3038;4;0
110;0;2917;30;0
110;1;3120;106;0
111;0;388;53;1
111;1;465;41;1
112;0;3420;78;0
112;1;1703;126;0
113;0;584;83;1
113;1;1502;162;1
114;0;2310;15;1
114;1;2093;77;1
115;0;2289;106;0
115;1;1384;109;0
116;0;2472;64;1
116;1;2829;121;1
117;0;1813;127;0
117;1;3389;106;0
118;0;2105;77;0
118;1;3460;41;0
119;0;1388;21;0
119;1;2854;90;0
120;0;2810;77;1
120;1;254;98;1
121;0;797;178;0
121;1;1269;25;0
122;0;490;121;0
122;1;326;33;0
123;0;1525;112;1
123;1;2103;109;1
124;0;651;98;1
124;1;1169;106;1
125;0;2924;160;0
125;1;813;48;0
126;0;3153;173;0
126;1;864;92;0
127;0;3333;44;0
127;1;601;75;0
128;0;2542;52;0
128;1;2942;41;0
129;0;593;124;0
129;1;1047;97;0
130;0;1019;90;0
130;1;1095;68;0
131;0;877;51;1
131;1;2054;36;1
132;0;996;154;1
132;1;2966;150;1
133;0;2280;134;0
133;1;2980;41;0
134;0;3271;9;0
134;1;2386;93;0
135;0;2097;178;0
135;1;2033;22;0
136;0;2247;98;1
136;1;1022;164;1
137;0;1399;22;0
137;1;3350;76;0
138;0;1295;46;0
138;1;2836;157;0
139;0;279;169;1
139;1;3319;156;1
140;0;1065;80;0
