Job;Operation;ToolSet;Processing Time;Priority
0;0;2259;48;0
0;1;1279;74;0
1;0;2842;109;0
1;1;722;157;0
2;0;1498;152;1
2;1;2547;98;1
3;0;1454;97;1
3;1;3260;149;1
4;0;1739;164;1
4;1;1548;113;1
5;0;2612;132;0
5;1;1319;17;0
6;0;1270;174;1
6;1;968;22;1
7;0;1620;131;1
7;1;1425;98;1
8;0;958;131;1
8;1;1731;150;1
9;0;1246;55;1
9;1;1680;65;1
10;0;753;120;1
10;1;480;179;1
11;0;1634;77;1
11;1;2879;106;1
12;0;3034;172;1
12;1;833;47;1
13;0;3005;36;0
13;1;607;44;0
14;0;619;180;1
14;1;1402;174;1
15;0;2293;101;1
15;1;612;11;1
16;0;1166;144;1
16;1;3350;173;1
17;0;993;148;1
17;1;626;53;1
18;0;893;14;0
18;1;2104;64;0
19;0;2739;14;1
19;1;1380;148;1
20;0;2745;25;1
20;1;2570;68;1
21;0;3044;28;0
21;1;1411;153;0
22;0;1088;47;1
22;1;2823;32;1
23;0;780;8;1
23;1;272;142;1
24;0;1038;97;1
24;1;1211;136;1
25;0;1496;29;1
25;1;1446;177;1
26;0;2221;156;1
26;1;2810;162;1
27;0;2263;94;1
27;1;2578;41;1
28;0;1122;75;1
28;1;3267;94;1
29;0;459;176;1
29;1;369;131;1
30;0;2436;77;1
30;1;1688;139;1
31;0;1558;172;1
31;1;2053;164;1
32;0;1756;72;1
32;1;1286;26;1
33;0;3198;157;1
33;1;802;161;1
34;0;581;132;0
34;1;2453;33;0
35;0;1665;157;0
35;1;854;44;0
36;0;779;166;1
36;1;696;83;1
37;0;1699;14;1
37;1;2246;142;1
38;0;3339;75;0
38;1;1523;159;0
39;0;898;4;0
39;1;2176;160;0
40;0;3392;29;1
40;1;1053;55;1
41;0;331;34;1
41;1;3257;97;1
42;0;857;29;0
42;1;2789;11;0
43;0;1238;129;1
43;1;914;24;1
44;0;1690;41;1
44;1;1203;84;1
45;0;2765;53;1
45;1;3056;120;1
46;0;888;176;1
46;1;3095;109;1
47;0;3067;101;1
47;1;2352;78;1
48;0;944;168;1
48;1;2915;138;1
49;0;827;34;0
49;1;1621;172;0
50;0;1067;60;1
50;1;798;179;1
51;0;911;179;0
51;1;1374;60;0
52;0;1687;164;0
52;1;1511;87;0
53;0;1268;150;0
53;1;2860;121;0
54;0;274;115;0
54;1;1225;68;0
55;0;3158;105;1
55;1;2532;104;1
56;0;3090;42;1
56;1;2174;126;1
57;0;2787;162;1
57;1;302;105;1
58;0;375;98;0
58;1;367;67;0
59;0;1779;77;0
59;1;561;131;0
60;0;3047;34;0
60;1;3055;77;0
61;0;3386;173;1
61;1;1143;159;1
62;0;1693;17;1
62;1;790;18;1
63;0;3422;95;1
63;1;908;98;1
64;0;2957;121;1
64;1;919;109;1
65;0;1626;66;1
65;1;1854;105;1
66;0;649;101;0
66;1;1097;109;0
67;0;1400;77;1
67;1;3239;93;1
68;0;2804;150;1
68;1;800;78;1
69;0;2856;156;1
69;1;1655;68;1
70;0;1987;81;1
70;1;2461;120;1
71;0;1551;177;1
71;1;3220;164;1
72;0;1350;76;1
72;1;667;161;1
73;0;1724;137;1
73;1;2962;80;1
74;0;2829;95;1
74;1;2179;33;1
150;0;3338;122;1
151;0;1914;6;1
152;0;1876;53;1
153;0;682;160;1
154;0;2828;42;1
155;0;2535;158;1
156;0;3308;19;1
157;0;2855;8;0
158;0;2083;31;0
159;0;2321;34;1
160;0;611;164;1
161;0;2951;15;1
162;0;3352;180;1
163;0;2307;157;1
164;0;3306;15;0
165;0;1486;10;1
166;0;2623;140;1
167;0;2278;121;1
168;0;3227;172;1
169;0;250;130;1
170;0;467;121;1
171;0;3389;60;1
172;0;3441;160;1
173;0;771;154;1
174;0;915;33;1
175;0;2963;77;1
176;0;1776;55;1
177;0;460;66;1
178;0;1384;69;1
179;0;2054;53;1
180;0;1065;165;0
181;0;251;40;0
182;0;1207;87;1
183;0;2007;41;1
184;0;2243;56;0
185;0;1169;83;1
186;0;2969;69;1
187;0;575;36;1
188;0;426;64;1
189;0;1986;105;1
190;0;1204;65;1
191;0;1404;69;1
192;0;2059;98;1
193;0;1541;47;1
194;0;2289;78;1
195;0;1908;158;0
196;0;1600;88;1
197;0;1799;52;1
198;0;2103;66;0
199;0;1200;142;1
200;0;2161;44;0
201;0;2869;168;0
202;0;2712;90;1
203;0;3371;162;1
204;0;703;75;1
205;0;410;19;1
206;0;1439;52;1
207;0;1326;49;1
208;0;3206;75;0
209;0;1474;80;1
210;0;1338;117;0
211;0;1379;164;1
