./input/MyInstancesSameToolSets/n=20,p=0.5,r=0.5,t=0,v0.csv;./input/Processed/ToolSetInt.csv
2;720;1440
Machine: 0
4;0;673;807;1;3606,2220,2846,7591,8466,8467,8465,8480,8481,8482,8483,8558,8555,9032,9075,2901,320,2961,2962,2963,2964,1764,60,1587,3852,3421,2968,1085,5779,1651,6445,2827,1925,581,159,3734,6861,1293,2879,6862,6863,2941,6864,1287,6865,6866,6867,6868,3384,2273,3851,6693,273,15,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,24,54,4452,7950,1596,533,979,39,218,1509,547,499,7381,588,2502,
4;1;807;941;1;3606,2220,2846,7591,8466,8467,8465,8480,8481,8482,8483,8558,8555,9032,9075,2901,320,2961,2962,2963,2964,1764,60,1587,3852,3421,2968,1085,5779,1651,6445,2827,1925,581,159,3734,6861,1293,2879,6862,6863,2941,6864,1287,6865,6866,6867,6868,3384,2273,3851,6693,273,15,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,24,54,4452,7950,1596,533,979,39,218,1509,547,499,7381,588,2502,
12;0;941;966;0;3606,2220,2846,7591,8466,8467,8465,8480,8481,8482,8483,8558,8555,9032,9075,2901,320,2961,2962,2963,2964,1764,60,1587,3852,3421,2968,1085,5779,1651,6445,2827,1925,581,159,3734,6861,1293,2879,6862,6863,2941,6864,1287,6865,6866,6867,6868,3384,2273,3851,6693,273,15,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,24,54,4452,7950,1596,533,979,39,218,1509,547,499,7381,588,2502,
2;0;966;1044;1;3606,2220,2846,7591,8466,8467,8465,8480,8481,8482,8483,8558,8555,9032,9075,2901,320,2961,2962,2963,2964,1764,60,1587,3852,3421,2968,1085,5779,1651,6445,2827,1925,581,159,3734,6861,1293,2879,6862,6863,2941,6864,1287,6865,6866,6867,6868,3384,2273,3851,6693,273,15,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,24,54,4452,7950,1596,533,979,39,218,1509,547,499,7381,588,2502,
3;0;1044;1120;1;3606,2220,2846,7591,8466,8467,8465,8480,8481,8482,8483,8558,8555,9032,9075,2901,320,2961,2962,2963,2964,1764,60,1587,3852,3421,2968,1085,5779,1651,6445,2827,1925,581,159,3734,6861,1293,2879,6862,6863,2941,6864,1287,6865,6866,6867,6868,3384,2273,3851,6693,273,15,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,24,54,4452,7950,1596,533,979,39,218,1509,547,499,7381,588,2502,
0;0;1120;1124;1;3606,2220,2846,7591,8466,8467,8465,8480,8481,8482,8483,8558,8555,9032,9075,2901,320,2961,2962,2963,2964,1764,60,1587,3852,3421,2968,1085,5779,1651,6445,2827,1925,581,159,3734,6861,1293,2879,6862,6863,2941,6864,1287,6865,6866,6867,6868,3384,2273,3851,6693,273,15,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,24,54,4452,7950,1596,533,979,39,218,1509,547,499,7381,588,2502,
9;0;1124;1282;0;3606,2220,2846,7591,8466,8467,8465,8480,8481,8482,8483,8558,8555,9032,9075,2901,320,2961,2962,2963,2964,1764,60,1587,3852,3421,2968,1085,5779,1651,6445,2827,1925,581,159,3734,6861,1293,2879,6862,6863,2941,6864,1287,6865,6866,6867,6868,3384,2273,3851,6693,273,15,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,24,54,4452,7950,1596,533,979,39,218,1509,547,499,7381,588,2502,
9;1;1282;1440;0;3606,2220,2846,7591,8466,8467,8465,8480,8481,8482,8483,8558,8555,9032,9075,2901,320,2961,2962,2963,2964,1764,60,1587,3852,3421,2968,1085,5779,1651,6445,2827,1925,581,159,3734,6861,1293,2879,6862,6863,2941,6864,1287,6865,6866,6867,6868,3384,2273,3851,6693,273,15,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,24,54,4452,7950,1596,533,979,39,218,1509,547,499,7381,588,2502,
13;0;1440;1570;0;3606,2220,2846,7591,8466,8467,8465,8480,8481,8482,8483,8558,8555,9032,9075,2901,320,2961,2962,2963,2964,1764,60,1587,3852,3421,2968,1085,5779,1651,6445,2827,1925,581,159,3734,6861,1293,2879,6862,6863,2941,6864,1287,6865,6866,6867,6868,3384,2273,3851,6693,273,15,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,24,54,4452,7950,1596,533,979,39,218,1509,547,499,7381,588,2502,
13;1;1570;1700;0;3606,2220,2846,7591,8466,8467,8465,8480,8481,8482,8483,8558,8555,9032,9075,2901,320,2961,2962,2963,2964,1764,60,1587,3852,3421,2968,1085,5779,1651,6445,2827,1925,581,159,3734,6861,1293,2879,6862,6863,2941,6864,1287,6865,6866,6867,6868,3384,2273,3851,6693,273,15,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,24,54,4452,7950,1596,533,979,39,218,1509,547,499,7381,588,2502,
Machine: 1
