./input/MyInstancesSameToolSets/n=25,p=0.25,r=0.5,t=0,v0.csv;./input/Processed/ToolSetInt.csv
2;720;1440
Machine: 0
3;0;0;168;1;15,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,60,24,54,6175,2306,412,4339,741,6176,496,364,512,280,206,516,4135,1587,2941,29,632,175,52,39,26,1436,1439,427,415,7369,7397,554,553,805,656,6072,135,1233,1052,4,1053,394,1236,1230,1159,1232,1234,1235,769,2822,390,1231,95,402,644,144,34,35,49,36,45,658,659,660,72,661,398,4675,5050,
12;0;167;270;0;15,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,60,24,54,6175,2306,412,4339,741,6176,496,364,512,280,206,516,4135,1587,2941,29,632,175,52,39,26,1436,1439,427,415,805,656,6072,135,1233,1052,4,1053,394,1236,1230,1159,1232,1234,1235,769,2822,390,1231,95,402,644,144,34,35,49,36,45,658,659,660,72,661,398,4675,5050,
1;0;270;325;1;15,871,4313,4314,2062,4315,4316,4317,4318,2063,3345,3346,60,24,54,6175,2306,412,4339,741,6176,496,364,512,280,206,516,4135,1587,2941,29,632,175,52,39,26,1436,1439,427,415,805,656,6072,135,1233,1052,4,1053,394,1236,1230,1159,1232,1234,1235,769,2822,390,1231,95,402,644,144,35,398,4675,5050,
6;0;325;393;0;15,871,4313,2062,4315,4316,4317,4318,2063,3345,3346,60,24,54,6175,2306,412,4339,741,6176,496,364,512,280,206,516,4135,1587,2941,29,632,175,52,39,26,1436,1439,427,415,805,656,6072,135,1233,1052,4,1053,394,1236,1230,1159,1232,1234,1235,769,2822,390,1231,95,402,644,144,35,398,4675,5050,
6;1;393;461;0;15,871,4313,2062,4315,4316,4317,4318,2063,3345,3346,60,24,54,6175,2306,412,4339,741,6176,496,364,512,280,206,516,4135,1587,2941,29,632,175,52,39,26,1436,1439,427,415,805,656,6072,135,1233,1052,4,1053,394,1236,1230,1159,1232,1234,1235,769,2822,390,1231,95,402,644,144,35,398,4675,5050,
11;0;461;572;0;15,60,24,54,412,206,632,16,17,46,19,52,37,38,39,40,26,1432,1433,1434,1435,537,1436,1437,1438,1439,1155,490,479,1440,730,427,408,415,1441,805,656,3326,491,279,5469,6072,55,152,3577,3314,8558,8555,9032,9075,8466,8467,8465,8480,8481,8482,8483,762,763,944,87,764,89,90,831,766,768,144,844,773,1041,1042,1043,398,1814,4675,4967,298,4968,5050,
2;0;572;588;1;15,60,24,54,412,206,632,16,17,46,19,52,37,38,39,40,26,1432,1433,1434,1435,537,1436,1437,1438,1439,1155,490,479,1440,730,427,408,415,1441,805,656,3326,491,279,5469,6072,55,152,3577,3314,8558,8555,9032,9075,8466,8467,8465,8480,8481,8482,8483,762,763,944,87,764,89,90,831,766,768,144,844,773,1041,1042,1043,398,1814,4675,4967,298,4968,5050,
8;0;588;666;0;15,60,24,54,412,206,632,16,46,19,52,37,38,39,40,26,1432,1433,1434,1435,537,1436,1437,1438,1439,1155,490,479,1440,730,427,408,415,1441,805,656,3326,491,279,5469,6072,55,152,3577,3314,8558,8555,9032,9075,8466,8467,8465,8480,8481,8482,8483,762,944,87,764,89,90,831,766,768,144,844,773,1041,1043,398,1814,4675,4967,298,4968,5050,
8;1;666;744;0;15,60,24,54,412,206,632,16,46,19,52,37,38,39,40,26,1432,1433,1434,1435,537,1436,1437,1438,1439,1155,490,479,1440,730,427,408,415,1441,805,656,3326,491,279,5469,6072,55,152,3577,3314,8558,8555,9032,9075,8466,8467,8465,8480,8481,8482,8483,762,944,87,764,89,90,831,766,768,144,844,773,1041,1043,398,1814,4675,4967,298,4968,5050,
14;0;744;778;0;60,24,54,412,206,632,16,46,19,52,37,38,39,40,26,1432,1433,1434,537,1436,1437,1438,1439,1155,490,479,1440,730,427,408,415,1441,805,656,3326,491,279,5469,6072,55,152,3577,3314,8558,8555,9032,9075,8466,8467,8465,8480,8481,8482,8483,762,944,87,764,89,90,831,766,768,144,844,773,1041,1043,398,1814,4675,4967,298,4968,5050,
