Job;Operation;ToolSet;Processing Time;Priority
0;0;3359;168;1
1;0;1902;11;1
2;0;770;81;1
2;1;770;81;1
3;0;747;148;1
4;0;2711;144;1
4;1;2711;144;1
5;0;897;99;1
5;1;897;99;1
6;0;978;4;1
7;0;2958;20;1
8;0;2453;137;1
8;1;2453;137;1
9;0;923;105;1
9;1;923;105;1
10;0;470;44;1
11;0;1492;68;1
12;0;3463;52;1
13;0;1421;66;1
14;0;2623;132;1
14;1;2623;132;1
15;0;1281;21;1
16;0;2535;90;1
17;0;3064;55;1
17;1;3064;55;1
18;0;1458;34;1
19;0;2612;137;1
19;1;2612;137;1
20;0;3008;96;1
21;0;1505;122;1
22;0;2152;51;1
23;0;2561;22;1
23;1;2561;22;1
24;0;2798;150;1
24;1;2798;150;1
25;0;2811;144;1
25;1;2811;144;1
26;0;767;24;1
26;1;767;24;1
27;0;308;34;1
27;1;308;34;1
28;0;353;168;1
28;1;353;168;1
29;0;1256;161;1
30;0;2912;98;1
31;0;1364;46;1
32;0;962;39;1
32;1;962;39;1
33;0;1996;114;1
33;1;1996;114;1
34;0;1687;157;1
35;0;715;170;1
35;1;715;170;1
36;0;1626;8;1
37;0;2239;153;1
37;1;2239;153;1
38;0;2304;149;1
38;1;2304;149;1
39;0;3001;160;1
39;1;3001;160;1
40;0;605;156;1
40;1;605;156;1
41;0;1333;159;1
41;1;1333;159;1
42;0;1631;53;1
42;1;1631;53;1
43;0;3292;91;1
44;0;1865;175;1
45;0;248;55;1
45;1;248;55;1
46;0;1617;34;1
46;1;1617;34;1
47;0;543;33;1
48;0;516;77;1
48;1;516;77;1
49;0;1321;33;1
49;1;1321;33;1
50;0;698;157;1
51;0;2889;51;1
51;1;2889;51;1
52;0;1739;80;1
52;1;1739;80;1
53;0;1926;21;1
54;0;3421;64;1
55;0;596;74;1
55;1;596;74;1
56;0;3288;136;1
56;1;3288;136;1
57;0;2005;28;1
58;0;1815;78;1
58;1;1815;78;1
59;0;2930;134;1
60;0;2187;111;1
60;1;2187;111;1
61;0;2937;76;1
61;1;2937;76;1
62;0;885;45;1
63;0;320;142;1
63;1;320;142;1
64;0;1832;128;1
65;0;2114;131;1
65;1;2114;131;1
66;0;2098;169;1
67;0;258;97;1
68;0;2787;112;1
68;1;2787;112;1
69;0;2036;69;1
70;0;1002;129;1
71;0;1326;147;1
71;1;1326;147;1
72;0;1022;154;1
73;0;1172;136;1
73;1;1172;136;1
74;0;2213;48;1
75;0;2390;109;1
75;1;2390;109;1
76;0;362;53;1
76;1;362;53;1
77;0;3044;149;1
78;0;2257;32;1
78;1;2257;32;1
79;0;450;14;1
79;1;450;14;1
80;0;856;52;1
81;0;272;137;1
82;0;465;151;1
83;0;1163;49;1
83;1;1163;49;1
84;0;833;120;1
85;0;2888;137;1
85;1;2888;137;1
86;0;1136;148;1
86;1;1136;148;1
87;0;2104;54;1
87;1;2104;54;1
88;0;1237;86;1
89;0;863;121;1
89;1;863;121;1
90;0;875;80;1
90;1;875;80;1
91;0;1454;134;1
91;1;1454;134;1
92;0;1380;76;1
92;1;1380;76;1
93;0;2083;147;1
94;0;1774;130;1
95;0;3035;96;1
96;0;2160;120;1
96;1;2160;120;1
97;0;2057;35;1
98;0;1669;148;1
98;1;1669;148;1
99;0;3274;35;1
100;0;1451;137;1
100;1;1451;137;1
101;0;1923;120;1
101;1;1923;120;1
102;0;2415;62;1
103;0;1073;86;1
104;0;3100;95;1
104;1;3100;95;1
105;0;576;68;1
106;0;1616;162;1
107;0;1665;37;1
107;1;1665;37;1
108;0;2712;99;1
109;0;2329;141;1
109;1;2329;141;1
110;0;453;25;1
110;1;453;25;1
111;0;2743;76;1
111;1;2743;76;1
112;0;788;51;1
113;0;754;172;1
113;1;754;172;1
114;0;797;136;1
114;1;797;136;1
115;0;2401;31;1
116;0;2523;159;1
116;1;2523;159;1
117;0;490;34;1
118;0;1826;34;1
119;0;696;48;1
120;0;2923;160;1
120;1;2923;160;1
121;0;3284;130;1
122;0;1640;11;1
123;0;1803;98;1
124;0;2183;36;1
124;1;2183;36;1
125;0;2199;165;1
126;0;3446;146;1
126;1;3446;146;1
127;0;1474;22;1
128;0;463;150;1
128;1;463;150;1
129;0;2363;20;1
129;1;2363;20;1
130;0;1463;4;1
131;0;1538;16;1
131;1;1538;16;1
132;0;2818;51;1
133;0;1779;125;1
134;0;3371;44;1
135;0;1514;55;1
135;1;1514;55;1
136;0;536;175;1
137;0;2733;87;1
138;0;2829;151;1
138;1;2829;151;1
139;0;1042;148;1
139;1;1042;148;1
140;0;358;20;1
140;1;358;20;1
141;0;3400;73;1
142;0;886;55;1
142;1;886;55;1
143;0;218;165;1
144;0;2869;8;1
144;1;2869;8;1
145;0;1484;137;1
145;1;1484;137;1
146;0;2784;41;1
147;0;525;4;1
147;1;525;4;1
148;0;1263;166;1
148;1;1263;166;1
149;0;3444;103;1
149;1;3444;103;1
150;0;2032;69;1
150;1;2032;69;1
151;0;593;147;1
152;0;998;50;1
152;1;998;50;1
153;0;655;34;1
153;1;655;34;1
154;0;2372;66;1
154;1;2372;66;1
155;0;2942;39;1
155;1;2942;39;1
156;0;3018;83;1
157;0;1279;60;1
157;1;1279;60;1
158;0;3040;14;1
158;1;3040;14;1
159;0;1261;161;1
159;1;1261;161;1
160;0;1418;105;1
160;1;1418;105;1
161;0;2180;130;1
162;0;2922;148;1
162;1;2922;148;1
163;0;1200;53;1
163;1;1200;53;1
164;0;2863;165;1
164;1;2863;165;1
165;0;3352;84;1
166;0;2307;90;1
166;1;2307;90;1
167;0;2189;138;1
168;0;106;131;1
169;0;2715;76;1
169;1;2715;76;1
170;0;3384;127;1
171;0;3441;80;1
172;0;334;171;1
172;1;334;171;1
173;0;2284;66;1
174;0;2046;66;1
175;0;648;11;1
176;0;3025;174;1
176;1;3025;174;1
177;0;2410;161;1
178;0;2961;93;1
179;0;3330;9;1
179;1;3330;9;1
180;0;3055;126;1
181;0;979;30;1
182;0;1725;172;1
183;0;1680;163;1
183;1;1680;163;1
184;0;3399;84;1
185;0;1243;111;1
185;1;1243;111;1
186;0;2259;4;1
187;0;1642;45;1
187;1;1642;45;1
188;0;1282;168;1
188;1;1282;168;1
189;0;3268;127;1
189;1;3268;127;1
190;0;2399;34;1
190;1;2399;34;1
191;0;3239;4;1
192;0;1656;115;1
192;1;1656;115;1
193;0;2348;67;1
193;1;2348;67;1
194;0;1128;161;1
195;0;848;124;1
196;0;2031;172;0
196;1;2031;172;0
197;0;1654;66;0
198;0;895;66;0
198;1;895;66;0
199;0;2142;87;0
200;0;719;49;0
201;0;1684;79;0
202;0;3464;148;0
202;1;3464;148;0
203;0;1663;36;0
203;1;1663;36;0
204;0;2501;105;0
205;0;2110;66;0
206;0;946;132;0
207;0;539;42;0
207;1;539;42;0
208;0;2426;101;0
209;0;626;131;0
210;0;366;98;0
210;1;366;98;0
211;0;2696;44;0
212;0;1197;98;0
213;0;2247;91;0
213;1;2247;91;0
214;0;2849;68;0
215;0;1729;42;0
215;1;1729;42;0
216;0;1381;125;0
217;0;1931;129;0
218;0;806;173;0
219;0;1435;32;0
220;0;2381;89;0
220;1;2381;89;0
221;0;611;66;0
222;0;934;5;0
223;0;1690;73;0
224;0;1134;91;0
225;0;3135;163;0
225;1;3135;163;0
226;0;1423;76;0
226;1;1423;76;0
227;0;1384;86;0
228;0;1853;143;0
228;1;1853;143;0
229;0;1776;179;0
229;1;1776;179;0
230;0;842;114;0
231;0;1372;98;0
231;1;1372;98;0
232;0;2976;55;0
233;0;2957;33;0
233;1;2957;33;0
234;0;2970;31;0
235;0;535;28;0
236;0;113;74;0
236;1;113;74;0
237;0;1077;61;0
237;1;1077;61;0
238;0;584;36;0
238;1;584;36;0
239;0;820;164;0
240;0;2010;152;0
241;0;1565;179;0
242;0;1190;44;0
243;0;2767;157;0
243;1;2767;157;0
244;0;3339;8;0
245;0;1889;119;0
246;0;3260;112;0
247;0;2613;5;0
248;0;1122;83;0
249;0;230;61;0
249;1;230;61;0
250;0;3261;109;0
250;1;3261;109;0
251;0;3304;75;0
251;1;3304;75;0
252;0;3429;60;0
252;1;3429;60;0
253;0;2177;171;0
253;1;2177;171;0
254;0;2197;161;0
255;0;3333;98;0
256;0;3347;115;0
256;1;3347;115;0
257;0;2651;36;0
258;0;2422;168;0
258;1;2422;168;0
259;0;2592;176;0
260;0;1323;14;0
261;0;1885;84;0
262;0;1963;137;0
263;0;1875;66;0
263;1;1875;66;0
264;0;2638;11;0
264;1;2638;11;0
