Job;Operation;ToolSet;Processing Time;Priority
0;0;1200;53;1
0;1;1200;53;1
1;0;1244;151;1
2;0;2201;37;1
2;1;2201;37;1
3;0;3274;35;1
4;0;1779;125;1
5;0;2416;51;1
6;0;1996;114;1
6;1;1996;114;1
7;0;2197;161;1
8;0;539;42;1
8;1;539;42;1
9;0;2067;86;1
10;0;2711;144;1
10;1;2711;144;1
11;0;1859;96;1
11;1;1859;96;1
12;0;2885;33;1
12;1;2885;33;1
13;0;2980;175;1
14;0;863;121;1
14;1;863;121;1
15;0;2743;76;1
15;1;2743;76;1
16;0;1423;76;1
16;1;1423;76;1
17;0;1463;4;1
18;0;2951;157;1
19;0;788;51;1
20;0;1687;157;1
21;0;3268;127;1
21;1;3268;127;1
22;0;1815;78;1
22;1;1815;78;1
23;0;1484;137;1
23;1;1484;137;1
24;0;1875;66;1
24;1;1875;66;1
25;0;1791;49;1
25;1;1791;49;1
26;0;450;14;1
26;1;450;14;1
27;0;2715;76;1
27;1;2715;76;1
28;0;1177;12;1
28;1;1177;12;1
29;0;2183;36;1
29;1;2183;36;1
30;0;3464;148;1
30;1;3464;148;1
31;0;998;50;1
31;1;998;50;1
32;0;1492;68;1
33;0;1505;122;1
34;0;962;39;1
34;1;962;39;1
35;0;2922;148;1
35;1;2922;148;1
36;0;2415;62;1
37;0;453;25;1
37;1;453;25;1
38;0;1848;48;1
39;0;2329;141;1
39;1;2329;141;1
40;0;2348;67;1
40;1;2348;67;1
41;0;1548;44;1
41;1;1548;44;1
42;0;2152;51;1
43;0;3001;160;1
43;1;3001;160;1
44;0;2006;117;1
44;1;2006;117;1
45;0;516;77;1
45;1;516;77;1
46;0;1393;131;1
47;0;499;144;1
48;0;1926;21;1
49;0;3260;112;1
50;0;2221;86;1
50;1;2221;86;1
51;0;1002;129;1
52;0;1966;114;1
53;0;584;36;1
53;1;584;36;1
54;0;820;164;1
55;0;2820;68;1
55;1;2820;68;1
56;0;1617;34;1
56;1;1617;34;1
57;0;1447;144;1
57;1;1447;144;1
58;0;806;173;1
59;0;1234;34;1
60;0;3444;103;1
60;1;3444;103;1
61;0;334;171;1
61;1;334;171;1
62;0;1580;34;1
63;0;2836;157;1
63;1;2836;157;1
64;0;3035;96;1
65;0;923;105;1
65;1;923;105;1
66;0;3284;130;1
67;0;3429;60;1
67;1;3429;60;1
68;0;2591;55;1
69;0;2494;60;1
70;0;1212;73;1
71;0;2939;96;1
72;0;1041;76;1
72;1;1041;76;1
73;0;1832;128;1
74;0;2811;144;1
74;1;2811;144;1
75;0;3384;127;1
