Job;Operation;ToolSet;Processing Time;Priority
0;0;636;4;1
1;0;3272;147;1
1;1;3272;147;1
2;0;2226;106;1
3;0;566;45;1
3;1;566;45;1
4;0;2772;18;1
5;0;111;174;1
6;0;511;61;1
7;0;3263;168;1
8;0;2350;19;1
8;1;2350;19;1
9;0;3224;25;1
10;0;62;158;1
10;1;62;158;1
11;0;3320;11;1
12;0;3396;130;1
13;0;1694;53;1
14;0;1707;101;1
14;1;1707;101;1
15;0;3130;163;1
16;0;2076;28;1
16;1;2076;28;1
17;0;532;68;1
18;0;2993;168;1
19;0;486;53;1
20;0;197;150;1
21;0;3245;59;1
21;1;3245;59;1
22;0;2870;114;1
22;1;2870;114;1
23;0;89;74;1
24;0;3408;166;1
25;0;132;39;1
25;1;132;39;1
26;0;16;152;1
26;1;16;152;1
27;0;469;17;1
28;0;2012;117;1
28;1;2012;117;1
29;0;2413;4;1
29;1;2413;4;1
30;0;196;16;1
30;1;196;16;1
31;0;3173;122;1
31;1;3173;122;1
32;0;2200;65;1
33;0;85;41;1
33;1;85;41;1
34;0;564;134;1
34;1;564;134;1
35;0;2058;178;1
35;1;2058;178;1
36;0;461;168;1
37;0;969;95;1
37;1;969;95;1
38;0;102;113;0
39;0;2119;160;0
39;1;2119;160;0
40;0;93;24;0
41;0;1574;34;0
42;0;2967;106;0
42;1;2967;106;0
43;0;925;50;0
43;1;925;50;0
44;0;3266;89;0
45;0;1354;138;0
46;0;148;165;0
46;1;148;165;0
47;0;1647;11;0
47;1;1647;11;0
48;0;1087;54;0
48;1;1087;54;0
49;0;3238;92;0
49;1;3238;92;0
