Job;Operation;ToolSet;Processing Time;Priority
0;0;2733;77;1
0;1;2733;77;1
1;0;3041;126;1
1;1;3041;126;1
2;0;1125;106;1
3;0;2730;74;1
3;1;2730;74;1
4;0;877;178;1
5;0;3064;95;1
6;0;797;151;1
6;1;797;151;1
7;0;1998;20;1
7;1;1998;20;1
8;0;923;177;1
9;0;2651;100;1
9;1;2651;100;1
10;0;1128;138;1
10;1;1128;138;1
11;0;611;28;1
11;1;611;28;1
12;0;3420;131;1
13;0;2819;39;1
13;1;2819;39;1
14;0;300;60;1
14;1;300;60;1
15;0;214;74;1
15;1;214;74;1
16;0;2239;83;1
16;1;2239;83;1
17;0;3437;66;1
17;1;3437;66;1
18;0;3260;98;1
18;1;3260;98;1
19;0;1711;109;1
20;0;3319;119;1
21;0;626;92;1
21;1;626;92;1
22;0;1631;161;1
22;1;1631;161;1
23;0;3362;158;1
23;1;3362;158;1
24;0;1565;22;1
24;1;1565;22;1
25;0;1859;111;1
26;0;3156;130;1
26;1;3156;130;1
27;0;447;66;1
28;0;2321;164;1
28;1;2321;164;1
29;0;832;136;1
30;0;2990;8;1
31;0;3418;30;1
31;1;3418;30;1
32;0;2958;97;1
32;1;2958;97;1
33;0;280;92;1
33;1;280;92;1
34;0;3192;41;1
34;1;3192;41;1
35;0;2083;142;1
35;1;2083;142;1
36;0;2021;96;1
36;1;2021;96;1
37;0;1505;5;1
37;1;1505;5;1
38;0;2033;60;1
38;1;2033;60;1
39;0;2842;52;1
39;1;2842;52;1
40;0;2269;19;1
41;0;812;152;1
41;1;812;152;1
42;0;895;80;1
43;0;3446;120;1
44;0;535;130;1
45;0;1514;128;1
46;0;1136;51;1
47;0;2562;49;1
47;1;2562;49;1
48;0;1263;66;1
48;1;1263;66;1
49;0;1580;147;1
49;1;1580;147;1
50;0;2152;41;1
50;1;2152;41;1
51;0;958;120;1
51;1;958;120;1
52;0;3254;48;1
53;0;3304;68;1
53;1;3304;68;1
54;0;1923;14;1
54;1;1923;14;1
55;0;2673;51;1
56;0;1444;77;1
57;0;2082;161;1
57;1;2082;161;1
58;0;1642;32;1
58;1;1642;32;1
59;0;1279;86;1
59;1;1279;86;1
60;0;3040;55;1
61;0;3400;150;1
61;1;3400;150;1
62;0;833;80;1
63;0;842;171;1
63;1;842;171;1
64;0;2532;64;1
64;1;2532;64;1
65;0;3390;18;1
65;1;3390;18;1
66;0;1282;117;1
67;0;1054;64;1
67;1;1054;64;1
68;0;2613;41;1
69;0;1996;50;1
69;1;1996;50;1
70;0;893;96;1
70;1;893;96;1
71;0;1815;74;1
71;1;1815;74;1
72;0;759;131;1
72;1;759;131;1
73;0;1617;84;1
74;0;1447;45;1
75;0;2824;29;1
75;1;2824;29;1
76;0;2645;49;1
76;1;2645;49;1
77;0;3123;48;1
77;1;3123;48;1
78;0;2888;166;1
78;1;2888;166;1
79;0;3031;15;1
79;1;3031;15;1
80;0;2348;164;1
80;1;2348;164;1
81;0;272;156;1
81;1;272;156;1
82;0;696;55;1
83;0;3278;64;1
84;0;3058;95;1
84;1;3058;95;1
85;0;2191;69;1
85;1;2191;69;1
86;0;326;18;1
87;0;1486;172;1
88;0;3399;78;1
88;1;3399;78;1
89;0;2811;80;1
90;0;1323;60;1
91;0;366;178;1
92;0;185;131;1
92;1;185;131;1
93;0;1485;81;1
93;1;1485;81;1
94;0;113;157;1
94;1;113;157;1
