Job;Operation;ToolSet;Processing Time;Priority
0;0;2937;105;1
1;0;1505;78;1
1;1;1505;78;1
2;0;1654;11;1
3;0;3284;164;1
3;1;3284;164;1
4;0;767;45;1
5;0;1656;89;1
6;0;2426;75;1
6;1;2426;75;1
7;0;2401;135;1
7;1;2401;135;1
8;0;1180;98;1
8;1;1180;98;1
9;0;2530;111;1
9;1;2530;111;1
10;0;2696;137;1
10;1;2696;137;1
11;0;2953;21;1
11;1;2953;21;1
12;0;1321;111;1
12;1;1321;111;1
13;0;1502;22;1
13;1;1502;22;1
14;0;2197;137;1
14;1;2197;137;1
15;0;904;20;1
16;0;698;51;1
16;1;698;51;1
17;0;2372;172;1
18;0;2057;97;1
18;1;2057;97;1
19;0;2951;80;1
20;0;3135;173;1
20;1;3135;173;1
21;0;1423;47;1
21;1;1423;47;1
22;0;371;144;1
22;1;371;144;1
23;0;1669;66;1
24;0;2613;15;1
25;0;453;36;1
26;0;2010;157;1
27;0;2869;124;1
27;1;2869;124;1
28;0;490;62;1
28;1;490;62;1
29;0;3400;144;1
30;0;804;27;1
30;1;804;27;1
31;0;1966;175;1
31;1;1966;175;1
32;0;2924;4;1
33;0;299;120;1
34;0;605;4;1
34;1;605;4;1
35;0;214;97;1
36;0;2743;61;1
36;1;2743;61;1
37;0;320;80;1
37;1;320;80;1
38;0;1875;148;1
39;0;366;162;1
40;0;1400;152;1
40;1;1400;152;1
41;0;863;27;1
42;0;3261;32;1
43;0;1642;148;1
44;0;788;50;1
44;1;788;50;1
45;0;3333;28;1
45;1;3333;28;1
46;0;2178;55;1
47;0;106;36;1
47;1;106;36;1
48;0;897;74;1
48;1;897;74;1
49;0;1889;160;1
50;0;2787;22;1
51;0;2501;69;1
51;1;2501;69;1
52;0;1776;165;1
52;1;1776;165;1
53;0;875;148;1
53;1;875;148;1
54;0;1447;164;1
55;0;1435;50;1
55;1;1435;50;1
56;0;865;5;1
56;1;865;5;1
57;0;2836;34;1
58;0;230;154;1
59;0;1136;19;1
60;0;1512;36;1
60;1;1512;36;1
61;0;1333;114;1
61;1;1333;114;1
62;0;1381;100;1
63;0;833;104;1
64;0;3035;84;1
64;1;3035;84;1
65;0;1163;118;1
66;0;1082;22;1
67;0;1527;109;1
68;0;1631;9;1
68;1;1631;9;1
69;0;521;39;1
69;1;521;39;1
70;0;1004;89;1
71;0;2885;157;1
71;1;2885;157;1
72;0;3339;150;1
73;0;2329;105;1
73;1;2329;105;1
74;0;1270;12;1
75;0;2623;39;1
75;1;2623;39;1
76;0;2990;130;1
77;0;1041;98;1
77;1;1041;98;1
78;0;1177;81;1
79;0;3347;124;1
79;1;3347;124;1
80;0;1200;21;1
80;1;1200;21;1
81;0;747;137;1
81;1;747;137;1
82;0;1243;42;1
83;0;2235;80;1
83;1;2235;80;1
84;0;1463;39;1
85;0;1190;111;1
85;1;1190;111;1
86;0;1514;53;1
87;0;2133;148;1
87;1;2133;148;1
88;0;607;145;1
88;1;607;145;1
89;0;2381;39;1
89;1;2381;39;1
90;0;1128;146;1
90;1;1128;146;1
91;0;3239;88;1
92;0;459;62;1
92;1;459;62;1
93;0;3268;64;1
93;1;3268;64;1
94;0;3359;55;1
94;1;3359;55;1
95;0;1865;138;1
95;1;1865;138;1
96;0;3192;66;1
96;1;3192;66;1
97;0;3362;105;1
98;0;895;148;1
98;1;895;148;1
99;0;272;80;1
100;0;3441;77;1
101;0;1729;143;1
101;1;1729;143;1
102;0;1421;129;1
102;1;1421;129;1
103;0;3326;164;1
104;0;3156;6;1
105;0;2778;51;1
106;0;946;76;1
106;1;946;76;1
107;0;979;53;1
108;0;2152;138;1
109;0;2494;151;1
109;1;2494;151;1
110;0;856;55;1
111;0;593;4;1
111;1;593;4;1
112;0;2188;68;1
112;1;2188;68;1
113;0;2880;88;1
113;1;2880;88;1
114;0;1418;148;1
114;1;1418;148;1
115;0;2561;33;1
115;1;2561;33;1
116;0;3018;122;1
116;1;3018;122;1
117;0;2390;91;1
118;0;2645;147;1
118;1;2645;147;1
119;0;1364;151;1
120;0;806;42;1
121;0;466;60;1
122;0;2477;125;1
123;0;848;114;1
124;0;1791;32;1
125;0;2452;50;1
125;1;2452;50;1
126;0;2239;52;1
127;0;355;130;1
128;0;2838;147;1
129;0;1282;95;1
129;1;1282;95;1
130;0;797;157;1
131;0;1002;163;1
131;1;1002;163;1
132;0;1256;4;1
133;0;1885;55;1
133;1;1885;55;1
134;0;1134;22;1
134;1;1134;22;1
135;0;1172;170;1
135;1;1172;170;1
136;0;3179;45;1
137;0;1730;118;1
137;1;1730;118;1
138;0;1279;60;1
138;1;1279;60;1
139;0;2322;93;1
140;0;2083;76;1
141;0;962;140;1
142;0;1372;156;1
143;0;2961;39;1
143;1;2961;39;1
144;0;3007;119;1
144;1;3007;119;1
145;0;814;137;1
146;0;2784;4;1
147;0;1384;5;1
148;0;1326;160;1
149;0;2939;15;1
149;1;2939;15;1
150;0;576;81;1
150;1;576;81;1
151;0;2221;115;1
151;1;2221;115;1
152;0;3100;92;1
152;1;3100;92;1
153;0;2922;29;1
154;0;1725;63;1
155;0;1617;162;1
156;0;1548;173;1
156;1;1548;173;1
157;0;1898;33;1
158;0;2415;68;1
158;1;2415;68;1
159;0;3064;6;1
159;1;3064;6;1
160;0;1212;36;1
161;0;2818;168;1
162;0;1295;29;1
163;0;2923;168;1
163;1;2923;168;1
164;0;2989;163;1
164;1;2989;163;1
165;0;2005;109;1
166;0;3460;120;1
166;1;3460;120;1
167;0;1616;55;1
167;1;1616;55;1
168;0;2798;20;1
169;0;2917;31;1
169;1;2917;31;1
170;0;2930;114;1
170;1;2930;114;1
171;0;1661;45;1
172;0;2305;49;1
173;0;362;4;1
173;1;362;4;1
174;0;1077;53;1
174;1;1077;53;1
175;0;2949;50;1
175;1;2949;50;1
176;0;2562;30;1
176;1;2562;30;1
177;0;3001;44;1
178;0;248;137;1
179;0;2805;171;1
179;1;2805;171;1
180;0;525;103;1
180;1;525;103;1
181;0;3430;174;1
182;0;3463;153;1
182;1;3463;153;1
183;0;1749;147;1
184;0;1826;164;1
185;0;1451;47;1
185;1;1451;47;1
186;0;1385;18;1
186;1;1385;18;1
187;0;2820;109;1
188;0;2612;80;1
188;1;2612;80;1
189;0;2363;169;1
190;0;770;165;1
190;1;770;165;1
191;0;1454;60;1
191;1;1454;60;1
192;0;2180;14;1
193;0;1996;4;1
193;1;1996;4;1
194;0;2146;44;1
195;0;3352;125;0
196;0;1620;44;0
196;1;1620;44;0
197;0;1380;69;0
198;0;3464;84;0
199;0;2637;173;0
199;1;2637;173;0
200;0;2654;97;0
200;1;2654;97;0
201;0;2021;151;0
201;1;2021;151;0
202;0;1848;52;0
202;1;1848;52;0
203;0;3446;94;0
203;1;3446;94;0
204;0;1492;130;0
205;0;984;157;0
205;1;984;157;0
206;0;1836;12;0
207;0;2535;51;0
208;0;218;11;0
208;1;218;11;0
209;0;1931;71;0
210;0;715;76;0
211;0;1122;98;0
211;1;1122;98;0
212;0;108;87;0
213;0;535;148;0
214;0;2580;164;0
214;1;2580;164;0
215;0;1503;11;0
216;0;2651;75;0
217;0;2177;36;0
