Job;Operation;ToolSet;Processing Time;Priority
0;0;886;88;1
0;1;886;88;1
1;0;1614;115;1
1;1;1614;115;1
2;0;1136;6;1
3;0;655;152;1
4;0;1865;122;1
4;1;1865;122;1
5;0;1665;87;1
5;1;1665;87;1
6;0;877;170;1
7;0;863;32;1
8;0;2235;174;1
9;0;584;98;1
10;0;3001;6;1
10;1;3001;6;1
11;0;2769;155;1
11;1;2769;155;1
12;0;1739;96;1
13;0;3352;46;1
13;1;3352;46;1
14;0;2401;142;1
15;0;1681;121;1
16;0;1514;160;1
17;0;1447;41;1
17;1;1447;41;1
18;0;2970;35;1
19;0;2410;44;1
19;1;2410;44;1
20;0;2322;137;1
20;1;2322;137;1
21;0;3035;154;1
21;1;3035;154;1
22;0;2990;97;1
23;0;2183;174;1
24;0;1022;130;1
24;1;1022;130;1
25;0;2501;96;1
26;0;2221;94;1
27;0;2863;137;1
28;0;885;147;1
29;0;2587;160;1
30;0;2979;78;1
31;0;2532;78;1
31;1;2532;78;1
32;0;2743;138;1
32;1;2743;138;1
33;0;1128;169;1
34;0;3264;131;1
34;1;3264;131;1
35;0;1779;125;1
36;0;2083;169;1
37;0;904;60;1
38;0;715;49;1
38;1;715;49;1
39;0;1631;66;1
40;0;459;147;1
41;0;1093;77;1
42;0;998;78;1
42;1;998;78;1
43;0;2213;164;1
43;1;2213;164;1
44;0;3464;105;1
44;1;3464;105;1
45;0;1885;100;1
46;0;2098;164;1
47;0;2046;176;1
47;1;2046;176;1
48;0;2798;152;1
48;1;2798;152;1
49;0;2348;73;1
49;1;2348;73;1
50;0;2338;50;1
51;0;1151;159;1
51;1;1151;159;1
52;0;979;151;1
53;0;3418;80;1
53;1;3418;80;1
54;0;3380;60;1
55;0;1565;48;1
55;1;1565;48;1
56;0;842;78;1
56;1;842;78;1
57;0;3373;174;1
58;0;1400;41;1
58;1;1400;41;1
59;0;2363;105;1
59;1;2363;105;1
60;0;2257;39;1
60;1;2257;39;1
61;0;3371;156;1
61;1;3371;156;1
62;0;1372;127;1
63;0;499;34;1
63;1;499;34;1
64;0;2201;157;1
65;0;320;179;1
66;0;353;84;1
67;0;1730;110;1
68;0;2592;173;1
68;1;2592;173;1
69;0;2715;98;1
69;1;2715;98;1
70;0;2057;69;1
71;0;2067;52;1
71;1;2067;52;1
72;0;2477;131;1
72;1;2477;131;1
73;0;1444;77;1
74;0;2530;48;1
75;0;1898;4;1
76;0;2613;152;1
76;1;2613;152;1
77;0;355;146;1
77;1;355;146;1
78;0;1077;157;1
78;1;1077;157;1
79;0;2318;88;1
79;1;2318;88;1
80;0;2673;109;1
81;0;1261;165;1
82;0;2999;60;1
82;1;2999;60;1
83;0;1669;121;1
83;1;1669;121;1
84;0;2110;54;1
85;0;3330;11;1
85;1;3330;11;1
86;0;466;80;1
87;0;1620;24;1
88;0;3120;94;1
88;1;3120;94;1
89;0;3268;65;1
90;0;897;30;1
91;0;3399;75;1
92;0;1569;103;1
93;0;2422;175;1
93;1;2422;175;1
94;0;3446;110;1
95;0;804;151;1
96;0;1832;139;1
97;0;1384;109;1
98;0;830;178;1
99;0;2332;35;1
100;0;1826;47;1
100;1;1826;47;1
101;0;3244;174;1
101;1;3244;174;1
102;0;1729;68;1
103;0;2307;129;1
104;0;3359;112;1
105;0;453;152;1
105;1;453;152;1
106;0;1190;4;1
107;0;2132;35;1
107;1;2132;35;1
108;0;334;129;1
108;1;334;129;1
109;0;3421;32;1
110;0;2197;151;1
111;0;1002;68;1
112;0;2818;95;1
112;1;2818;95;1
113;0;3116;76;1
113;1;3116;76;1
114;0;1855;36;1
115;0;2562;178;1
116;0;451;103;1
117;0;432;139;1
117;1;432;139;1
118;0;1687;39;1
118;1;1687;39;1
119;0;1923;25;1
119;1;1923;25;1
120;0;1381;175;1
120;1;1381;175;1
121;0;2133;21;1
121;1;2133;21;1
122;0;3260;99;1
122;1;3260;99;1
123;0;1180;55;1
124;0;1496;33;1
125;0;1640;36;1
125;1;1640;36;1
126;0;2259;81;1
