Job;Operation;ToolSet;Processing Time;Priority
0;0;2422;114;1
0;1;2422;114;1
1;0;3400;81;1
2;0;3418;160;1
2;1;3418;160;1
3;0;1496;41;1
4;0;2696;150;1
4;1;2696;150;1
5;0;3373;105;1
6;0;535;97;1
7;0;830;30;1
7;1;830;30;1
8;0;2924;154;1
8;1;2924;154;1
9;0;331;95;1
10;0;1004;164;1
10;1;1004;164;1
11;0;842;134;1
11;1;842;134;1
12;0;1853;103;1
12;1;1853;103;1
13;0;2811;36;1
13;1;2811;36;1
14;0;2033;121;1
14;1;2033;121;1
15;0;2912;39;1
16;0;2032;76;1
17;0;2021;94;1
18;0;1987;7;1
18;1;1987;7;1
19;0;2970;170;1
20;0;2029;163;1
20;1;2029;163;1
21;0;1862;88;1
22;0;1372;122;1
22;1;1372;122;1
23;0;1073;22;1
24;0;1861;44;1
25;0;2651;103;1
26;0;1642;32;1
26;1;1642;32;1
27;0;1419;45;1
28;0;779;111;1
29;0;984;121;1
30;0;2098;103;1
31;0;1279;109;1
31;1;1279;109;1
32;0;1931;111;1
32;1;1931;111;1
33;0;2152;81;1
34;0;447;95;1
35;0;897;30;1
36;0;1583;137;1
37;0;517;63;1
38;0;934;44;1
38;1;934;44;1
39;0;1463;52;1
40;0;2942;77;1
40;1;2942;77;1
41;0;2363;119;1
42;0;453;90;1
43;0;1569;156;1
44;0;2863;157;1
45;0;797;160;1
46;0;1680;49;1
46;1;1680;49;1
47;0;2532;4;1
47;1;2532;4;1
48;0;2587;156;1
48;1;2587;156;1
49;0;1654;149;1
50;0;2016;179;1
51;0;1783;27;1
51;1;1783;27;1
52;0;1093;52;1
52;1;1093;52;1
53;0;3384;103;1
53;1;3384;103;1
54;0;2714;35;1
54;1;2714;35;1
55;0;1380;106;1
56;0;1243;120;1
57;0;3014;174;1
57;1;3014;174;1
58;0;2005;16;1
58;1;2005;16;1
59;0;1190;161;1
59;1;1190;161;1
60;0;2177;12;1
60;1;2177;12;1
61;0;2937;9;1
62;0;904;170;1
62;1;904;170;1
63;0;1836;151;1
63;1;1836;151;1
64;0;1527;180;1
64;1;1527;180;1
65;0;3322;22;1
65;1;3322;22;1
66;0;432;53;1
66;1;432;53;1
67;0;865;66;1
67;1;865;66;1
68;0;1512;132;1
69;0;470;131;1
69;1;470;131;1
70;0;459;175;1
70;1;459;175;1
71;0;3333;22;1
72;0;1474;179;1
72;1;1474;179;1
73;0;804;77;1
73;1;804;77;1
74;0;2453;84;1
75;0;655;12;1
76;0;536;120;1
76;1;536;120;1
77;0;1923;151;1
78;0;2426;10;1
78;1;2426;10;1
79;0;2257;22;1
79;1;2257;22;1
80;0;1122;115;1
81;0;3362;39;1
81;1;3362;39;1
82;0;3358;101;1
82;1;3358;101;1
83;0;2104;99;1
83;1;2104;99;1
84;0;3445;121;1
85;0;3464;129;1
85;1;3464;129;1
86;0;2233;64;1
87;0;1128;12;1
88;0;2623;4;1
89;0;2712;20;1
89;1;2712;20;1
90;0;1163;153;1
91;0;2189;33;1
92;0;584;5;1
92;1;584;5;1
93;0;1776;87;1
94;0;980;44;1
95;0;326;154;1
95;1;326;154;1
96;0;2304;173;1
96;1;2304;173;1
97;0;814;175;1
97;1;814;175;1
98;0;1177;111;1
99;0;521;157;1
99;1;521;157;1
100;0;870;15;1
101;0;3261;168;1
102;0;1421;160;1
103;0;2318;161;1
103;1;2318;161;1
104;0;3444;14;1
104;1;3444;14;1
105;0;272;89;1
105;1;272;89;1
106;0;1996;60;1
107;0;2187;57;1
107;1;2187;57;1
108;0;3018;131;1
108;1;3018;131;1
109;0;1665;18;1
109;1;1665;18;1
110;0;106;29;1
110;1;106;29;1
111;0;1169;14;1
112;0;1898;14;1
112;1;1898;14;1
113;0;2771;10;1
113;1;2771;10;1
114;0;576;12;1
115;0;2862;32;1
116;0;3239;160;1
117;0;2082;32;1
118;0;1022;157;1
118;1;1022;157;1
119;0;1054;150;1
119;1;1054;150;1
120;0;1503;12;1
121;0;595;112;1
121;1;595;112;1
122;0;2132;105;1
122;1;2132;105;1
123;0;1385;120;1
124;0;1774;151;1
125;0;1779;132;1
125;1;1779;132;1
126;0;1393;134;1
126;1;1393;134;1
127;0;3326;64;1
128;0;465;117;1
128;1;465;117;1
129;0;1684;44;1
129;1;1684;44;1
130;0;593;42;1
130;1;593;42;1
131;0;1280;77;0
132;0;2259;77;0
132;1;2259;77;0
133;0;2067;22;0
134;0;1003;8;0
134;1;1003;8;0
135;0;3304;176;0
135;1;3304;176;0
136;0;433;131;0
137;0;2746;49;0
137;1;2746;49;0
138;0;2613;69;0
139;0;2798;150;0
139;1;2798;150;0
140;0;368;22;0
140;1;368;22;0
141;0;3288;164;0
141;1;3288;164;0
142;0;280;151;0
142;1;280;151;0
143;0;1998;78;0
143;1;1998;78;0
144;0;2221;87;0
145;0;1538;163;0
145;1;1538;163;0
146;0;3429;143;0
147;0;1451;143;0
148;0;2838;98;0
148;1;2838;98;0
149;0;770;121;0
150;0;2790;68;0
150;1;2790;68;0
151;0;3339;162;0
152;0;2976;129;0
153;0;3446;39;0
153;1;3446;39;0
154;0;877;86;0
154;1;877;86;0
155;0;2799;106;0
155;1;2799;106;0
156;0;2114;172;0
156;1;2114;172;0
157;0;611;80;0
158;0;767;109;0
158;1;767;109;0
159;0;2592;119;0
159;1;2592;119;0
160;0;2183;96;0
160;1;2183;96;0
161;0;1687;51;0
161;1;1687;51;0
162;0;696;148;0
163;0;2591;24;0
163;1;2591;24;0
164;0;3460;29;0
164;1;3460;29;0
165;0;1237;93;0
166;0;856;9;0
166;1;856;9;0
167;0;3268;139;0
168;0;2590;34;0
168;1;2590;34;0
169;0;2006;73;0
169;1;2006;73;0
170;0;1681;89;0
170;1;1681;89;0
171;0;2452;105;0
