./input/MyInstancesSameToolSets/n=75,p=0.51,r=0.5,t=650,v1.csv;./input/Processed/ToolSetInt.csv
2;720;1440
Machine: 0
33;0;0;94;0;4,5,6,7,8,95,135,142,143,144,148,149,245,262,267,268,272,273,287,289,303,308,321,390,394,402,404,434,588,644,762,769,902,903,904,905,921,922,936,940,1050,1051,1052,1053,1121,1145,1146,1159,1204,1205,1206,1207,1208,1209,1210,1211,1212,1230,1231,1232,1233,1234,1235,1236,1358,1360,1470,1484,1603,1604,1725,1726,1809,1816,2128,2502,2613,2614,2822,3925,
33;1;94;224;0;4,5,6,7,8,95,135,142,143,144,148,149,245,262,267,268,272,273,287,289,303,308,321,390,394,402,404,434,588,644,762,769,902,903,904,905,921,922,936,940,1050,1051,1052,1053,1121,1145,1146,1159,1204,1205,1206,1207,1208,1209,1210,1211,1212,1230,1231,1232,1233,1234,1235,1236,1358,1360,1470,1484,1603,1604,1725,1726,1809,1816,2128,2502,2613,2614,2822,3925,
7;0;224;359;1;4,5,6,7,8,95,135,142,143,144,148,149,245,262,267,268,272,273,287,289,303,308,321,390,394,402,404,434,588,644,762,769,902,903,904,905,921,922,936,940,1050,1051,1052,1053,1121,1145,1146,1159,1204,1205,1206,1207,1208,1209,1210,1211,1212,1230,1231,1232,1233,1234,1235,1236,1358,1360,1470,1484,1603,1604,1725,1726,1809,1816,2128,2502,2613,2614,2822,3925,
7;1;359;376;1;4,5,6,7,8,95,135,142,143,144,148,149,245,262,267,268,272,273,287,289,303,308,321,390,394,402,404,434,588,644,762,769,902,903,904,905,921,922,936,940,1050,1051,1052,1053,1121,1145,1146,1159,1204,1205,1206,1207,1208,1209,1210,1211,1212,1230,1231,1232,1233,1234,1235,1236,1358,1360,1470,1484,1603,1604,1725,1726,1809,1816,2128,2502,2613,2614,2822,3925,
17;0;376;444;1;4,5,6,7,8,95,135,142,143,144,148,149,245,262,267,268,272,273,287,289,303,308,321,390,394,402,404,434,588,644,762,769,902,903,904,905,921,922,936,940,1050,1051,1052,1053,1121,1145,1146,1159,1204,1205,1206,1207,1208,1209,1210,1211,1212,1230,1231,1232,1233,1234,1235,1236,1358,1360,1470,1484,1603,1604,1725,1726,1809,1816,2128,2502,2613,2614,2822,3925,
21;0;444;505;1;4,5,6,7,8,95,135,142,143,144,148,149,245,262,267,268,272,273,287,289,303,308,321,390,394,402,404,434,588,644,762,769,902,903,904,905,921,922,936,940,1050,1051,1052,1053,1121,1145,1146,1159,1204,1205,1206,1207,1208,1209,1210,1211,1212,1230,1231,1232,1233,1234,1235,1236,1358,1360,1470,1484,1603,1604,1725,1726,1809,1816,2128,2502,2613,2614,2822,3925,
28;0;505;559;0;4,5,6,7,8,95,135,142,143,144,148,149,245,262,267,268,272,273,287,289,303,308,321,390,394,402,404,434,588,644,762,769,902,903,904,905,921,922,936,940,1050,1051,1052,1053,1121,1145,1146,1159,1204,1205,1206,1207,1208,1209,1210,1211,1212,1230,1231,1232,1233,1234,1235,1236,1358,1360,1470,1484,1603,1604,1725,1726,1809,1816,2128,2502,2613,2614,2822,3925,
22;0;559;609;1;4,5,6,19,55,87,89,90,144,149,206,262,297,329,404,588,637,644,656,663,762,763,764,766,768,769,773,831,844,944,1041,1042,1043,1063,1146,1198,1246,1247,1248,1249,1250,1251,1252,2487,2502,2600,2628,2645,2774,2775,2778,3263,3470,3473,3474,3657,3658,3686,3810,4567,4739,4740,4946,5230,5633,5683,5957,6009,7425,7426,7427,8265,8340,8764,8765,8768,8770,9014,9015,9016,
22;1;609;772;1;4,5,6,19,55,87,89,90,144,149,206,262,297,329,404,588,637,644,656,663,762,763,764,766,768,769,773,831,844,944,1041,1042,1043,1063,1146,1198,1246,1247,1248,1249,1250,1251,1252,2487,2502,2600,2628,2645,2774,2775,2778,3263,3470,3473,3474,3657,3658,3686,3810,4567,4739,4740,4946,5230,5633,5683,5957,6009,7425,7426,7427,8265,8340,8764,8765,8768,8770,9014,9015,9016,
49;0;772;802;0;4,5,6,19,55,87,89,90,144,149,206,262,297,329,404,588,637,644,656,663,762,763,764,766,768,769,773,831,844,944,1041,1042,1043,1063,1146,1198,1246,1247,1248,1249,1250,1251,1252,2487,2502,2600,2628,2645,2774,2775,2778,3263,3470,3473,3474,3657,3658,3686,3810,4567,4739,4740,4946,5230,5633,5683,5957,6009,7425,7426,7427,8265,8340,8764,8765,8768,8770,9014,9015,9016,
