./input/MyInstancesSameToolSets/n=20,p=0.75,r=0.5,t=0,v0.csv;./input/Processed/ToolSetInt.csv
2;720;1440
Machine: 0
3;0;0;18;1;55,185,2487,3686,3810,5957,6009,6654,
3;1;18;36;1;55,185,2487,3686,3810,5957,6009,6654,
9;0;36;141;1;55,185,2487,3686,3810,5957,6009,6654,
1;0;141;254;1;55,185,2487,3686,3810,5957,6009,6654,
12;0;254;352;0;1268,1269,1270,1322,2220,2407,3721,3797,
12;1;352;450;0;1268,1269,1270,1322,2220,2407,3721,3797,
0;0;450;553;1;15,34,35,36,45,49,52,54,
13;0;553;618;0;15,871,2062,4313,4314,4315,4316,4317,
8;0;618;711;1;15,871,2062,4313,4314,4315,4316,4317,
8;1;711;804;1;15,871,2062,4313,4314,4315,4316,4317,
7;0;1440;1538;1;2645,2774,2775,2778,4567,4739,5683,7425,
7;1;1538;1636;1;2645,2774,2775,2778,4567,4739,5683,7425,
4;0;1636;1712;1;2645,2774,2775,2778,8555,8558,9032,9075,
5;0;1712;1859;1;87,89,762,764,766,768,831,945,
6;0;1859;1960;1;87,89,288,397,1474,1480,1921,4091,
11;0;1960;2043;0;875,1274,1277,1287,1293,1294,1295,2443,
2;0;2043;2181;1;144,267,268,272,273,289,303,308,
2;1;2181;2319;1;144,267,268,272,273,289,303,308,
Machine: 1
10;0;0;165;1;19,206,637,656,1063,1246,1247,1248,
10;1;165;330;1;19,206,637,656,1063,1246,1247,1248,
END
fineshedJobsCount: 20
switchs: 65
switchsInstances: 9
unfineshedPriorityCount: 0
Final Solution: 445
Time: 5234
PTL: 0
MCMC: 287
Best Initial: 417
Mean Initial: 406.182
