./input/MyInstancesDiferentToolSets/n=600,p=0.25,r=0.5,t=900,v0.csv;./input/ToolSetInt.csv
7;720;1440
Machine: 0
7;1;0;96;1;3,60,100,137,144,198,225,231,247,262,276,295,351,395,429,576,691,854,1015,1058,1118,1147,1277,1322,1478,1809,2347,2467,2645,2662,2676,2774,2775,2777,2778,2802,2807,2812,2851,2852,2853,2854,2855,3263,3329,3447,3925,4016,4017,4018,4437,4467,4553,4600,4604,4605,4606,4664,4740,4816,5025,5290,5392,5652,5653,5685,6729,6748,6945,7171,7213,7295,7316,7933,8057,8412,8442,9046,9047,9158,
19;1;96;170;0;3,60,100,137,144,198,225,231,247,262,276,295,351,395,429,576,691,854,1015,1058,1118,1147,1277,1322,1478,1809,2347,2467,2645,2662,2676,2774,2775,2777,2778,2802,2807,2812,2851,2852,2853,2854,2855,3263,3329,3447,3925,4016,4017,4018,4437,4467,4553,4600,4604,4605,4606,4664,4740,4816,5025,5290,5392,5652,5653,5685,6729,6748,6945,7171,7213,7295,7316,7933,8057,8412,8442,9046,9047,9158,
39;1;170;221;0;3,60,100,137,144,198,225,231,247,262,276,295,351,395,429,576,691,854,1015,1058,1118,1147,1277,1322,1478,1809,2347,2467,2645,2662,2676,2774,2775,2777,2778,2802,2807,2812,2851,2852,2853,2854,2855,3263,3329,3447,3925,4016,4017,4018,4437,4467,4553,4600,4604,4605,4606,4664,4740,4816,5025,5290,5392,5652,5653,5685,6729,6748,6945,7171,7213,7295,7316,7933,8057,8412,8442,9046,9047,9158,
161;0;221;257;0;3,60,100,137,144,198,225,231,247,262,276,295,351,395,429,576,691,854,1015,1058,1118,1147,1277,1322,1478,1809,2347,2467,2645,2662,2676,2774,2775,2777,2778,2802,2807,2812,2851,2852,2853,2854,2855,3263,3329,3447,3925,4016,4017,4018,4437,4467,4553,4600,4604,4605,4606,4664,4740,4816,5025,5290,5392,5652,5653,5685,6729,6748,6945,7171,7213,7295,7316,7933,8057,8412,8442,9046,9047,9158,
140;1;257;304;0;3,60,100,137,144,198,225,231,247,262,276,295,351,395,429,576,691,854,1015,1058,1118,1147,1277,1322,1478,1809,2347,2467,2645,2662,2676,2774,2775,2777,2778,2802,2807,2812,2851,2852,2853,2854,2855,3263,3329,3447,3925,4016,4017,4018,4437,4467,4553,4600,4604,4605,4606,4664,4740,4816,5025,5290,5392,5652,5653,5685,6729,6748,6945,7171,7213,7295,7316,7933,8057,8412,8442,9046,9047,9158,
506;0;304;343;1;3,60,100,137,144,198,225,231,247,262,276,295,351,395,429,576,691,854,1015,1058,1118,1147,1277,1322,1478,1809,2347,2467,2645,2662,2676,2774,2775,2777,2778,2802,2807,2812,2851,2852,2853,2854,2855,3263,3329,3447,3925,4016,4017,4018,4437,4467,4553,4600,4604,4605,4606,4664,4740,4816,5025,5290,5392,5652,5653,5685,6729,6748,6945,7171,7213,7295,7316,7933,8057,8412,8442,9046,9047,9158,
133;1;343;440;0;3,60,100,137,144,198,225,231,247,262,276,295,351,395,429,576,691,854,1015,1058,1118,1147,1277,1322,1478,1809,2347,2467,2645,2662,2676,2774,2775,2777,2778,2802,2807,2812,2851,2852,2853,2854,2855,3263,3329,3447,3925,4016,4017,4018,4437,4467,4553,4600,4604,4605,4606,4664,4740,4816,5025,5290,5392,5652,5653,5685,6729,6748,6945,7171,7213,7295,7316,7933,8057,8412,8442,9046,9047,9158,
479;0;440;577;0;3,60,100,137,144,198,225,231,247,262,276,295,351,395,429,576,691,854,1015,1058,1118,1147,1277,1322,1478,1809,2347,2467,2645,2662,2676,2774,2775,2777,2778,2802,2807,2812,2851,2852,2853,2854,2855,3263,3329,3447,3925,4016,4017,4018,4437,4467,4553,4600,4604,4605,4606,4664,4740,4816,5025,5290,5392,5652,5653,5685,6729,6748,6945,7171,7213,7295,7316,7933,8057,8412,8442,9046,9047,9158,
171;1;577;739;0;3,60,100,137,144,198,225,231,247,262,276,295,351,395,429,576,691,854,1015,1058,1118,1147,1277,1322,1478,1809,2347,2467,2645,2662,2676,2774,2775,2777,2778,2802,2807,2812,2851,2852,2853,2854,2855,3263,3329,3447,3925,4016,4017,4018,4437,4467,4553,4600,4604,4605,4606,4664,4740,4816,5025,5290,5392,5652,5653,5685,6729,6748,6945,7171,7213,7295,7316,7933,8057,8412,8442,9046,9047,9158,
509;0;739;896;0;3,60,100,137,144,198,225,231,247,262,276,295,351,395,429,576,691,854,1015,1058,1118,1147,1277,1322,1478,1809,2347,2467,2645,2662,2676,2774,2775,2777,2778,2802,2807,2812,2851,2852,2853,2854,2855,3263,3329,3447,3925,4016,4017,4018,4437,4467,4553,4600,4604,4605,4606,4664,4740,4816,5025,5290,5392,5652,5653,5685,6729,6748,6945,7171,7213,7295,7316,7933,8057,8412,8442,9046,9047,9158,
